,seed,gen,pheno,threshold,hits,true_positives,false_positives,coloc1,coloc2,coloc3,coloc4,coloc5,coloc6,coloc1pp,coloc2pp,coloc3pp,coloc4pp,coloc5pp,coloc6pp
1630,47,1,MDD,1.9599639845400545,237,148,89,138,81,17,1,0,0,237,99,18,1,0,0
1631,47,1,SCZ,1.9599639845400545,313,180,133,178,106,28,1,0,0,313,135,29,1,0,0
1632,47,2,ADHD,1.9599639845400545,404,238,166,219,149,31,5,0,0,404,185,36,5,0,0
1633,47,2,ALC,1.9599639845400545,289,181,108,151,108,28,2,0,0,289,138,30,2,0,0
1634,47,2,ANX,1.9599639845400545,317,198,119,174,116,22,5,0,0,317,143,27,5,0,0
1635,47,2,BIP,1.9599639845400545,289,174,115,152,109,24,4,0,0,289,137,28,4,0,0
1636,47,2,MDD,1.9599639845400545,250,144,106,133,90,24,3,0,0,250,117,27,3,0,0
1637,47,2,SCZ,1.9599639845400545,303,181,122,161,110,27,5,0,0,303,142,32,5,0,0
1638,47,3,ADHD,1.9599639845400545,430,240,190,237,155,31,7,0,0,430,193,38,7,0,0
1639,47,3,ALC,1.9599639845400545,282,176,106,150,100,26,6,0,0,282,132,32,6,0,0
1640,47,3,ANX,1.9599639845400545,345,197,148,169,143,29,4,0,0,345,176,33,4,0,0
1641,47,3,BIP,1.9599639845400545,284,180,104,147,113,22,2,0,0,284,137,24,2,0,0
1642,47,3,MDD,1.9599639845400545,256,153,103,122,107,23,4,0,0,256,134,27,4,0,0
1643,47,3,SCZ,1.9599639845400545,292,172,120,150,112,25,5,0,0,292,142,30,5,0,0
1644,47,4,ADHD,1.9599639845400545,441,246,195,216,181,39,4,1,0,441,225,44,5,1,0
1645,47,4,ALC,1.9599639845400545,283,174,109,145,109,24,4,1,0,283,138,29,5,1,0
1646,47,4,ANX,1.9599639845400545,349,206,143,180,138,27,3,1,0,349,169,31,4,1,0
1647,47,4,BIP,1.9599639845400545,281,166,115,145,113,19,3,1,0,281,136,23,4,1,0
1648,47,4,MDD,1.9599639845400545,259,154,105,123,110,25,0,1,0,259,136,26,1,1,0
1649,47,4,SCZ,1.9599639845400545,273,173,100,137,103,31,2,0,0,273,136,33,2,0,0
1650,47,5,ADHD,1.9599639845400545,458,238,220,205,197,49,7,0,0,458,253,56,7,0,0
1651,47,5,ALC,1.9599639845400545,317,185,132,146,126,38,7,0,0,317,171,45,7,0,0
1652,47,5,ANX,1.9599639845400545,357,190,167,179,137,37,4,0,0,357,178,41,4,0,0
1653,47,5,BIP,1.9599639845400545,278,171,107,147,101,26,4,0,0,278,131,30,4,0,0
1654,47,5,MDD,1.9599639845400545,258,155,103,121,103,27,7,0,0,258,137,34,7,0,0
1655,47,5,SCZ,1.9599639845400545,302,171,131,128,134,33,7,0,0,302,174,40,7,0,0
1656,48,0,ADHD,1.9599639845400545,298,215,83,197,91,9,1,0,0,298,101,10,1,0,0
1657,48,0,ALC,1.9599639845400545,269,195,74,174,85,9,1,0,0,269,95,10,1,0,0
1658,48,0,ANX,1.9599639845400545,274,190,84,178,82,13,1,0,0,274,96,14,1,0,0
1659,48,0,BIP,1.9599639845400545,291,197,94,176,101,12,2,0,0,291,115,14,2,0,0
1660,48,0,MDD,1.9599639845400545,223,130,93,129,86,7,1,0,0,223,94,8,1,0,0
1661,48,0,SCZ,1.9599639845400545,283,180,103,173,95,13,2,0,0,283,110,15,2,0,0
1662,48,1,ADHD,1.9599639845400545,374,238,136,209,130,34,1,0,0,374,165,35,1,0,0
1663,48,1,ALC,1.9599639845400545,296,205,91,173,106,15,2,0,0,296,123,17,2,0,0
1664,48,1,ANX,1.9599639845400545,330,204,126,185,114,29,2,0,0,330,145,31,2,0,0
1665,48,1,BIP,1.9599639845400545,305,205,100,178,101,24,2,0,0,305,127,26,2,0,0
1666,48,1,MDD,1.9599639845400545,237,142,95,129,90,18,0,0,0,237,108,18,0,0,0
1667,48,1,SCZ,1.9599639845400545,284,183,101,151,105,27,1,0,0,284,133,28,1,0,0
1668,48,2,ADHD,1.9599639845400545,417,233,184,215,163,36,3,0,0,417,202,39,3,0,0
1669,48,2,ALC,1.9599639845400545,328,206,122,176,119,30,3,0,0,328,152,33,3,0,0
1670,48,2,ANX,1.9599639845400545,323,205,118,156,132,31,4,0,0,323,167,35,4,0,0
1671,48,2,BIP,1.9599639845400545,329,207,122,163,134,28,4,0,0,329,166,32,4,0,0
1672,48,2,MDD,1.9599639845400545,231,128,103,108,101,19,3,0,0,231,123,22,3,0,0
1673,48,2,SCZ,1.9599639845400545,315,195,120,176,109,27,3,0,0,315,139,30,3,0,0
1674,48,3,ADHD,1.9599639845400545,439,239,200,198,182,51,6,1,1,439,241,59,8,2,1
1675,48,3,ALC,1.9599639845400545,334,201,133,167,120,42,3,1,1,334,167,47,5,2,1
1676,48,3,ANX,1.9599639845400545,356,205,151,164,146,40,4,1,1,356,192,46,6,2,1
1677,48,3,BIP,1.9599639845400545,334,199,135,157,126,42,7,1,1,334,177,51,9,2,1
1678,48,3,MDD,1.9599639845400545,228,139,89,110,85,30,2,0,1,228,118,33,3,1,1
1679,48,3,SCZ,1.9599639845400545,352,208,144,162,135,47,6,1,1,352,190,55,8,2,1
1680,48,4,ADHD,1.9599639845400545,442,239,203,187,192,55,6,2,0,442,255,63,8,2,0
1681,48,4,ALC,1.9599639845400545,365,203,162,160,146,53,5,1,0,365,205,59,6,1,0
1682,48,4,ANX,1.9599639845400545,360,206,154,162,150,37,9,2,0,360,198,48,11,2,0
1683,48,4,BIP,1.9599639845400545,348,201,147,159,145,39,4,1,0,348,189,44,5,1,0
1684,48,4,MDD,1.9599639845400545,233,140,93,96,101,29,5,2,0,233,137,36,7,2,0
1685,48,4,SCZ,1.9599639845400545,369,196,173,153,156,51,7,2,0,369,216,60,9,2,0
1686,48,5,ADHD,1.9599639845400545,451,233,218,193,176,63,16,2,1,451,258,82,19,3,1
1687,48,5,ALC,1.9599639845400545,341,198,143,143,137,41,16,3,1,341,198,61,20,4,1
1688,48,5,ANX,1.9599639845400545,361,206,155,153,142,49,13,3,1,361,208,66,17,4,1
1689,48,5,BIP,1.9599639845400545,364,204,160,163,136,51,11,2,1,364,201,65,14,3,1
1690,48,5,MDD,1.9599639845400545,249,148,101,124,86,27,9,2,1,249,125,39,12,3,1
1691,48,5,SCZ,1.9599639845400545,373,197,176,159,145,54,11,3,1,373,214,69,15,4,1
1692,49,0,ADHD,1.9599639845400545,309,229,80,210,87,12,0,0,0,309,99,12,0,0,0
1693,49,0,ALC,1.9599639845400545,260,175,85,157,86,17,0,0,0,260,103,17,0,0,0
1694,49,0,ANX,1.9599639845400545,304,203,101,198,91,15,0,0,0,304,106,15,0,0,0
1695,49,0,BIP,1.9599639845400545,282,178,104,171,88,23,0,0,0,282,111,23,0,0,0
1696,49,0,MDD,1.9599639845400545,258,163,95,153,88,17,0,0,0,258,105,17,0,0,0
1697,49,0,SCZ,1.9599639845400545,275,198,77,169,88,18,0,0,0,275,106,18,0,0,0
1698,49,1,ADHD,1.9599639845400545,342,217,125,197,116,25,4,0,0,342,145,29,4,0,0
1699,49,1,ALC,1.9599639845400545,278,171,107,145,104,27,2,0,0,278,133,29,2,0,0
1700,49,1,ANX,1.9599639845400545,356,209,147,189,133,30,4,0,0,356,167,34,4,0,0
1701,49,1,BIP,1.9599639845400545,290,202,88,178,86,23,3,0,0,290,112,26,3,0,0
1702,49,1,MDD,1.9599639845400545,259,154,105,147,89,22,1,0,0,259,112,23,1,0,0
1703,49,1,SCZ,1.9599639845400545,299,200,99,170,98,29,2,0,0,299,129,31,2,0,0
1704,49,2,ADHD,1.9599639845400545,394,234,160,202,151,35,6,0,0,394,192,41,6,0,0
1705,49,2,ALC,1.9599639845400545,318,190,128,170,118,27,3,0,0,318,148,30,3,0,0
1706,49,2,ANX,1.9599639845400545,336,202,134,167,129,34,6,0,0,336,169,40,6,0,0
1707,49,2,BIP,1.9599639845400545,294,198,96,164,98,27,5,0,0,294,130,32,5,0,0
1708,49,2,MDD,1.9599639845400545,268,166,102,141,95,27,5,0,0,268,127,32,5,0,0
1709,49,2,SCZ,1.9599639845400545,342,199,143,171,131,33,7,0,0,342,171,40,7,0,0
1710,49,3,ADHD,1.9599639845400545,425,234,191,205,160,55,5,0,0,425,220,60,5,0,0
1711,49,3,ALC,1.9599639845400545,331,200,131,161,126,38,6,0,0,331,170,44,6,0,0
1712,49,3,ANX,1.9599639845400545,369,218,151,192,128,42,7,0,0,369,177,49,7,0,0
1713,49,3,BIP,1.9599639845400545,276,179,97,150,94,27,5,0,0,276,126,32,5,0,0
1714,49,3,MDD,1.9599639845400545,268,166,102,129,108,25,6,0,0,268,139,31,6,0,0
1715,49,3,SCZ,1.9599639845400545,341,190,151,160,136,38,7,0,0,341,181,45,7,0,0
1716,49,4,ADHD,1.9599639845400545,450,238,212,207,165,64,12,2,0,450,243,78,14,2,0
1717,49,4,ALC,1.9599639845400545,329,194,135,149,129,42,8,1,0,329,180,51,9,1,0
1718,49,4,ANX,1.9599639845400545,385,211,174,164,149,59,11,2,0,385,221,72,13,2,0
1719,49,4,BIP,1.9599639845400545,334,196,138,147,139,39,7,2,0,334,187,48,9,2,0
1720,49,4,MDD,1.9599639845400545,297,174,123,124,125,35,12,1,0,297,173,48,13,1,0
1721,49,4,SCZ,1.9599639845400545,369,211,158,171,131,55,10,2,0,369,198,67,12,2,0
1722,49,5,ADHD,1.9599639845400545,457,248,209,199,179,67,11,1,0,457,258,79,12,1,0
1723,49,5,ALC,1.9599639845400545,330,200,130,153,122,44,10,1,0,330,177,55,11,1,0
1724,49,5,ANX,1.9599639845400545,410,215,195,165,164,68,12,1,0,410,245,81,13,1,0
1725,49,5,BIP,1.9599639845400545,309,190,119,140,126,39,4,0,0,309,169,43,4,0,0
1726,49,5,MDD,1.9599639845400545,288,184,104,129,107,44,7,1,0,288,159,52,8,1,0
1727,49,5,SCZ,1.9599639845400545,382,215,167,176,146,47,12,1,0,382,206,60,13,1,0
1728,50,0,ADHD,1.9599639845400545,277,204,73,183,85,7,2,0,0,277,94,9,2,0,0
1729,50,0,ALC,1.9599639845400545,247,160,87,169,68,8,2,0,0,247,78,10,2,0,0
1730,50,0,ANX,1.9599639845400545,274,191,83,178,82,13,1,0,0,274,96,14,1,0,0
1731,50,0,BIP,1.9599639845400545,288,206,82,187,89,12,0,0,0,288,101,12,0,0,0
1732,50,0,MDD,1.9599639845400545,204,119,85,114,79,9,2,0,0,204,90,11,2,0,0
1733,50,0,SCZ,1.9599639845400545,261,185,76,182,67,11,1,0,0,261,79,12,1,0,0
1734,50,1,ADHD,1.9599639845400545,307,206,101,181,98,25,3,0,0,307,126,28,3,0,0
1735,50,1,ALC,1.9599639845400545,263,171,92,150,91,18,3,1,0,263,113,22,4,1,0
1736,50,1,ANX,1.9599639845400545,324,207,117,183,114,22,4,1,0,324,141,27,5,1,0
1737,50,1,BIP,1.9599639845400545,342,220,122,195,118,25,3,1,0,342,147,29,4,1,0
1738,50,1,MDD,1.9599639845400545,233,136,97,117,87,25,3,1,0,233,116,29,4,1,0
1739,50,1,SCZ,1.9599639845400545,328,207,121,181,122,20,4,1,0,328,147,25,5,1,0
1740,50,2,ADHD,1.9599639845400545,354,221,133,178,141,30,5,0,0,354,176,35,5,0,0
1741,50,2,ALC,1.9599639845400545,282,176,106,149,99,30,4,0,0,282,133,34,4,0,0
1742,50,2,ANX,1.9599639845400545,331,202,129,167,128,29,7,0,0,331,164,36,7,0,0
1743,50,2,BIP,1.9599639845400545,359,211,148,194,132,26,7,0,0,359,165,33,7,0,0
1744,50,2,MDD,1.9599639845400545,244,152,92,125,94,20,5,0,0,244,119,25,5,0,0
1745,50,2,SCZ,1.9599639845400545,325,202,123,169,122,30,4,0,0,325,156,34,4,0,0
1746,50,3,ADHD,1.9599639845400545,326,206,120,182,107,26,9,2,0,326,144,37,11,2,0
1747,50,3,ALC,1.9599639845400545,297,183,114,166,95,27,7,2,0,297,131,36,9,2,0
1748,50,3,ANX,1.9599639845400545,343,213,130,182,124,29,5,3,0,343,161,37,8,3,0
1749,50,3,BIP,1.9599639845400545,357,216,141,194,128,29,3,3,0,357,163,35,6,3,0
1750,50,3,MDD,1.9599639845400545,259,145,114,122,101,29,5,2,0,259,137,36,7,2,0
1751,50,3,SCZ,1.9599639845400545,341,206,135,183,117,31,7,3,0,341,158,41,10,3,0
1752,50,4,ADHD,1.9599639845400545,337,214,123,191,104,35,6,1,0,337,146,42,7,1,0
1753,50,4,ALC,1.9599639845400545,300,184,116,130,114,46,9,1,0,300,170,56,10,1,0
1754,50,4,ANX,1.9599639845400545,343,196,147,160,128,45,10,0,0,343,183,55,10,0,0
1755,50,4,BIP,1.9599639845400545,376,214,162,181,141,42,11,1,0,376,195,54,12,1,0
1756,50,4,MDD,1.9599639845400545,248,151,97,136,72,35,4,1,0,248,112,40,5,1,0
1757,50,4,SCZ,1.9599639845400545,362,217,145,187,129,37,8,1,0,362,175,46,9,1,0
1758,50,5,ADHD,1.9599639845400545,353,209,144,179,126,39,9,0,0,353,174,48,9,0,0
1759,50,5,ALC,1.9599639845400545,332,189,143,170,114,41,7,0,0,332,162,48,7,0,0
1760,50,5,ANX,1.9599639845400545,345,208,137,183,116,37,9,0,0,345,162,46,9,0,0
1761,50,5,BIP,1.9599639845400545,383,212,171,182,153,41,7,0,0,383,201,48,7,0,0
1762,50,5,MDD,1.9599639845400545,228,140,88,104,88,34,2,0,0,228,124,36,2,0,0
1763,50,5,SCZ,1.9599639845400545,364,201,163,158,157,39,10,0,0,364,206,49,10,0,0
