"seed","gen","scenario","rmate","args_kphen","args_rmate","args_theta","args_phi","he_rg","rg_true","he_h2","h2_true"
104,1,"2xAM",0.2,2,0.2,0,0,0.103222443873226,0.0506084305701478,0.536091268062592,0.514657529580848
104,2,"2xAM",0.2,2,0.2,0,0,0.153674184547999,0.0733276369614342,0.56132972240448,0.520252668426973
104,3,"2xAM",0.2,2,0.2,0,0,0.175601456190232,0.0918697828884419,0.58435070514679,0.523396404247414
104,4,"2xAM",0.2,2,0.2,0,0,0.224627633062703,0.103360299912542,0.573547869920731,0.522874579401065
104,5,"2xAM",0.2,2,0.2,0,0,0.175062325705042,0.0933847544661158,0.579581826925278,0.514008031024427
104,0,"2xAM",0.2,2,0.2,0,0,-0.00626959768280664,-0.00321212056291505,0.494271978735924,0.492396207549493
104,1,"2xAM",0.2,2,0.2,0,0,0.0918039562819405,0.0479758651830013,0.524375185370445,0.504342419933191
104,2,"2xAM",0.2,2,0.2,0,0,0.148869161095112,0.0741173310178295,0.553937435150146,0.512925555296655
104,3,"2xAM",0.2,2,0.2,0,0,0.174438192342479,0.0878752681211613,0.574544876813889,0.515731530300364
104,4,"2xAM",0.2,2,0.2,0,0,0.181708787658617,0.096706530178841,0.555531650781631,0.513638297637886
104,5,"2xAM",0.2,2,0.2,0,0,0.218405895297043,0.0961548779294743,0.587183952331543,0.515851688266028
105,0,"2xAM",0.2,2,0.2,0,0,0.00501688742270352,0.00193131846663,0.50387667119503,0.505389569760284
105,1,"2xAM",0.2,2,0.2,0,0,0.0998772988590642,0.0499536405431293,0.542715340852737,0.517114407450247
105,2,"2xAM",0.2,2,0.2,0,0,0.160836776414236,0.0827810805369507,0.570235848426819,0.522667395274869
105,3,"2xAM",0.2,2,0.2,0,0,0.187814428737025,0.0961675416233038,0.586109280586243,0.530233656421795
105,4,"2xAM",0.2,2,0.2,0,0,0.204655232498669,0.101132587522561,0.601037472486496,0.528521845301016
105,5,"2xAM",0.2,2,0.2,0,0,0.194809278463969,0.102540521838678,0.612562865018845,0.531053307961506
105,0,"2xAM",0.2,2,0.2,0,0,0.0039358047159856,0.000898635588417251,0.503533199429512,0.502078341108053
105,1,"2xAM",0.2,2,0.2,0,0,0.105240123004059,0.0480933383802773,0.540618568658829,0.511978894054523
105,2,"2xAM",0.2,2,0.2,0,0,0.149151111680011,0.0703408120483976,0.562438666820526,0.522149676112484
105,3,"2xAM",0.2,2,0.2,0,0,0.176152712882556,0.0854154050647393,0.584578216075897,0.519768273650146
105,4,"2xAM",0.2,2,0.2,0,0,0.198257632125297,0.105129948979066,0.584614366292953,0.525327744474538
105,5,"2xAM",0.2,2,0.2,0,0,0.219371180716592,0.102859856509556,0.58811229467392,0.525733075049984
105,0,"2xAM",0.2,2,0.2,0,0,0.00678723252804917,0.00225055470120238,0.476637005805969,0.478665018201227
105,1,"2xAM",0.2,2,0.2,0,0,0.0836414363031446,0.044770262086738,0.50887268781662,0.490350721729039
105,2,"2xAM",0.2,2,0.2,0,0,0.136456884007789,0.0702270208212118,0.533348321914673,0.495073755303778
105,3,"2xAM",0.2,2,0.2,0,0,0.181146142138938,0.0934775369743019,0.540415555238724,0.494074232421686
105,4,"2xAM",0.2,2,0.2,0,0,0.186696656274918,0.0932592612570603,0.540504515171051,0.497952077775095
105,5,"2xAM",0.2,2,0.2,0,0,0.21710338169458,0.110081311006463,0.557971209287643,0.501083436791597
106,0,"2xAM",0.2,2,0.2,0,0,0.00458025385414381,0.000260275559381544,0.507208377122879,0.506980425965746
106,1,"2xAM",0.2,2,0.2,0,0,0.101569988785364,0.0482842374190538,0.553410738706589,0.519948192874098
106,2,"2xAM",0.2,2,0.2,0,0,0.159012380774846,0.0777808487700583,0.57640540599823,0.528377988068761
106,3,"2xAM",0.2,2,0.2,0,0,0.19572553434522,0.0966120360592749,0.596982330083847,0.534559034256213
106,4,"2xAM",0.2,2,0.2,0,0,0.216802151477948,0.106479711443067,0.611064344644547,0.529849362839652
106,5,"2xAM",0.2,2,0.2,0,0,0.215612838821354,0.103977472888482,0.617261201143265,0.537943622381853
106,0,"2xAM",0.2,2,0.2,0,0,-0.00391843960261934,-0.00290409933267385,0.506337136030197,0.50857302187543
106,1,"2xAM",0.2,2,0.2,0,0,0.100130481031602,0.0516483237830669,0.550257802009583,0.520303931997401
106,2,"2xAM",0.2,2,0.2,0,0,0.15384871230284,0.0754926297062456,0.576722472906113,0.527372516832861
106,3,"2xAM",0.2,2,0.2,0,0,0.190835569051825,0.0953653712160858,0.595132112503052,0.535618133552212
106,4,"2xAM",0.2,2,0.2,0,0,0.175702851984901,0.0975983696193382,0.598070174455643,0.534185311953815
106,5,"2xAM",0.2,2,0.2,0,0,0.181917904710772,0.095852703436783,0.590636998414993,0.539609847901324
106,0,"2xAM",0.2,2,0.2,0,0,-0.00357875084095973,-0.000151803343490645,0.474238574504852,0.476900656281969
106,1,"2xAM",0.2,2,0.2,0,0,0.0904831867163575,0.0458968935522227,0.505201086401939,0.489087999645778
106,2,"2xAM",0.2,2,0.2,0,0,0.147567611013735,0.0749277975709527,0.534023702144623,0.49640332113354
106,3,"2xAM",0.2,2,0.2,0,0,0.158764634179465,0.081749159901968,0.548986554145813,0.500167772273483
106,4,"2xAM",0.2,2,0.2,0,0,0.191802775971085,0.0994423400729134,0.548545181751251,0.502982202493847
106,5,"2xAM",0.2,2,0.2,0,0,0.180130009643169,0.0929680161038065,0.559686571359634,0.506393449204964
107,0,"2xAM",0.2,2,0.2,0,0,-0.00811105025332895,-0.00107574345755927,0.496044024825096,0.495395022477166
107,1,"2xAM",0.2,2,0.2,0,0,0.0958252276784328,0.048080203202948,0.528389662504196,0.5070102990792
107,2,"2xAM",0.2,2,0.2,0,0,0.1447700837669,0.0726962585024971,0.554635524749756,0.511847098386272
107,3,"2xAM",0.2,2,0.2,0,0,0.178971344833322,0.0876164292401225,0.577986210584641,0.523384722879529
107,4,"2xAM",0.2,2,0.2,0,0,0.206848902665915,0.104823005927663,0.58572855591774,0.520770653788682
107,5,"2xAM",0.2,2,0.2,0,0,0.228178513636206,0.11620485550374,0.597495436668396,0.508925611457638
107,0,"2xAM",0.2,2,0.2,0,0,-0.00280633855396149,-0.00176986868001884,0.500175535678864,0.498836404404692
107,1,"2xAM",0.2,2,0.2,0,0,0.0930438403944437,0.0463794889938712,0.536104083061218,0.510644112302216
107,2,"2xAM",0.2,2,0.2,0,0,0.15417636554034,0.0789536478328508,0.557635366916656,0.514508916609933
107,3,"2xAM",0.2,2,0.2,0,0,0.183333306225096,0.0891397949422017,0.582570135593414,0.521511535805514
107,4,"2xAM",0.2,2,0.2,0,0,0.212229837662678,0.109405157425627,0.583813190460205,0.518109823732738
107,5,"2xAM",0.2,2,0.2,0,0,0.232343349720957,0.122914032328665,0.607030779123306,0.526148216110444
107,0,"2xAM",0.2,2,0.2,0,0,-0.00166550419288315,-6.15991197881417e-05,0.499571368098259,0.500392443571863
107,1,"2xAM",0.2,2,0.2,0,0,0.0910598613208207,0.0456146779488257,0.534078687429428,0.513270225763128
107,2,"2xAM",0.2,2,0.2,0,0,0.145095110388875,0.0716833377415724,0.573143005371094,0.519332536656123
107,3,"2xAM",0.2,2,0.2,0,0,0.181223677075234,0.0919534655695663,0.581400394439697,0.524012148030016
107,4,"2xAM",0.2,2,0.2,0,0,0.197520567140775,0.10115606617491,0.588871449232101,0.52509663269166
107,5,"2xAM",0.2,2,0.2,0,0,0.207433755740863,0.109380785094045,0.599285483360291,0.527295487680301
108,0,"2xAM",0.2,2,0.2,0,0,-0.00170548239147008,-0.00202332621351075,0.50614407658577,0.505146535436834
108,1,"2xAM",0.2,2,0.2,0,0,0.0823616912147914,0.0424231329390822,0.547883778810501,0.516968511671827
108,2,"2xAM",0.2,2,0.2,0,0,0.14192412620063,0.0708206583381035,0.576203018426895,0.529742851003871
108,3,"2xAM",0.2,2,0.2,0,0,0.190821650811887,0.0919305664977803,0.58586910367012,0.530264190855937
108,4,"2xAM",0.2,2,0.2,0,0,0.196978044022694,0.114946999823646,0.61243337392807,0.527597770157415
108,5,"2xAM",0.2,2,0.2,0,0,0.243620009465394,0.125520241112061,0.623809576034546,0.529022399765754
108,0,"2xAM",0.2,2,0.2,0,0,-0.00282174171083442,-0.000224809584173448,0.51545050740242,0.512083858294136
108,1,"2xAM",0.2,2,0.2,0,0,0.0938902003999442,0.0453322943319514,0.556711375713348,0.523660358417646
108,2,"2xAM",0.2,2,0.2,0,0,0.164697572030116,0.0815926547855216,0.573176652193069,0.52681983038158
108,3,"2xAM",0.2,2,0.2,0,0,0.164120704014722,0.0921780399723965,0.587479680776596,0.535302085210615
108,4,"2xAM",0.2,2,0.2,0,0,0.215474757545753,0.107707716022735,0.601033389568329,0.533906989348228
108,5,"2xAM",0.2,2,0.2,0,0,0.221930030150738,0.111320703616558,0.5938860476017,0.541167530785251
108,0,"2xAM",0.2,2,0.2,0,0,0.000874450389695986,0.00185612947659947,0.49619260430336,0.492852304488916
108,1,"2xAM",0.2,2,0.2,0,0,0.0968898045881755,0.0439290768830291,0.531806439161301,0.505586223306297
108,2,"2xAM",0.2,2,0.2,0,0,0.139094026845839,0.0712028049950944,0.553258568048477,0.509753252124641
108,3,"2xAM",0.2,2,0.2,0,0,0.186526642612415,0.0919624444043008,0.567810416221619,0.512785241826349
108,4,"2xAM",0.2,2,0.2,0,0,0.157177107846721,0.087639909696843,0.577195584774017,0.520216478807705
108,5,"2xAM",0.2,2,0.2,0,0,0.215775194293613,0.114823656721708,0.588795691728592,0.534368003263072
109,0,"2xAM",0.2,2,0.2,0,0,0.00312487680554377,0.00119058983766372,0.495651438832283,0.493624849712966
109,1,"2xAM",0.2,2,0.2,0,0,0.0895598158851688,0.0463179670013861,0.537287026643753,0.505820829808442
109,2,"2xAM",0.2,2,0.2,0,0,0.144602062180036,0.0738867652166495,0.55919423699379,0.512922052626988
109,3,"2xAM",0.2,2,0.2,0,0,0.175712991042155,0.0853558441637061,0.572105407714844,0.517028622922632
109,4,"2xAM",0.2,2,0.2,0,0,0.172757636824322,0.0942983732972928,0.590661376714706,0.525247205245926
109,5,"2xAM",0.2,2,0.2,0,0,0.232512483398865,0.118108764704163,0.591080069541931,0.524596116525202
109,0,"2xAM",0.2,2,0.2,0,0,-0.00415474676351382,-0.000493734978581288,0.496225088834763,0.496840067753922
109,1,"2xAM",0.2,2,0.2,0,0,0.0897884299905452,0.0448411816027848,0.536058783531189,0.508600393224664
109,2,"2xAM",0.2,2,0.2,0,0,0.145318548262284,0.069587486067689,0.557547152042389,0.514409902904585
109,3,"2xAM",0.2,2,0.2,0,0,0.185633967685075,0.0884573555610651,0.580258786678314,0.519820699481929
109,4,"2xAM",0.2,2,0.2,0,0,0.219635471656603,0.114087180950581,0.592840105295181,0.522096018200958
109,5,"2xAM",0.2,2,0.2,0,0,0.184140316479605,0.108628138086878,0.597970515489578,0.520018595473427
109,0,"2xAM",0.2,2,0.2,0,0,0.00462653130242593,0.00183066912508471,0.536023139953613,0.534516897632053
109,1,"2xAM",0.2,2,0.2,0,0,0.100784363933421,0.0512333978285163,0.580628424882889,0.546237623102986
109,2,"2xAM",0.2,2,0.2,0,0,0.162796280037073,0.0790187195970026,0.610877990722656,0.550783488200599
109,3,"2xAM",0.2,2,0.2,0,0,0.184129682046339,0.0952670014694296,0.611238330602646,0.561246127032093
109,4,"2xAM",0.2,2,0.2,0,0,0.205068591358101,0.101569340526693,0.637529730796814,0.560475153062384
109,5,"2xAM",0.2,2,0.2,0,0,0.220963826991869,0.120782535298322,0.638462036848068,0.555604689250936
11,0,"2xAM",0.2,2,0.2,0,0,-0.00143582694779823,0.000153274873994327,0.491974085569382,0.496656170661836
11,1,"2xAM",0.2,2,0.2,0,0,0.0931063788698414,0.0459796478049014,0.536639004945755,0.507698515865907
11,2,"2xAM",0.2,2,0.2,0,0,0.137822165158653,0.0700601749898256,0.553426533937454,0.516362134959182
11,3,"2xAM",0.2,2,0.2,0,0,0.158224181355494,0.0859467123987995,0.573781311511993,0.516525000951922
11,4,"2xAM",0.2,2,0.2,0,0,0.180553737434753,0.0941455229377399,0.572214096784592,0.522832287599833
11,5,"2xAM",0.2,2,0.2,0,0,0.230817208856007,0.107107168080796,0.602848380804062,0.519276395131584
11,0,"2xAM",0.2,2,0.2,0,0,0.00489907205285873,0.00222037261654717,0.503600418567657,0.503755108390702
11,1,"2xAM",0.2,2,0.2,0,0,0.0971755749168359,0.0474254235856784,0.549001038074493,0.514481177268372
11,2,"2xAM",0.2,2,0.2,0,0,0.159495452662143,0.0786571993074515,0.5703005194664,0.520275262690227
11,3,"2xAM",0.2,2,0.2,0,0,0.196506560236915,0.10020629455916,0.588511943817139,0.525587558705641
11,4,"2xAM",0.2,2,0.2,0,0,0.170233505793861,0.09954158244907,0.592505633831024,0.530708317542702
11,5,"2xAM",0.2,2,0.2,0,0,0.215068232209461,0.105855846730961,0.596276432275772,0.539489948068686
11,0,"2xAM",0.2,2,0.2,0,0,-0.000367015466182175,-0.000294879049320648,0.499678492546082,0.49868468422515
11,1,"2xAM",0.2,2,0.2,0,0,0.0959345307488757,0.0500319000191402,0.541656613349915,0.513120727475942
11,2,"2xAM",0.2,2,0.2,0,0,0.13713165025675,0.0725461495827651,0.557990729808807,0.520494247402599
11,3,"2xAM",0.2,2,0.2,0,0,0.182243627028685,0.0944039324063422,0.587401390075684,0.52301699248514
11,4,"2xAM",0.2,2,0.2,0,0,0.222658417085285,0.116286331333261,0.589318871498108,0.520562976684699
11,5,"2xAM",0.2,2,0.2,0,0,0.204061772093666,0.111760087581184,0.606026947498322,0.530930936824193
110,0,"2xAM",0.2,2,0.2,0,0,0.000109415615902362,0.00246850385491252,0.514119774103165,0.509909248400662
110,1,"2xAM",0.2,2,0.2,0,0,0.0988947880010399,0.052292677935853,0.547563493251801,0.523838898831094
110,2,"2xAM",0.2,2,0.2,0,0,0.138456054198518,0.071192228434708,0.562733620405197,0.526763018380109
110,3,"2xAM",0.2,2,0.2,0,0,0.195196802709564,0.0990012556367285,0.585685044527054,0.532833317041872
110,4,"2xAM",0.2,2,0.2,0,0,0.192154115327284,0.0966518448715029,0.614060759544373,0.543113223476423
110,5,"2xAM",0.2,2,0.2,0,0,0.183922552100411,0.0987349856180571,0.606890887022018,0.542562322279232
110,0,"2xAM",0.2,2,0.2,0,0,0.00380271370886419,0.00186140602989921,0.484111279249191,0.483500239520006
110,1,"2xAM",0.2,2,0.2,0,0,0.0969556384115993,0.0465260076533175,0.521017998456955,0.495052043195679
110,2,"2xAM",0.2,2,0.2,0,0,0.148862914275667,0.0717558988420316,0.544562816619873,0.501121877228141
110,3,"2xAM",0.2,2,0.2,0,0,0.137101009831167,0.0794037800897676,0.56158834695816,0.50743403357471
110,4,"2xAM",0.2,2,0.2,0,0,0.161354631466018,0.0974712874624787,0.574644505977631,0.512838261205305
110,5,"2xAM",0.2,2,0.2,0,0,0.176177752913489,0.0928054776980713,0.58392071723938,0.511321696774112
110,0,"2xAM",0.2,2,0.2,0,0,-0.000422909733378872,0.000359767656046075,0.511886060237885,0.512609872279272
110,1,"2xAM",0.2,2,0.2,0,0,0.09643562039516,0.05059683213886,0.557697892189026,0.525775724775694
110,2,"2xAM",0.2,2,0.2,0,0,0.155114507880411,0.0766629850570804,0.572572469711304,0.53308156957418
110,3,"2xAM",0.2,2,0.2,0,0,0.185631447483283,0.0914128383967152,0.586877256631851,0.533287294327783
110,4,"2xAM",0.2,2,0.2,0,0,0.211974523977368,0.107506223590132,0.60043129324913,0.54698966258298
110,5,"2xAM",0.2,2,0.2,0,0,0.204387567054922,0.102325604410091,0.619353264570236,0.547207021234964
111,0,"2xAM",0.2,2,0.2,0,0,0.0043042308974329,0.00279872870598214,0.501340359449387,0.502166436764558
111,1,"2xAM",0.2,2,0.2,0,0,0.0923642185038231,0.0499086902539601,0.542290478944778,0.515005762592019
111,2,"2xAM",0.2,2,0.2,0,0,0.1732852202682,0.0812260837236577,0.56203481554985,0.521609160766197
111,3,"2xAM",0.2,2,0.2,0,0,0.187462237464875,0.0922206739707236,0.585840553045273,0.520297284674227
111,4,"2xAM",0.2,2,0.2,0,0,0.218800096601164,0.107835159030461,0.589110225439072,0.520966748909258
111,5,"2xAM",0.2,2,0.2,0,0,0.173682673110991,0.0916711110220166,0.604970008134842,0.532941649555345
111,0,"2xAM",0.2,2,0.2,0,0,0.00419004199920539,0.00135863337774338,0.500641211867332,0.499945369708248
111,1,"2xAM",0.2,2,0.2,0,0,0.0979974142449511,0.0507460615285638,0.541828691959381,0.511907614127166
111,2,"2xAM",0.2,2,0.2,0,0,0.158922874631554,0.0792067518486053,0.570994198322296,0.520111014952114
111,3,"2xAM",0.2,2,0.2,0,0,0.207474733618467,0.10325234042189,0.584491580724716,0.522521349284878
111,4,"2xAM",0.2,2,0.2,0,0,0.217120752467064,0.112348646042175,0.604222774505615,0.530028100900666
111,5,"2xAM",0.2,2,0.2,0,0,0.246674226867132,0.108595178029212,0.617673844099045,0.525323626499981
111,0,"2xAM",0.2,2,0.2,0,0,-0.00434847004412791,-0.004129779278985,0.455670043826103,0.460510171908592
111,1,"2xAM",0.2,2,0.2,0,0,0.0740762779879418,0.0378649565523317,0.493286207318306,0.474266011326713
111,2,"2xAM",0.2,2,0.2,0,0,0.132434705835435,0.0643625995559489,0.515504360198975,0.479695519302203
111,3,"2xAM",0.2,2,0.2,0,0,0.172360319052025,0.0844781158056277,0.526810497045517,0.486827789054148
111,4,"2xAM",0.2,2,0.2,0,0,0.184442784252184,0.0987900212087775,0.550676047801971,0.484334984906738
111,5,"2xAM",0.2,2,0.2,0,0,0.194081487553382,0.100769518688037,0.522870272397995,0.487988065187279
112,0,"2xAM",0.2,2,0.2,0,0,-0.000691812982347054,-0.000115176538897903,0.497965335845947,0.493239840022991
112,1,"2xAM",0.2,2,0.2,0,0,0.0967814766513454,0.0484184490725674,0.532441288232803,0.505428996528774
112,2,"2xAM",0.2,2,0.2,0,0,0.129479017896928,0.0711096244908942,0.559270054101944,0.51326944606168
112,3,"2xAM",0.2,2,0.2,0,0,0.196443244842718,0.0981531914939468,0.583879828453064,0.522417492228101
112,4,"2xAM",0.2,2,0.2,0,0,0.191931931815387,0.0975586789679599,0.594363123178482,0.512023074384146
112,5,"2xAM",0.2,2,0.2,0,0,0.179282319923741,0.0897199029115577,0.601924270391464,0.518258889368245
112,0,"2xAM",0.2,2,0.2,0,0,-0.00141944541400519,0.00132161567872091,0.513262271881104,0.514418922846403
112,1,"2xAM",0.2,2,0.2,0,0,0.103286887960184,0.0517121766357272,0.557050496339798,0.526393211143643
112,2,"2xAM",0.2,2,0.2,0,0,0.159458800994142,0.0797303205923171,0.581660807132721,0.534945489650497
112,3,"2xAM",0.2,2,0.2,0,0,0.172624425504858,0.0946508205051451,0.610497504472733,0.538724354147464
112,4,"2xAM",0.2,2,0.2,0,0,0.204585555693004,0.108885517733066,0.630729049444199,0.543321892605974
112,5,"2xAM",0.2,2,0.2,0,0,0.224581915761396,0.109378323677566,0.648133754730225,0.548222971145084
112,0,"2xAM",0.2,2,0.2,0,0,0.00132518546203,0.00082288584909219,0.515473544597626,0.510115176732566
112,1,"2xAM",0.2,2,0.2,0,0,0.0889327299787055,0.0475138140962461,0.552830785512924,0.522191835332185
112,2,"2xAM",0.2,2,0.2,0,0,0.151285917873428,0.0784932726422389,0.579101145267487,0.531556166168709
112,3,"2xAM",0.2,2,0.2,0,0,0.169941763802935,0.0879394179362597,0.598731905221939,0.537514919902657
112,4,"2xAM",0.2,2,0.2,0,0,0.194521012229399,0.0999125680776464,0.606001287698746,0.534838110643145
112,5,"2xAM",0.2,2,0.2,0,0,0.197862868847347,0.11147042430504,0.615160316228867,0.544034557895976
113,0,"2xAM",0.2,2,0.2,0,0,0.000509490770901817,-0.00106307218182383,0.512671232223511,0.511171133358744
113,1,"2xAM",0.2,2,0.2,0,0,0.089138049690561,0.0450307045117384,0.554236948490143,0.524310473085152
113,2,"2xAM",0.2,2,0.2,0,0,0.146185422810023,0.0740154381168142,0.581633359193802,0.530015110043808
113,3,"2xAM",0.2,2,0.2,0,0,0.17846711635039,0.0853577719980918,0.591797918081284,0.529592050391616
113,4,"2xAM",0.2,2,0.2,0,0,0.210456753113436,0.113322267686167,0.604400753974915,0.530785486003714
113,5,"2xAM",0.2,2,0.2,0,0,0.203219110004651,0.108986988706397,0.589223712682724,0.532571989173414
113,0,"2xAM",0.2,2,0.2,0,0,-0.000257730838117789,0.00128020931118251,0.517185777425766,0.518853355762677
113,1,"2xAM",0.2,2,0.2,0,0,0.0923339243588449,0.0463121280328205,0.558706849813461,0.530926338217607
113,2,"2xAM",0.2,2,0.2,0,0,0.157935682463233,0.079328695707287,0.585759580135345,0.535501653209534
113,3,"2xAM",0.2,2,0.2,0,0,0.186672275753886,0.0911967690233952,0.601848870515823,0.542789943485379
113,4,"2xAM",0.2,2,0.2,0,0,0.191813813283983,0.0988291600656518,0.607681512832642,0.544421394889698
113,5,"2xAM",0.2,2,0.2,0,0,0.202253636283833,0.106546425212208,0.599263310432434,0.543937954957363
113,0,"2xAM",0.2,2,0.2,0,0,-0.00559478496680524,-0.00336000823506588,0.52469989657402,0.522700369659315
113,1,"2xAM",0.2,2,0.2,0,0,0.0950261491947003,0.0478771276384572,0.555604219436646,0.53331851149377
113,2,"2xAM",0.2,2,0.2,0,0,0.154593242951071,0.0752650907365781,0.583619147539139,0.541815745771489
113,3,"2xAM",0.2,2,0.2,0,0,0.185388831306358,0.0940397227947966,0.604305475950241,0.547267495766736
113,4,"2xAM",0.2,2,0.2,0,0,0.178932907209253,0.0950303388894489,0.616623550653458,0.549340407027989
113,5,"2xAM",0.2,2,0.2,0,0,0.17348644460699,0.0968257525506662,0.619615435600281,0.552818928907701
114,0,"2xAM",0.2,2,0.2,0,0,0.000811733436123483,0.00129994259894125,0.508120089769363,0.509895990258569
114,1,"2xAM",0.2,2,0.2,0,0,0.101212364535307,0.0479870135738765,0.552846819162369,0.524044732385261
114,2,"2xAM",0.2,2,0.2,0,0,0.142199961965067,0.0716201671334698,0.573296993970871,0.524676002186872
114,3,"2xAM",0.2,2,0.2,0,0,0.177251324732034,0.090577573709174,0.590786963701248,0.527951233077464
114,4,"2xAM",0.2,2,0.2,0,0,0.194942974048467,0.101500284893641,0.590458959341049,0.530704138691819
114,5,"2xAM",0.2,2,0.2,0,0,0.220410041889588,0.109756068833449,0.620552867650986,0.537903589621986
114,0,"2xAM",0.2,2,0.2,0,0,-0.00901991449758818,-0.00263948429141847,0.499119251966476,0.498143766338393
114,1,"2xAM",0.2,2,0.2,0,0,0.0934397975835164,0.0436806770487032,0.535570174455643,0.51104671954942
114,2,"2xAM",0.2,2,0.2,0,0,0.149945184546874,0.0750665124245923,0.569150149822235,0.514919940758974
114,3,"2xAM",0.2,2,0.2,0,0,0.182526122514248,0.090127871385364,0.588335692882538,0.523447596229023
114,4,"2xAM",0.2,2,0.2,0,0,0.187528790564607,0.0952976425153476,0.591481298208237,0.524400429827917
114,5,"2xAM",0.2,2,0.2,0,0,0.18918255953133,0.095565996555769,0.583668053150177,0.526585673230619
114,0,"2xAM",0.2,2,0.2,0,0,0.00164132977117848,-0.0028619751669354,0.496311902999878,0.499681965767337
114,1,"2xAM",0.2,2,0.2,0,0,0.0959225030214778,0.0474377211071015,0.54383847117424,0.510613553496811
114,2,"2xAM",0.2,2,0.2,0,0,0.147382712844417,0.0756132133905999,0.556384861469269,0.518806358190651
114,3,"2xAM",0.2,2,0.2,0,0,0.186844659176478,0.0932911797874031,0.573389142751694,0.523372298618325
114,4,"2xAM",0.2,2,0.2,0,0,0.208123242624585,0.104937684773472,0.583579361438751,0.529102712522817
114,5,"2xAM",0.2,2,0.2,0,0,0.257216281089039,0.12442327472441,0.612807273864746,0.535360944913792
115,0,"2xAM",0.2,2,0.2,0,0,-0.00524565444000808,-0.00206480087135766,0.485609531402588,0.486369209015084
115,1,"2xAM",0.2,2,0.2,0,0,0.0789923340187389,0.0405218931667198,0.525339365005493,0.497704633230508
115,2,"2xAM",0.2,2,0.2,0,0,0.153471352841704,0.0719788331041731,0.54410919547081,0.503513721513838
115,3,"2xAM",0.2,2,0.2,0,0,0.170391888205238,0.0867889639014891,0.561750054359436,0.510741351129771
115,4,"2xAM",0.2,2,0.2,0,0,0.205459924634132,0.101068868945688,0.571587234735489,0.513184700179321
115,5,"2xAM",0.2,2,0.2,0,0,0.21386410780546,0.108730651742556,0.579924702644348,0.515093939167077
115,0,"2xAM",0.2,2,0.2,0,0,-0.00652916646055223,-0.0027940230792475,0.477354243397713,0.479027316685701
115,1,"2xAM",0.2,2,0.2,0,0,0.0929370417987238,0.0455028324275828,0.515134960412979,0.490710904891492
115,2,"2xAM",0.2,2,0.2,0,0,0.14481355787618,0.0738143161661994,0.535139679908752,0.494480763615874
115,3,"2xAM",0.2,2,0.2,0,0,0.181507109269178,0.0921529810046191,0.548192918300629,0.50175526365126
115,4,"2xAM",0.2,2,0.2,0,0,0.230944257796542,0.100889893193092,0.546113699674606,0.505780734165273
115,5,"2xAM",0.2,2,0.2,0,0,0.205228529135271,0.106433742782765,0.567828893661499,0.495976269021339
115,0,"2xAM",0.2,2,0.2,0,0,0.00111438805649522,0.00157990267294357,0.51772528886795,0.51474068089407
115,1,"2xAM",0.2,2,0.2,0,0,0.0975035733514158,0.0490522843761077,0.556325852870941,0.526722113366453
115,2,"2xAM",0.2,2,0.2,0,0,0.150593590304262,0.0780212207177262,0.591409534215927,0.538551751138855
115,3,"2xAM",0.2,2,0.2,0,0,0.181986357318303,0.0961882676769477,0.605182379484177,0.535827408865971
115,4,"2xAM",0.2,2,0.2,0,0,0.18489232535874,0.104789548862274,0.606702268123627,0.536185823244665
115,5,"2xAM",0.2,2,0.2,0,0,0.26634285050614,0.122948588793049,0.614971905946732,0.537840206386887
116,0,"2xAM",0.2,2,0.2,0,0,0.00154807598077196,0.000107447065582098,0.514862507581711,0.51511296594997
116,1,"2xAM",0.2,2,0.2,0,0,0.10117194857452,0.0476312961408375,0.565237611532211,0.529036192878204
116,2,"2xAM",0.2,2,0.2,0,0,0.161446709714333,0.0796391799300752,0.58520382642746,0.537334102824856
116,3,"2xAM",0.2,2,0.2,0,0,0.186356279648287,0.0919688167379056,0.61045041680336,0.540840562800593
116,4,"2xAM",0.2,2,0.2,0,0,0.182245907585321,0.096043812042799,0.606829553842545,0.539707077761872
116,5,"2xAM",0.2,2,0.2,0,0,0.216056547562413,0.10259325231502,0.639088749885559,0.545797219604168
116,0,"2xAM",0.2,2,0.2,0,0,0.00407116486388758,-2.95429514241495e-05,0.491780772805214,0.49090033403408
116,1,"2xAM",0.2,2,0.2,0,0,0.0881777896190491,0.0455707933083417,0.529118865728378,0.503448662251963
116,2,"2xAM",0.2,2,0.2,0,0,0.136506148143654,0.0727350745030109,0.54985123872757,0.509516931509649
116,3,"2xAM",0.2,2,0.2,0,0,0.177064371685691,0.0962840701606225,0.567560195922852,0.515646825504161
116,4,"2xAM",0.2,2,0.2,0,0,0.215861243723168,0.101931323023958,0.589575797319412,0.525064452716143
116,5,"2xAM",0.2,2,0.2,0,0,0.235718561173446,0.113943232293615,0.606443792581558,0.521235498646558
116,0,"2xAM",0.2,2,0.2,0,0,-0.000264763599015308,7.19681605499532e-05,0.498447075486183,0.494663605731998
116,1,"2xAM",0.2,2,0.2,0,0,0.097347318272972,0.0469138175539371,0.535519570112228,0.507852236414697
116,2,"2xAM",0.2,2,0.2,0,0,0.160291022411283,0.0768684129025569,0.56163302063942,0.513987386109523
116,3,"2xAM",0.2,2,0.2,0,0,0.189865747400392,0.0992366013231774,0.574256658554077,0.522529962118529
