"gen","seed","scenario","variable","var_label","value","intercept"
3,207,"5xAM","rg_true","italic(r)[score]",0.104965886387447,0
4,207,"5xAM","rg_true","italic(r)[score]",0.119044061141013,0
5,207,"5xAM","rg_true","italic(r)[score]",0.128718977365125,0
0,207,"5xAM","rg_true","italic(r)[score]",0.000970377661457834,0
1,207,"5xAM","rg_true","italic(r)[score]",0.0465673752374213,0
2,207,"5xAM","rg_true","italic(r)[score]",0.0788623754942382,0
3,207,"5xAM","rg_true","italic(r)[score]",0.099915495322692,0
4,207,"5xAM","rg_true","italic(r)[score]",0.119153626642901,0
5,207,"5xAM","rg_true","italic(r)[score]",0.134174290709653,0
0,207,"5xAM","rg_true","italic(r)[score]",-0.00030062173910192,0
1,207,"5xAM","rg_true","italic(r)[score]",0.047535020275923,0
2,207,"5xAM","rg_true","italic(r)[score]",0.082457381073912,0
3,207,"5xAM","rg_true","italic(r)[score]",0.107105718462635,0
4,207,"5xAM","rg_true","italic(r)[score]",0.120576417609115,0
5,207,"5xAM","rg_true","italic(r)[score]",0.137344911220219,0
0,207,"5xAM + GxE","rg_true","italic(r)[score]",-0.000239470309157225,0
1,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0467323597692334,0
2,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0801273922124159,0
3,207,"5xAM + GxE","rg_true","italic(r)[score]",0.102297403154983,0
4,207,"5xAM + GxE","rg_true","italic(r)[score]",0.123694329905296,0
5,207,"5xAM + GxE","rg_true","italic(r)[score]",0.139263651572895,0
0,207,"5xAM + GxE","rg_true","italic(r)[score]",0.00042634229747427,0
1,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0468976889457484,0
2,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0793817672120858,0
3,207,"5xAM + GxE","rg_true","italic(r)[score]",0.104033852503352,0
4,207,"5xAM + GxE","rg_true","italic(r)[score]",0.1211617793689,0
5,207,"5xAM + GxE","rg_true","italic(r)[score]",0.135016946393507,0
0,207,"5xAM + GxE","rg_true","italic(r)[score]",-0.00197146133458,0
1,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0458219017253907,0
2,207,"5xAM + GxE","rg_true","italic(r)[score]",0.0798572251397714,0
3,207,"5xAM + GxE","rg_true","italic(r)[score]",0.1012772241165,0
4,207,"5xAM + GxE","rg_true","italic(r)[score]",0.114471517455369,0
5,207,"5xAM + GxE","rg_true","italic(r)[score]",0.124385859244894,0
0,207,"5xAM + VT","rg_true","italic(r)[score]",-0.000870357818921968,0
1,207,"5xAM + VT","rg_true","italic(r)[score]",0.0314631891656833,0
2,207,"5xAM + VT","rg_true","italic(r)[score]",0.0510637950535206,0
3,207,"5xAM + VT","rg_true","italic(r)[score]",0.0633078212582186,0
4,207,"5xAM + VT","rg_true","italic(r)[score]",0.0704522476271282,0
5,207,"5xAM + VT","rg_true","italic(r)[score]",0.0674364649586565,0
0,207,"5xAM + VT","rg_true","italic(r)[score]",-0.000977093656279428,0
1,207,"5xAM + VT","rg_true","italic(r)[score]",0.0303327599856895,0
2,207,"5xAM + VT","rg_true","italic(r)[score]",0.049720880791376,0
3,207,"5xAM + VT","rg_true","italic(r)[score]",0.0633821451671615,0
4,207,"5xAM + VT","rg_true","italic(r)[score]",0.0669690929495776,0
5,207,"5xAM + VT","rg_true","italic(r)[score]",0.0658171099536822,0
0,207,"5xAM + VT","rg_true","italic(r)[score]",-9.45236195569932e-05,0
1,207,"5xAM + VT","rg_true","italic(r)[score]",0.0344996457063999,0
2,207,"5xAM + VT","rg_true","italic(r)[score]",0.052809343424836,0
3,207,"5xAM + VT","rg_true","italic(r)[score]",0.0650872755227425,0
4,207,"5xAM + VT","rg_true","italic(r)[score]",0.0671829312030293,0
5,207,"5xAM + VT","rg_true","italic(r)[score]",0.0729518666637067,0
0,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000251275265256125,0
1,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0343641006232839,0
2,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0548634434809573,0
3,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0627083798923446,0
4,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0654872571760157,0
5,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0697109997223241,0
0,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000472759862503429,0
1,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0304543905669644,0
2,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0527447445913329,0
3,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0608335978427889,0
4,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.063498854047904,0
5,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0627569060484514,0
0,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000290133436638243,0
1,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0335487068396972,0
2,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0557117869396717,0
3,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0627499561852405,0
4,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0705130789972878,0
5,207,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.069712594870532,0
0,208,"5xAM","rg_true","italic(r)[score]",0.000425023035892439,0
1,208,"5xAM","rg_true","italic(r)[score]",0.0464945020594702,0
2,208,"5xAM","rg_true","italic(r)[score]",0.0764200103454145,0
3,208,"5xAM","rg_true","italic(r)[score]",0.0988929970932376,0
4,208,"5xAM","rg_true","italic(r)[score]",0.116897153917092,0
5,208,"5xAM","rg_true","italic(r)[score]",0.130802758504265,0
0,208,"5xAM","rg_true","italic(r)[score]",-0.0011256474346376,0
1,208,"5xAM","rg_true","italic(r)[score]",0.0477037741467996,0
2,208,"5xAM","rg_true","italic(r)[score]",0.0832380200646314,0
3,208,"5xAM","rg_true","italic(r)[score]",0.101788903515752,0
4,208,"5xAM","rg_true","italic(r)[score]",0.116859109411422,0
5,208,"5xAM","rg_true","italic(r)[score]",0.1245684151456,0
0,208,"5xAM","rg_true","italic(r)[score]",-0.000435600102560001,0
1,208,"5xAM","rg_true","italic(r)[score]",0.045358612389374,0
2,208,"5xAM","rg_true","italic(r)[score]",0.0779102377372617,0
3,208,"5xAM","rg_true","italic(r)[score]",0.101126634421564,0
4,208,"5xAM","rg_true","italic(r)[score]",0.11668164209442,0
5,208,"5xAM","rg_true","italic(r)[score]",0.126239626521164,0
0,208,"5xAM + GxE","rg_true","italic(r)[score]",-0.000470498601215184,0
1,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0471173933486089,0
2,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0798561919138453,0
3,208,"5xAM + GxE","rg_true","italic(r)[score]",0.099592524556517,0
4,208,"5xAM + GxE","rg_true","italic(r)[score]",0.120322549894845,0
5,208,"5xAM + GxE","rg_true","italic(r)[score]",0.126590786712383,0
0,208,"5xAM + GxE","rg_true","italic(r)[score]",1.02131594357842e-05,0
1,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0480642247753489,0
2,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0805121208970339,0
3,208,"5xAM + GxE","rg_true","italic(r)[score]",0.10342037408035,0
4,208,"5xAM + GxE","rg_true","italic(r)[score]",0.122090413971512,0
5,208,"5xAM + GxE","rg_true","italic(r)[score]",0.130189515358376,0
0,208,"5xAM + GxE","rg_true","italic(r)[score]",0.000896669281794311,0
1,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0489842415012488,0
2,208,"5xAM + GxE","rg_true","italic(r)[score]",0.0808055898409869,0
3,208,"5xAM + GxE","rg_true","italic(r)[score]",0.106955124162835,0
4,208,"5xAM + GxE","rg_true","italic(r)[score]",0.124200326089529,0
5,208,"5xAM + GxE","rg_true","italic(r)[score]",0.13654324396566,0
0,208,"5xAM + VT","rg_true","italic(r)[score]",-0.000303438386751169,0
1,208,"5xAM + VT","rg_true","italic(r)[score]",0.0330708908908324,0
2,208,"5xAM + VT","rg_true","italic(r)[score]",0.0532908717855719,0
3,208,"5xAM + VT","rg_true","italic(r)[score]",0.0633147263277545,0
4,208,"5xAM + VT","rg_true","italic(r)[score]",0.0700891688863114,0
5,208,"5xAM + VT","rg_true","italic(r)[score]",0.0721141065425203,0
0,208,"5xAM + VT","rg_true","italic(r)[score]",0.000509023198281775,0
1,208,"5xAM + VT","rg_true","italic(r)[score]",0.0344135469640585,0
2,208,"5xAM + VT","rg_true","italic(r)[score]",0.0557494206197168,0
3,208,"5xAM + VT","rg_true","italic(r)[score]",0.0686991570962463,0
4,208,"5xAM + VT","rg_true","italic(r)[score]",0.0686502037016564,0
5,208,"5xAM + VT","rg_true","italic(r)[score]",0.0761677593653276,0
0,208,"5xAM + VT","rg_true","italic(r)[score]",0.000439410663333572,0
1,208,"5xAM + VT","rg_true","italic(r)[score]",0.0335333142178412,0
2,208,"5xAM + VT","rg_true","italic(r)[score]",0.0527627777316875,0
3,208,"5xAM + VT","rg_true","italic(r)[score]",0.0641331455771508,0
4,208,"5xAM + VT","rg_true","italic(r)[score]",0.0688508174122403,0
5,208,"5xAM + VT","rg_true","italic(r)[score]",0.0690051805226491,0
0,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000511682998648872,0
1,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0339601820781635,0
2,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0540167470742427,0
3,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0614787660081718,0
4,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.060079931528396,0
5,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0709156860339917,0
0,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000857319890829646,0
1,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0339173098406809,0
2,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0515008430441063,0
3,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0581903060352127,0
4,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0634523900105399,0
5,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0676032842828048,0
0,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000939820879237423,0
1,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0347476323728544,0
2,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0545584906543996,0
3,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.067187403863842,0
4,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0683022612132882,0
5,208,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0668042516749239,0
0,209,"5xAM","rg_true","italic(r)[score]",0.000699500322445223,0
1,209,"5xAM","rg_true","italic(r)[score]",0.0494970837106817,0
2,209,"5xAM","rg_true","italic(r)[score]",0.0813783066626219,0
3,209,"5xAM","rg_true","italic(r)[score]",0.107250475255866,0
4,209,"5xAM","rg_true","italic(r)[score]",0.121266580806891,0
5,209,"5xAM","rg_true","italic(r)[score]",0.133179109140345,0
0,209,"5xAM","rg_true","italic(r)[score]",-0.000275025822377463,0
1,209,"5xAM","rg_true","italic(r)[score]",0.0482370791208858,0
2,209,"5xAM","rg_true","italic(r)[score]",0.0823295199797323,0
3,209,"5xAM","rg_true","italic(r)[score]",0.104063863805304,0
4,209,"5xAM","rg_true","italic(r)[score]",0.120322024148648,0
5,209,"5xAM","rg_true","italic(r)[score]",0.130340388075347,0
0,209,"5xAM","rg_true","italic(r)[score]",0.0001294488517647,0
1,209,"5xAM","rg_true","italic(r)[score]",0.0483114507188036,0
2,209,"5xAM","rg_true","italic(r)[score]",0.0805686460151046,0
3,209,"5xAM","rg_true","italic(r)[score]",0.106243988556697,0
4,209,"5xAM","rg_true","italic(r)[score]",0.120013683186027,0
5,209,"5xAM","rg_true","italic(r)[score]",0.133196299885176,0
0,209,"5xAM + GxE","rg_true","italic(r)[score]",-0.000213714855202552,0
1,209,"5xAM + GxE","rg_true","italic(r)[score]",0.049364353553943,0
2,209,"5xAM + GxE","rg_true","italic(r)[score]",0.0835406833068229,0
3,209,"5xAM + GxE","rg_true","italic(r)[score]",0.108063811029614,0
4,209,"5xAM + GxE","rg_true","italic(r)[score]",0.125017406603806,0
5,209,"5xAM + GxE","rg_true","italic(r)[score]",0.138333616987094,0
0,209,"5xAM + GxE","rg_true","italic(r)[score]",-0.00102664137468817,0
1,209,"5xAM + GxE","rg_true","italic(r)[score]",0.0472217735003752,0
2,209,"5xAM + GxE","rg_true","italic(r)[score]",0.0792404348919717,0
3,209,"5xAM + GxE","rg_true","italic(r)[score]",0.103546692169778,0
4,209,"5xAM + GxE","rg_true","italic(r)[score]",0.119007884751283,0
5,209,"5xAM + GxE","rg_true","italic(r)[score]",0.126302422359054,0
0,209,"5xAM + GxE","rg_true","italic(r)[score]",-0.000141440430594218,0
1,209,"5xAM + GxE","rg_true","italic(r)[score]",0.0476755991635807,0
2,209,"5xAM + GxE","rg_true","italic(r)[score]",0.0801642956820976,0
3,209,"5xAM + GxE","rg_true","italic(r)[score]",0.104106279217819,0
4,209,"5xAM + GxE","rg_true","italic(r)[score]",0.11861486605285,0
5,209,"5xAM + GxE","rg_true","italic(r)[score]",0.128506554982783,0
0,209,"5xAM + VT","rg_true","italic(r)[score]",-0.000232306505042902,0
1,209,"5xAM + VT","rg_true","italic(r)[score]",0.0333553011379811,0
2,209,"5xAM + VT","rg_true","italic(r)[score]",0.0537157505778272,0
3,209,"5xAM + VT","rg_true","italic(r)[score]",0.0644401540716033,0
4,209,"5xAM + VT","rg_true","italic(r)[score]",0.0693447943020824,0
5,209,"5xAM + VT","rg_true","italic(r)[score]",0.0700858045879508,0
0,209,"5xAM + VT","rg_true","italic(r)[score]",0.00035325877079875,0
1,209,"5xAM + VT","rg_true","italic(r)[score]",0.0343538108400232,0
2,209,"5xAM + VT","rg_true","italic(r)[score]",0.052761828096987,0
3,209,"5xAM + VT","rg_true","italic(r)[score]",0.0633131148865209,0
4,209,"5xAM + VT","rg_true","italic(r)[score]",0.0645381157824687,0
5,209,"5xAM + VT","rg_true","italic(r)[score]",0.0638883314132246,0
0,209,"5xAM + VT","rg_true","italic(r)[score]",0.00116227805420262,0
1,209,"5xAM + VT","rg_true","italic(r)[score]",0.0341379632185885,0
2,209,"5xAM + VT","rg_true","italic(r)[score]",0.0522711989689092,0
3,209,"5xAM + VT","rg_true","italic(r)[score]",0.0664519459243134,0
4,209,"5xAM + VT","rg_true","italic(r)[score]",0.0700116022250769,0
5,209,"5xAM + VT","rg_true","italic(r)[score]",0.07182126948515,0
0,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0015301160938196,0
1,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0340457491729562,0
2,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0512406665867617,0
3,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0623793273538863,0
4,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0686183570385669,0
5,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0701758577380803,0
0,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.00016164659593342,0
1,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0345820041030382,0
2,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0554764679138072,0
3,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0636907430980317,0
4,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0636673055436503,0
5,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0732973931274924,0
0,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000473861003846154,0
1,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0320840480889785,0
2,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0516024945706691,0
3,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0608689508456498,0
4,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0668848198865578,0
5,209,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0722033575380797,0
0,21,"5xAM","rg_true","italic(r)[score]",0.000852199136041742,0
1,21,"5xAM","rg_true","italic(r)[score]",0.0483064149087219,0
2,21,"5xAM","rg_true","italic(r)[score]",0.0799403325612574,0
3,21,"5xAM","rg_true","italic(r)[score]",0.101257207677466,0
4,21,"5xAM","rg_true","italic(r)[score]",0.12018093391645,0
5,21,"5xAM","rg_true","italic(r)[score]",0.13572055524399,0
0,21,"5xAM","rg_true","italic(r)[score]",-0.000136033617459584,0
1,21,"5xAM","rg_true","italic(r)[score]",0.0476110722554034,0
2,21,"5xAM","rg_true","italic(r)[score]",0.0798835427213091,0
3,21,"5xAM","rg_true","italic(r)[score]",0.101363350748802,0
4,21,"5xAM","rg_true","italic(r)[score]",0.113538491254554,0
5,21,"5xAM","rg_true","italic(r)[score]",0.12874206005535,0
0,21,"5xAM","rg_true","italic(r)[score]",-0.000563461853709205,0
1,21,"5xAM","rg_true","italic(r)[score]",0.0480308901959955,0
2,21,"5xAM","rg_true","italic(r)[score]",0.0830134658356705,0
3,21,"5xAM","rg_true","italic(r)[score]",0.104845438634559,0
4,21,"5xAM","rg_true","italic(r)[score]",0.119808775551118,0
5,21,"5xAM","rg_true","italic(r)[score]",0.133100219492182,0
0,21,"5xAM + GxE","rg_true","italic(r)[score]",0.000586869965859658,0
1,21,"5xAM + GxE","rg_true","italic(r)[score]",0.0496941880147992,0
2,21,"5xAM + GxE","rg_true","italic(r)[score]",0.0825662996394755,0
3,21,"5xAM + GxE","rg_true","italic(r)[score]",0.105438381845232,0
4,21,"5xAM + GxE","rg_true","italic(r)[score]",0.119259384452539,0
5,21,"5xAM + GxE","rg_true","italic(r)[score]",0.137120296259294,0
0,21,"5xAM + GxE","rg_true","italic(r)[score]",0.00022307686266872,0
1,21,"5xAM + GxE","rg_true","italic(r)[score]",0.0483942666555855,0
2,21,"5xAM + GxE","rg_true","italic(r)[score]",0.0839806270723016,0
3,21,"5xAM + GxE","rg_true","italic(r)[score]",0.106324268608021,0
4,21,"5xAM + GxE","rg_true","italic(r)[score]",0.118800116349367,0
5,21,"5xAM + GxE","rg_true","italic(r)[score]",0.139652537669111,0
0,21,"5xAM + GxE","rg_true","italic(r)[score]",0.000145126435855175,0
1,21,"5xAM + GxE","rg_true","italic(r)[score]",0.0492189979452761,0
2,21,"5xAM + GxE","rg_true","italic(r)[score]",0.08346219310107,0
3,21,"5xAM + GxE","rg_true","italic(r)[score]",0.107997615708697,0
4,21,"5xAM + GxE","rg_true","italic(r)[score]",0.122356328957058,0
5,21,"5xAM + GxE","rg_true","italic(r)[score]",0.136285806003614,0
0,21,"5xAM + VT","rg_true","italic(r)[score]",0.000668327630470403,0
1,21,"5xAM + VT","rg_true","italic(r)[score]",0.0359116144232898,0
2,21,"5xAM + VT","rg_true","italic(r)[score]",0.0560817496195385,0
3,21,"5xAM + VT","rg_true","italic(r)[score]",0.0651013978651167,0
4,21,"5xAM + VT","rg_true","italic(r)[score]",0.0666647286886189,0
5,21,"5xAM + VT","rg_true","italic(r)[score]",0.0703952593979651,0
0,21,"5xAM + VT","rg_true","italic(r)[score]",0.000140015472062811,0
1,21,"5xAM + VT","rg_true","italic(r)[score]",0.0352019917587097,0
2,21,"5xAM + VT","rg_true","italic(r)[score]",0.0547534548651065,0
3,21,"5xAM + VT","rg_true","italic(r)[score]",0.0654527164617369,0
4,21,"5xAM + VT","rg_true","italic(r)[score]",0.0731656263199876,0
5,21,"5xAM + VT","rg_true","italic(r)[score]",0.0786486318824667,0
0,21,"5xAM + VT","rg_true","italic(r)[score]",0.000389271682396972,0
1,21,"5xAM + VT","rg_true","italic(r)[score]",0.0345018902553603,0
2,21,"5xAM + VT","rg_true","italic(r)[score]",0.0538006421473548,0
3,21,"5xAM + VT","rg_true","italic(r)[score]",0.0618998767146104,0
4,21,"5xAM + VT","rg_true","italic(r)[score]",0.0720119229993708,0
5,21,"5xAM + VT","rg_true","italic(r)[score]",0.0720485282168142,0
0,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000660950579596849,0
1,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0329778611979224,0
2,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0550303034114402,0
3,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.064592048320439,0
4,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0670679548386721,0
5,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0611931969241182,0
0,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000309048002607159,0
1,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0349439323202934,0
2,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0531612088028317,0
3,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0631271301476964,0
4,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0643065933918154,0
5,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0635164068197202,0
0,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000327548067057715,0
1,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0337888287058066,0
2,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0532314430528177,0
3,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.064120513439699,0
4,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0714362785161135,0
5,21,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0726746362325841,0
0,210,"5xAM","rg_true","italic(r)[score]",0.00065637926883313,0
1,210,"5xAM","rg_true","italic(r)[score]",0.0489180530420658,0
2,210,"5xAM","rg_true","italic(r)[score]",0.0859321648459141,0
3,210,"5xAM","rg_true","italic(r)[score]",0.108533303960755,0
4,210,"5xAM","rg_true","italic(r)[score]",0.125031553516535,0
5,210,"5xAM","rg_true","italic(r)[score]",0.137472148684772,0
0,210,"5xAM","rg_true","italic(r)[score]",-2.1531311508281e-05,0
1,210,"5xAM","rg_true","italic(r)[score]",0.0466935493818592,0
2,210,"5xAM","rg_true","italic(r)[score]",0.0796121579588898,0
3,210,"5xAM","rg_true","italic(r)[score]",0.105816910957479,0
4,210,"5xAM","rg_true","italic(r)[score]",0.122230457376235,0
5,210,"5xAM","rg_true","italic(r)[score]",0.130544815702564,0
0,210,"5xAM","rg_true","italic(r)[score]",0.000172648762367932,0
1,210,"5xAM","rg_true","italic(r)[score]",0.0482475822515381,0
2,210,"5xAM","rg_true","italic(r)[score]",0.0815377334131289,0
3,210,"5xAM","rg_true","italic(r)[score]",0.103452890874751,0
4,210,"5xAM","rg_true","italic(r)[score]",0.11859410941963,0
5,210,"5xAM","rg_true","italic(r)[score]",0.131834305591618,0
0,210,"5xAM + GxE","rg_true","italic(r)[score]",-0.000210160200411451,0
1,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0488609078242755,0
2,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0815323486721352,0
3,210,"5xAM + GxE","rg_true","italic(r)[score]",0.11150662895469,0
4,210,"5xAM + GxE","rg_true","italic(r)[score]",0.119351525458841,0
5,210,"5xAM + GxE","rg_true","italic(r)[score]",0.13176693783094,0
0,210,"5xAM + GxE","rg_true","italic(r)[score]",-4.31776353630172e-05,0
1,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0474774402012158,0
2,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0818054450491731,0
3,210,"5xAM + GxE","rg_true","italic(r)[score]",0.105494478569662,0
4,210,"5xAM + GxE","rg_true","italic(r)[score]",0.121053188932675,0
5,210,"5xAM + GxE","rg_true","italic(r)[score]",0.133823707823577,0
0,210,"5xAM + GxE","rg_true","italic(r)[score]",-0.000516918579636381,0
1,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0482339262341386,0
2,210,"5xAM + GxE","rg_true","italic(r)[score]",0.0812969281597944,0
3,210,"5xAM + GxE","rg_true","italic(r)[score]",0.104903957129614,0
4,210,"5xAM + GxE","rg_true","italic(r)[score]",0.121368015660621,0
5,210,"5xAM + GxE","rg_true","italic(r)[score]",0.127386173429855,0
0,210,"5xAM + VT","rg_true","italic(r)[score]",-0.000337848069785666,0
1,210,"5xAM + VT","rg_true","italic(r)[score]",0.033883213523321,0
2,210,"5xAM + VT","rg_true","italic(r)[score]",0.05312228169952,0
3,210,"5xAM + VT","rg_true","italic(r)[score]",0.0649709039567271,0
4,210,"5xAM + VT","rg_true","italic(r)[score]",0.0725500817224534,0
5,210,"5xAM + VT","rg_true","italic(r)[score]",0.0704251968875425,0
0,210,"5xAM + VT","rg_true","italic(r)[score]",-0.000153720231878279,0
1,210,"5xAM + VT","rg_true","italic(r)[score]",0.0326731244915154,0
2,210,"5xAM + VT","rg_true","italic(r)[score]",0.0528336456058074,0
3,210,"5xAM + VT","rg_true","italic(r)[score]",0.0639077381330403,0
4,210,"5xAM + VT","rg_true","italic(r)[score]",0.0798375361246553,0
5,210,"5xAM + VT","rg_true","italic(r)[score]",0.078778981564806,0
0,210,"5xAM + VT","rg_true","italic(r)[score]",0.000966133703252739,0
1,210,"5xAM + VT","rg_true","italic(r)[score]",0.0329791585485613,0
2,210,"5xAM + VT","rg_true","italic(r)[score]",0.0531538006380737,0
3,210,"5xAM + VT","rg_true","italic(r)[score]",0.0652715159424296,0
4,210,"5xAM + VT","rg_true","italic(r)[score]",0.0719343495487074,0
5,210,"5xAM + VT","rg_true","italic(r)[score]",0.0737475204157494,0
0,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.000990134416120866,0
1,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0354426112562951,0
2,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0537792275418275,0
3,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0635730951728289,0
4,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0642830625413522,0
5,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0689719412387645,0
0,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",-0.000617666574965051,0
1,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0335797013488969,0
2,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0530123802629848,0
3,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0633410382932455,0
4,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0632301075668252,0
5,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0663418368842785,0
0,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",-3.14954702194053e-05,0
1,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0331586235319175,0
2,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0512536917932732,0
3,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.061763330716489,0
4,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.065666632155895,0
5,210,"5xAM + VT + GxE","rg_true","italic(r)[score]",0.0681524302620939,0
0,211,"5xAM","rg_true","italic(r)[score]",9.81361413054321e-05,0
1,211,"5xAM","rg_true","italic(r)[score]",0.0470741048401949,0
2,211,"5xAM","rg_true","italic(r)[score]",0.0790479432889562,0
3,211,"5xAM","rg_true","italic(r)[score]",0.102246041638283,0
4,211,"5xAM","rg_true","italic(r)[score]",0.118988945111761,0
5,211,"5xAM","rg_true","italic(r)[score]",0.126695250047774,0
0,211,"5xAM","rg_true","italic(r)[score]",-0.000593535924958382,0
1,211,"5xAM","rg_true","italic(r)[score]",0.0479365728914379,0
