"gen","seed","scenario","power","GWAS","relative_T1R"
4,249,"5xAM + VT","50%","Sibship",1.02380952380952
5,249,"5xAM + VT","50%","Sibship",0.943223443223444
0,249,"5xAM + VT","39%","Sibship",1.01132852729145
1,249,"5xAM + VT","39%","Sibship",0.9783728115345
2,249,"5xAM + VT","39%","Sibship",0.98043254376931
3,249,"5xAM + VT","39%","Sibship",1.04016477857878
4,249,"5xAM + VT","39%","Sibship",0.984552008238928
5,249,"5xAM + VT","39%","Sibship",1.03604531410917
0,249,"5xAM + VT + GxE","66%","Sibship",0.947368421052632
1,249,"5xAM + VT + GxE","66%","Sibship",1.02870813397129
2,249,"5xAM + VT + GxE","66%","Sibship",0.92822966507177
3,249,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
4,249,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
5,249,"5xAM + VT + GxE","66%","Sibship",0.870813397129186
0,249,"5xAM + VT + GxE","50%","Sibship",1.07509157509158
1,249,"5xAM + VT + GxE","50%","Sibship",1.03663003663004
2,249,"5xAM + VT + GxE","50%","Sibship",1.03479853479853
3,249,"5xAM + VT + GxE","50%","Sibship",1.0018315018315
4,249,"5xAM + VT + GxE","50%","Sibship",1.06593406593407
5,249,"5xAM + VT + GxE","50%","Sibship",1.03296703296703
0,249,"5xAM + VT + GxE","39%","Sibship",0.967044284243048
1,249,"5xAM + VT + GxE","39%","Sibship",0.990731204943358
2,249,"5xAM + VT + GxE","39%","Sibship",0.974253347064882
3,249,"5xAM + VT + GxE","39%","Sibship",0.956745623069002
4,249,"5xAM + VT + GxE","39%","Sibship",0.992790937178166
5,249,"5xAM + VT + GxE","39%","Sibship",1.00720906282183
0,25,"5xAM","66%","Sibship",1
1,25,"5xAM","66%","Sibship",1
2,25,"5xAM","66%","Sibship",1.1244019138756
3,25,"5xAM","66%","Sibship",1.05263157894737
4,25,"5xAM","66%","Sibship",0.985645933014354
5,25,"5xAM","66%","Sibship",1.03349282296651
0,25,"5xAM","50%","Sibship",1.02380952380952
1,25,"5xAM","50%","Sibship",0.983516483516484
2,25,"5xAM","50%","Sibship",0.985347985347986
3,25,"5xAM","50%","Sibship",0.987179487179488
4,25,"5xAM","50%","Sibship",1
5,25,"5xAM","50%","Sibship",1.003663003663
0,25,"5xAM","39%","Sibship",0.967044284243048
1,25,"5xAM","39%","Sibship",1.01338825952626
2,25,"5xAM","39%","Sibship",0.961894953656024
3,25,"5xAM","39%","Sibship",1.00514933058702
4,25,"5xAM","39%","Sibship",1.03398558187436
5,25,"5xAM","39%","Sibship",1.0442842430484
0,25,"5xAM + GxE","66%","Sibship",1.00478468899522
1,25,"5xAM + GxE","66%","Sibship",0.980861244019138
2,25,"5xAM + GxE","66%","Sibship",1.13875598086124
3,25,"5xAM + GxE","66%","Sibship",0.866028708133972
4,25,"5xAM + GxE","66%","Sibship",0.913875598086124
5,25,"5xAM + GxE","66%","Sibship",1.08612440191388
0,25,"5xAM + GxE","50%","Sibship",1.07142857142857
1,25,"5xAM + GxE","50%","Sibship",1
2,25,"5xAM + GxE","50%","Sibship",0.956043956043956
3,25,"5xAM + GxE","50%","Sibship",0.948717948717948
4,25,"5xAM + GxE","50%","Sibship",0.981684981684982
5,25,"5xAM + GxE","50%","Sibship",0.954212454212454
0,25,"5xAM + GxE","39%","Sibship",0.992790937178166
1,25,"5xAM + GxE","39%","Sibship",0.996910401647786
2,25,"5xAM + GxE","39%","Sibship",1.03398558187436
3,25,"5xAM + GxE","39%","Sibship",0.986611740473738
4,25,"5xAM + GxE","39%","Sibship",1
5,25,"5xAM + GxE","39%","Sibship",1.01029866117405
0,25,"5xAM + VT","66%","Sibship",0.933014354066986
1,25,"5xAM + VT","66%","Sibship",0.99043062200957
2,25,"5xAM + VT","66%","Sibship",0.976076555023924
3,25,"5xAM + VT","66%","Sibship",1.02392344497608
4,25,"5xAM + VT","66%","Sibship",1.09569377990431
5,25,"5xAM + VT","66%","Sibship",1.04306220095694
0,25,"5xAM + VT","50%","Sibship",1.03296703296703
1,25,"5xAM + VT","50%","Sibship",0.967032967032968
2,25,"5xAM + VT","50%","Sibship",0.945054945054946
3,25,"5xAM + VT","50%","Sibship",1.01465201465201
4,25,"5xAM + VT","50%","Sibship",1.01282051282051
5,25,"5xAM + VT","50%","Sibship",0.91025641025641
0,25,"5xAM + VT","39%","Sibship",1.04016477857878
1,25,"5xAM + VT","39%","Sibship",0.972193614830072
2,25,"5xAM + VT","39%","Sibship",0.987641606591144
3,25,"5xAM + VT","39%","Sibship",1.0010298661174
4,25,"5xAM + VT","39%","Sibship",1.02883625128733
5,25,"5xAM + VT","39%","Sibship",1.01338825952626
0,25,"5xAM + VT + GxE","66%","Sibship",0.985645933014354
1,25,"5xAM + VT + GxE","66%","Sibship",1.15311004784689
2,25,"5xAM + VT + GxE","66%","Sibship",0.91866028708134
3,25,"5xAM + VT + GxE","66%","Sibship",0.961722488038278
4,25,"5xAM + VT + GxE","66%","Sibship",1.00478468899522
5,25,"5xAM + VT + GxE","66%","Sibship",1.11004784688995
0,25,"5xAM + VT + GxE","50%","Sibship",0.972527472527472
1,25,"5xAM + VT + GxE","50%","Sibship",0.941391941391942
2,25,"5xAM + VT + GxE","50%","Sibship",1.01465201465201
3,25,"5xAM + VT + GxE","50%","Sibship",0.915750915750916
4,25,"5xAM + VT + GxE","50%","Sibship",0.961538461538462
5,25,"5xAM + VT + GxE","50%","Sibship",1.02197802197802
0,25,"5xAM + VT + GxE","39%","Sibship",0.95880535530381
1,25,"5xAM + VT + GxE","39%","Sibship",1.01132852729145
2,25,"5xAM + VT + GxE","39%","Sibship",1.01750772399588
3,25,"5xAM + VT + GxE","39%","Sibship",0.981462409886714
4,25,"5xAM + VT + GxE","39%","Sibship",1.01029866117405
5,25,"5xAM + VT + GxE","39%","Sibship",0.994850669412976
0,250,"5xAM","66%","Sibship",0.966507177033492
1,250,"5xAM","66%","Sibship",0.961722488038278
2,250,"5xAM","66%","Sibship",0.952153110047846
3,250,"5xAM","66%","Sibship",1.07655502392345
4,250,"5xAM","66%","Sibship",0.952153110047846
5,250,"5xAM","66%","Sibship",1.00478468899522
0,250,"5xAM","50%","Sibship",0.994505494505494
1,250,"5xAM","50%","Sibship",1.07692307692308
2,250,"5xAM","50%","Sibship",0.937728937728938
3,250,"5xAM","50%","Sibship",1.01465201465201
4,250,"5xAM","50%","Sibship",0.952380952380952
5,250,"5xAM","50%","Sibship",0.985347985347986
0,250,"5xAM","39%","Sibship",1.03913491246138
1,250,"5xAM","39%","Sibship",0.992790937178166
2,250,"5xAM","39%","Sibship",1.01441812564367
3,250,"5xAM","39%","Sibship",0.952626158599382
4,250,"5xAM","39%","Sibship",1.04634397528321
5,250,"5xAM","39%","Sibship",1.00205973223481
0,250,"5xAM + GxE","66%","Sibship",1.05263157894737
1,250,"5xAM + GxE","66%","Sibship",1
2,250,"5xAM + GxE","66%","Sibship",1.11004784688995
3,250,"5xAM + GxE","66%","Sibship",0.952153110047846
4,250,"5xAM + GxE","66%","Sibship",1.07177033492823
5,250,"5xAM + GxE","66%","Sibship",1.14354066985646
0,250,"5xAM + GxE","50%","Sibship",0.937728937728938
1,250,"5xAM + GxE","50%","Sibship",0.967032967032968
2,250,"5xAM + GxE","50%","Sibship",0.956043956043956
3,250,"5xAM + GxE","50%","Sibship",1.05311355311355
4,250,"5xAM + GxE","50%","Sibship",1.06593406593407
5,250,"5xAM + GxE","50%","Sibship",0.998168498168498
0,250,"5xAM + GxE","39%","Sibship",0.961894953656024
1,250,"5xAM + GxE","39%","Sibship",0.989701338825952
2,250,"5xAM + GxE","39%","Sibship",0.95880535530381
3,250,"5xAM + GxE","39%","Sibship",0.961894953656024
4,250,"5xAM + GxE","39%","Sibship",0.96086508753862
5,250,"5xAM + GxE","39%","Sibship",1.02574665293512
0,250,"5xAM + VT","66%","Sibship",1.00478468899522
1,250,"5xAM + VT","66%","Sibship",1.04784688995215
2,250,"5xAM + VT","66%","Sibship",0.923444976076556
3,250,"5xAM + VT","66%","Sibship",1.03827751196172
4,250,"5xAM + VT","66%","Sibship",0.995215311004784
5,250,"5xAM + VT","66%","Sibship",1.02392344497608
0,250,"5xAM + VT","50%","Sibship",1.05677655677656
1,250,"5xAM + VT","50%","Sibship",1
2,250,"5xAM + VT","50%","Sibship",1.05311355311355
3,250,"5xAM + VT","50%","Sibship",1.01648351648352
4,250,"5xAM + VT","50%","Sibship",0.972527472527472
5,250,"5xAM + VT","50%","Sibship",0.99084249084249
0,250,"5xAM + VT","39%","Sibship",1.07106076210093
1,250,"5xAM + VT","39%","Sibship",1.01647785787848
2,250,"5xAM + VT","39%","Sibship",0.995880535530382
3,250,"5xAM + VT","39%","Sibship",1.02883625128733
4,250,"5xAM + VT","39%","Sibship",0.954685890834192
5,250,"5xAM + VT","39%","Sibship",1.04943357363543
0,250,"5xAM + VT + GxE","66%","Sibship",0.92822966507177
1,250,"5xAM + VT + GxE","66%","Sibship",0.861244019138756
2,250,"5xAM + VT + GxE","66%","Sibship",0.942583732057416
3,250,"5xAM + VT + GxE","66%","Sibship",0.956937799043062
4,250,"5xAM + VT + GxE","66%","Sibship",0.995215311004784
5,250,"5xAM + VT + GxE","66%","Sibship",1.09090909090909
0,250,"5xAM + VT + GxE","50%","Sibship",1.04395604395604
1,250,"5xAM + VT + GxE","50%","Sibship",1
2,250,"5xAM + VT + GxE","50%","Sibship",0.981684981684982
3,250,"5xAM + VT + GxE","50%","Sibship",1.02930402930403
4,250,"5xAM + VT + GxE","50%","Sibship",1.02564102564103
5,250,"5xAM + VT + GxE","50%","Sibship",0.965201465201466
0,250,"5xAM + VT + GxE","39%","Sibship",0.98043254376931
1,250,"5xAM + VT + GxE","39%","Sibship",0.971163748712668
2,250,"5xAM + VT + GxE","39%","Sibship",0.984552008238928
3,250,"5xAM + VT + GxE","39%","Sibship",0.979402677651906
4,250,"5xAM + VT + GxE","39%","Sibship",0.935118434603502
5,250,"5xAM + VT + GxE","39%","Sibship",0.981462409886714
0,26,"5xAM","66%","Sibship",0.966507177033492
1,26,"5xAM","66%","Sibship",1.07655502392345
2,26,"5xAM","66%","Sibship",1.04306220095694
3,26,"5xAM","66%","Sibship",1.02870813397129
4,26,"5xAM","66%","Sibship",1.04784688995215
5,26,"5xAM","66%","Sibship",1.11004784688995
0,26,"5xAM","50%","Sibship",1
1,26,"5xAM","50%","Sibship",0.981684981684982
2,26,"5xAM","50%","Sibship",1.04578754578755
3,26,"5xAM","50%","Sibship",1.06043956043956
4,26,"5xAM","50%","Sibship",0.976190476190476
5,26,"5xAM","50%","Sibship",0.987179487179488
0,26,"5xAM","39%","Sibship",0.99794026776519
1,26,"5xAM","39%","Sibship",0.989701338825952
2,26,"5xAM","39%","Sibship",1.03604531410917
3,26,"5xAM","39%","Sibship",0.985581874356334
4,26,"5xAM","39%","Sibship",0.985581874356334
5,26,"5xAM","39%","Sibship",1.03810504634398
0,26,"5xAM + GxE","66%","Sibship",1.08133971291866
1,26,"5xAM + GxE","66%","Sibship",0.980861244019138
2,26,"5xAM + GxE","66%","Sibship",0.995215311004784
3,26,"5xAM + GxE","66%","Sibship",1.05263157894737
4,26,"5xAM + GxE","66%","Sibship",1.11004784688995
5,26,"5xAM + GxE","66%","Sibship",1.03349282296651
0,26,"5xAM + GxE","50%","Sibship",1.02380952380952
1,26,"5xAM + GxE","50%","Sibship",1.01282051282051
2,26,"5xAM + GxE","50%","Sibship",0.952380952380952
3,26,"5xAM + GxE","50%","Sibship",1.00549450549451
4,26,"5xAM + GxE","50%","Sibship",0.93040293040293
5,26,"5xAM + GxE","50%","Sibship",0.97985347985348
0,26,"5xAM + GxE","39%","Sibship",0.996910401647786
1,26,"5xAM + GxE","39%","Sibship",1.02471678681771
2,26,"5xAM + GxE","39%","Sibship",1.00308959835221
3,26,"5xAM + GxE","39%","Sibship",1.04016477857878
4,26,"5xAM + GxE","39%","Sibship",0.989701338825952
5,26,"5xAM + GxE","39%","Sibship",1.01235839340886
0,26,"5xAM + VT","66%","Sibship",0.894736842105264
1,26,"5xAM + VT","66%","Sibship",1.01435406698565
2,26,"5xAM + VT","66%","Sibship",0.880382775119618
3,26,"5xAM + VT","66%","Sibship",1.04306220095694
4,26,"5xAM + VT","66%","Sibship",1.07177033492823
5,26,"5xAM + VT","66%","Sibship",0.923444976076556
0,26,"5xAM + VT","50%","Sibship",0.956043956043956
1,26,"5xAM + VT","50%","Sibship",1.02197802197802
2,26,"5xAM + VT","50%","Sibship",0.961538461538462
3,26,"5xAM + VT","50%","Sibship",1.03113553113553
4,26,"5xAM + VT","50%","Sibship",1.03113553113553
5,26,"5xAM + VT","50%","Sibship",1.09340659340659
0,26,"5xAM + VT","39%","Sibship",0.973223480947476
1,26,"5xAM + VT","39%","Sibship",1.01338825952626
2,26,"5xAM + VT","39%","Sibship",1.01853759011329
3,26,"5xAM + VT","39%","Sibship",1.05149330587024
4,26,"5xAM + VT","39%","Sibship",1.00617919670443
5,26,"5xAM + VT","39%","Sibship",1.0216271884655
0,26,"5xAM + VT + GxE","66%","Sibship",0.913875598086124
1,26,"5xAM + VT + GxE","66%","Sibship",0.995215311004784
2,26,"5xAM + VT + GxE","66%","Sibship",0.976076555023924
3,26,"5xAM + VT + GxE","66%","Sibship",0.923444976076556
4,26,"5xAM + VT + GxE","66%","Sibship",1.07655502392345
5,26,"5xAM + VT + GxE","66%","Sibship",1.05263157894737
0,26,"5xAM + VT + GxE","50%","Sibship",0.994505494505494
1,26,"5xAM + VT + GxE","50%","Sibship",1.03846153846154
2,26,"5xAM + VT + GxE","50%","Sibship",0.926739926739926
3,26,"5xAM + VT + GxE","50%","Sibship",1.00732600732601
4,26,"5xAM + VT + GxE","50%","Sibship",0.967032967032968
5,26,"5xAM + VT + GxE","50%","Sibship",0.952380952380952
0,26,"5xAM + VT + GxE","39%","Sibship",0.9783728115345
1,26,"5xAM + VT + GxE","39%","Sibship",1.01750772399588
2,26,"5xAM + VT + GxE","39%","Sibship",1.02471678681771
3,26,"5xAM + VT + GxE","39%","Sibship",1.01029866117405
4,26,"5xAM + VT + GxE","39%","Sibship",1.02368692070031
5,26,"5xAM + VT + GxE","39%","Sibship",0.969104016477858
0,27,"5xAM","66%","Sibship",1.07177033492823
1,27,"5xAM","66%","Sibship",0.971291866028708
2,27,"5xAM","66%","Sibship",1.03349282296651
3,27,"5xAM","66%","Sibship",1.13875598086124
4,27,"5xAM","66%","Sibship",0.92822966507177
5,27,"5xAM","66%","Sibship",1.08612440191388
0,27,"5xAM","50%","Sibship",1.003663003663
1,27,"5xAM","50%","Sibship",1.02380952380952
2,27,"5xAM","50%","Sibship",0.924908424908424
3,27,"5xAM","50%","Sibship",1.003663003663
4,27,"5xAM","50%","Sibship",1.06410256410256
5,27,"5xAM","50%","Sibship",0.99084249084249
0,27,"5xAM","39%","Sibship",0.99794026776519
1,27,"5xAM","39%","Sibship",0.954685890834192
2,27,"5xAM","39%","Sibship",1.0216271884655
3,27,"5xAM","39%","Sibship",0.98043254376931
4,27,"5xAM","39%","Sibship",1.01235839340886
5,27,"5xAM","39%","Sibship",1.02059732234809
0,27,"5xAM + GxE","66%","Sibship",0.889952153110048
1,27,"5xAM + GxE","66%","Sibship",1.05741626794258
2,27,"5xAM + GxE","66%","Sibship",1.03349282296651
3,27,"5xAM + GxE","66%","Sibship",1.04306220095694
4,27,"5xAM + GxE","66%","Sibship",0.894736842105264
5,27,"5xAM + GxE","66%","Sibship",1.04306220095694
0,27,"5xAM + GxE","50%","Sibship",0.974358974358974
1,27,"5xAM + GxE","50%","Sibship",1.03479853479853
2,27,"5xAM + GxE","50%","Sibship",1.02564102564103
3,27,"5xAM + GxE","50%","Sibship",0.945054945054946
4,27,"5xAM + GxE","50%","Sibship",0.93956043956044
5,27,"5xAM + GxE","50%","Sibship",0.945054945054946
0,27,"5xAM + GxE","39%","Sibship",1.01235839340886
1,27,"5xAM + GxE","39%","Sibship",1.01853759011329
2,27,"5xAM + GxE","39%","Sibship",0.9783728115345
3,27,"5xAM + GxE","39%","Sibship",0.979402677651906
4,27,"5xAM + GxE","39%","Sibship",1.02471678681771
5,27,"5xAM + GxE","39%","Sibship",1
0,27,"5xAM + VT","66%","Sibship",0.99043062200957
1,27,"5xAM + VT","66%","Sibship",0.995215311004784
2,27,"5xAM + VT","66%","Sibship",0.937799043062202
3,27,"5xAM + VT","66%","Sibship",0.99043062200957
4,27,"5xAM + VT","66%","Sibship",1.00478468899522
5,27,"5xAM + VT","66%","Sibship",1.1244019138756
0,27,"5xAM + VT","50%","Sibship",0.994505494505494
1,27,"5xAM + VT","50%","Sibship",0.893772893772894
2,27,"5xAM + VT","50%","Sibship",0.974358974358974
3,27,"5xAM + VT","50%","Sibship",0.974358974358974
4,27,"5xAM + VT","50%","Sibship",0.998168498168498
5,27,"5xAM + VT","50%","Sibship",1.02197802197802
0,27,"5xAM + VT","39%","Sibship",1.04222451081359
1,27,"5xAM + VT","39%","Sibship",1.06797116374871
2,27,"5xAM + VT","39%","Sibship",1.00308959835221
3,27,"5xAM + VT","39%","Sibship",1.00308959835221
4,27,"5xAM + VT","39%","Sibship",0.988671472708548
5,27,"5xAM + VT","39%","Sibship",0.952626158599382
0,27,"5xAM + VT + GxE","66%","Sibship",1.11004784688995
1,27,"5xAM + VT + GxE","66%","Sibship",1.04784688995215
2,27,"5xAM + VT + GxE","66%","Sibship",1.09569377990431
3,27,"5xAM + VT + GxE","66%","Sibship",1.04306220095694
4,27,"5xAM + VT + GxE","66%","Sibship",1.02870813397129
5,27,"5xAM + VT + GxE","66%","Sibship",1.07655502392345
0,27,"5xAM + VT + GxE","50%","Sibship",1.0989010989011
1,27,"5xAM + VT + GxE","50%","Sibship",0.941391941391942
2,27,"5xAM + VT + GxE","50%","Sibship",1.05677655677656
3,27,"5xAM + VT + GxE","50%","Sibship",0.996336996336996
4,27,"5xAM + VT + GxE","50%","Sibship",0.935897435897436
5,27,"5xAM + VT + GxE","50%","Sibship",1.05128205128205
0,27,"5xAM + VT + GxE","39%","Sibship",0.974253347064882
1,27,"5xAM + VT + GxE","39%","Sibship",0.935118434603502
2,27,"5xAM + VT + GxE","39%","Sibship",1.04840370751802
3,27,"5xAM + VT + GxE","39%","Sibship",1.00205973223481
4,27,"5xAM + VT + GxE","39%","Sibship",1.04016477857878
5,27,"5xAM + VT + GxE","39%","Sibship",1.02471678681771
0,28,"5xAM","66%","Sibship",1.13397129186603
1,28,"5xAM","66%","Sibship",0.980861244019138
2,28,"5xAM","66%","Sibship",0.976076555023924
3,28,"5xAM","66%","Sibship",0.91866028708134
4,28,"5xAM","66%","Sibship",0.866028708133972
5,28,"5xAM","66%","Sibship",0.947368421052632
0,28,"5xAM","50%","Sibship",1.02930402930403
1,28,"5xAM","50%","Sibship",1.03296703296703
2,28,"5xAM","50%","Sibship",0.989010989010988
3,28,"5xAM","50%","Sibship",0.99084249084249
4,28,"5xAM","50%","Sibship",0.941391941391942
5,28,"5xAM","50%","Sibship",0.981684981684982
0,28,"5xAM","39%","Sibship",0.95880535530381
1,28,"5xAM","39%","Sibship",1.03810504634398
2,28,"5xAM","39%","Sibship",0.954685890834192
3,28,"5xAM","39%","Sibship",0.966014418125644
4,28,"5xAM","39%","Sibship",0.988671472708548
5,28,"5xAM","39%","Sibship",1.03398558187436
0,28,"5xAM + GxE","66%","Sibship",0.985645933014354
1,28,"5xAM + GxE","66%","Sibship",1.01435406698565
2,28,"5xAM + GxE","66%","Sibship",0.90909090909091
3,28,"5xAM + GxE","66%","Sibship",1.05263157894737
4,28,"5xAM + GxE","66%","Sibship",1.07177033492823
5,28,"5xAM + GxE","66%","Sibship",1.05741626794258
0,28,"5xAM + GxE","50%","Sibship",0.97069597069597
1,28,"5xAM + GxE","50%","Sibship",0.987179487179488
2,28,"5xAM + GxE","50%","Sibship",1
3,28,"5xAM + GxE","50%","Sibship",1.07509157509158
4,28,"5xAM + GxE","50%","Sibship",0.954212454212454
5,28,"5xAM + GxE","50%","Sibship",1.003663003663
0,28,"5xAM + GxE","39%","Sibship",1.00308959835221
1,28,"5xAM + GxE","39%","Sibship",1.0216271884655
2,28,"5xAM + GxE","39%","Sibship",0.987641606591144
3,28,"5xAM + GxE","39%","Sibship",1.03810504634398
4,28,"5xAM + GxE","39%","Sibship",1.01544799176107
5,28,"5xAM + GxE","39%","Sibship",1.0216271884655
0,28,"5xAM + VT","66%","Sibship",1.00956937799043
1,28,"5xAM + VT","66%","Sibship",1.15311004784689
2,28,"5xAM + VT","66%","Sibship",0.91866028708134
3,28,"5xAM + VT","66%","Sibship",1.15789473684211
4,28,"5xAM + VT","66%","Sibship",1.00956937799043
5,28,"5xAM + VT","66%","Sibship",0.976076555023924
0,28,"5xAM + VT","50%","Sibship",1.04761904761905
1,28,"5xAM + VT","50%","Sibship",1.05128205128205
2,28,"5xAM + VT","50%","Sibship",0.952380952380952
3,28,"5xAM + VT","50%","Sibship",1.05311355311355
4,28,"5xAM + VT","50%","Sibship",0.998168498168498
5,28,"5xAM + VT","50%","Sibship",1.07142857142857
0,28,"5xAM + VT","39%","Sibship",1.00823892893924
1,28,"5xAM + VT","39%","Sibship",0.987641606591144
2,28,"5xAM + VT","39%","Sibship",1.0216271884655
3,28,"5xAM + VT","39%","Sibship",1.00205973223481
4,28,"5xAM + VT","39%","Sibship",1.04531410916581
5,28,"5xAM + VT","39%","Sibship",0.987641606591144
0,28,"5xAM + VT + GxE","66%","Sibship",1.01435406698565
1,28,"5xAM + VT + GxE","66%","Sibship",1.16267942583732
2,28,"5xAM + VT + GxE","66%","Sibship",0.91866028708134
3,28,"5xAM + VT + GxE","66%","Sibship",0.913875598086124
4,28,"5xAM + VT + GxE","66%","Sibship",1.03827751196172
5,28,"5xAM + VT + GxE","66%","Sibship",0.976076555023924
0,28,"5xAM + VT + GxE","50%","Sibship",1.04395604395604
1,28,"5xAM + VT + GxE","50%","Sibship",0.985347985347986
2,28,"5xAM + VT + GxE","50%","Sibship",1.02380952380952
3,28,"5xAM + VT + GxE","50%","Sibship",0.983516483516484
4,28,"5xAM + VT + GxE","50%","Sibship",1.003663003663
5,28,"5xAM + VT + GxE","50%","Sibship",0.976190476190476
0,28,"5xAM + VT + GxE","39%","Sibship",1.03398558187436
1,28,"5xAM + VT + GxE","39%","Sibship",0.990731204943358
2,28,"5xAM + VT + GxE","39%","Sibship",1.00514933058702
3,28,"5xAM + VT + GxE","39%","Sibship",1.01132852729145
4,28,"5xAM + VT + GxE","39%","Sibship",0.984552008238928
5,28,"5xAM + VT + GxE","39%","Sibship",1.0226570545829
0,29,"5xAM","66%","Sibship",1.02870813397129
1,29,"5xAM","66%","Sibship",0.976076555023924
2,29,"5xAM","66%","Sibship",1.13875598086124
3,29,"5xAM","66%","Sibship",1.03827751196172
4,29,"5xAM","66%","Sibship",0.985645933014354
5,29,"5xAM","66%","Sibship",1.04784688995215
0,29,"5xAM","50%","Sibship",0.978021978021978
1,29,"5xAM","50%","Sibship",0.998168498168498
2,29,"5xAM","50%","Sibship",1.03846153846154
3,29,"5xAM","50%","Sibship",1.02380952380952
4,29,"5xAM","50%","Sibship",1.05128205128205
5,29,"5xAM","50%","Sibship",1.08608058608059
0,29,"5xAM","39%","Sibship",0.954685890834192
1,29,"5xAM","39%","Sibship",1.00823892893924
2,29,"5xAM","39%","Sibship",1.04016477857878
3,29,"5xAM","39%","Sibship",1.00617919670443
4,29,"5xAM","39%","Sibship",1.02986611740474
5,29,"5xAM","39%","Sibship",1.01029866117405
0,29,"5xAM + GxE","66%","Sibship",1.01913875598086
