"seed","gen","scenario_label","latent_r","args_kphen","args_kmate","args_rmate","he_rg","rg_true","he_h2","h2_true"
70,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.06947958584185,0.038921930970403,0.533590942621231,0.508365171760571
70,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0914314569099993,0.0453391561368179,0.536193341016769,0.51061462415921
70,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.117061822675875,0.0530862301980862,0.543104320764542,0.513562150384363
70,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.127153017141126,0.0510332568881322,0.549411207437515,0.504903690467717
70,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00151700398730698,-0.000584232486095033,0.499487328529358,0.499592135996529
70,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0516091719198636,0.0242545031202376,0.518818616867065,0.507620147002756
70,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0835632288573259,0.0378121253388735,0.534449291229248,0.509060073115999
70,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.100805841315433,0.0470639987462287,0.543212676048279,0.513105897420638
70,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.10755938735253,0.049960487114742,0.548139929771423,0.509972718786126
70,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.126558867343845,0.0564189251444928,0.553568661212921,0.51103207813065
71,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00324460896656318,0.00036665616672174,0.496564045548439,0.496409864875026
71,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0602375527740226,0.0292691497609988,0.516345828771591,0.505707553609369
71,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0696341185402246,0.0355590141210216,0.53434145450592,0.508219964841217
71,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.098859899809958,0.0469335371490321,0.543944299221039,0.513609711430329
71,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0770432981583524,0.0303232511292694,0.546980649232864,0.509280012496133
71,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0730769321824294,0.0474056850467329,0.544247657060623,0.509834435815924
71,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00233150434995408,0.000198300539467977,0.496864330768585,0.495888779429949
71,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0496710970346857,0.0239476170079085,0.51976403594017,0.502582268236072
71,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0795461473384756,0.0385362285629482,0.530533921718597,0.507526951966401
71,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.102483644706882,0.0471881492331233,0.540772342681885,0.50872491999117
71,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.109097290348462,0.0532085694205437,0.544209229946137,0.512179681598287
71,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.140151555238624,0.0634151805673861,0.558788478374481,0.515557345271748
72,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000955725042850755,-5.67566350082774e-05,0.494144514203072,0.492542973465623
72,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0529093819344389,0.0268170981264884,0.510127067565918,0.49965532043437
72,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0640070011035269,0.0307377279517569,0.520958811044693,0.500977084787809
72,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0946231475598089,0.0370257701595519,0.527883887290955,0.506130020115704
72,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.10460632338806,0.0428580116298174,0.53580242395401,0.513068936895332
72,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0649545349885551,0.0292780523315517,0.545034319162369,0.506596538244879
72,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00165373140313133,-0.000887608082354295,0.491128927469254,0.491676522602028
72,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0486156436391144,0.0241043618674376,0.506471556425095,0.497487310151383
72,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0800369403362462,0.0389013102546486,0.523408162593842,0.501779212150085
72,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0993145188662231,0.046497539456028,0.528982198238373,0.502013663480604
72,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.121929983387852,0.0561367826136433,0.538554000854492,0.508791394283392
72,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.126956881490542,0.0604501453723797,0.550497698783875,0.507325041380232
73,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000714540022145342,0.000783005701073946,0.502104580402374,0.499741460567501
73,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0670458030358887,0.0317885579697048,0.520781755447388,0.50597295010996
73,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0869477046949938,0.043725099473168,0.521067291498184,0.512269689098918
73,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0893083752061352,0.0465739525374573,0.528779715299606,0.509783486039792
73,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0873816371630033,0.0497436425020272,0.534116268157959,0.509577501334655
73,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0724423736636323,0.0463662089070009,0.569576233625412,0.508189466170007
73,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000889269004172805,0.000228831376785299,0.500915586948395,0.498618637020805
73,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0530501060295218,0.0259222346404807,0.518874496221542,0.505694319700002
73,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0868096628685028,0.0410760254890087,0.533892929553986,0.507958314586852
73,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113988783390227,0.0507048899142393,0.543084359169006,0.510501362406189
73,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.122478555333496,0.0555876719551251,0.544683802127838,0.510160373270306
73,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.120148361459594,0.05708373380233,0.55248349905014,0.514028839780548
74,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000940882676888288,-0.00118849646916297,0.497648477554321,0.497476905871107
74,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0440483162772952,0.0224307606750893,0.514988034963608,0.50306352538477
74,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.100655166952699,0.0466078155703776,0.525963723659515,0.505963420320757
74,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.109543150367324,0.0481777090385523,0.523597329854965,0.50409990180304
74,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0774415814445152,0.0433026164829713,0.541940987110138,0.509485820358451
74,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.082512035115997,0.0513892621533226,0.512902021408081,0.503398401064083
74,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00423732514508298,0.0013725111451669,0.497197866439819,0.496414418872964
74,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.052330155044409,0.0256633084657299,0.515398424863815,0.502673301752711
74,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0829460959095691,0.0396605809695851,0.529013895988464,0.50567987470049
74,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0946601470519624,0.0458866902038976,0.532062578201294,0.507606227946213
74,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.106715124653107,0.0505858666775269,0.533834314346313,0.508980936526228
74,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11824485536787,0.0517873915242031,0.548656523227692,0.505467989225378
75,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00258297327808452,-0.00211763569088431,0.499948546290398,0.500647658563483
75,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0359992970493069,0.021033632266657,0.526572614908218,0.509365567794871
75,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0768106412016615,0.0394391131464878,0.531569749116898,0.512610292526836
75,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0845917892843404,0.049223335321929,0.535537451505661,0.515653764950546
75,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0903628687775692,0.0468342482237086,0.550220847129822,0.510125462634631
75,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0600782077979427,0.0489676615221939,0.534864246845245,0.521658218195562
75,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.000975246711862529,-0.000368647322086169,0.503018230199814,0.502571463997357
75,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0485673573365336,0.0238159360742566,0.518567365407944,0.508470801829237
75,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0742082501308743,0.0368011465155454,0.534539794921875,0.510768967835851
75,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0936669569203567,0.0447392530768158,0.540539556741714,0.515395503121426
75,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.116656781425242,0.0539777650741272,0.554197251796722,0.511326891568164
75,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113822317364419,0.0560817262228413,0.572621631622314,0.517191487658895
76,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00470317782462633,-0.00068021341162889,0.497201398015022,0.499568071318216
76,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0598157995843456,0.0291891149750959,0.513353735208511,0.505148629679838
76,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0870929793549313,0.0495573279720458,0.527792751789093,0.508340266160334
76,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.108849173095152,0.0505428956551134,0.535344123840332,0.51140755961327
76,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0920512095816308,0.0571964776264193,0.548063665628433,0.518562174103026
76,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.111039122522014,0.0606849991479182,0.539294987916946,0.501136213020019
76,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00231671656923147,-0.000408054214667736,0.497238552570343,0.498620239367699
76,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0522786595640554,0.0253653775058276,0.515332138538361,0.506261024515874
76,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0854905165011702,0.0398548381987425,0.530549228191376,0.50962614285672
76,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.104332958725737,0.047505393441972,0.540954387187958,0.51021310803765
76,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11189091445208,0.050440426408475,0.545123779773712,0.509798307688354
76,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.116060375551723,0.0574902620127476,0.540608167648315,0.514892722132868
77,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00109170338950564,-0.000165367445936473,0.51422443985939,0.512227949259688
77,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0330295872439767,0.019945281545199,0.537012487649918,0.519467437282269
77,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0681635884597193,0.0367249628569351,0.55141893029213,0.522580282916116
77,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0914054215967611,0.0490005170996159,0.547251105308533,0.524247344760203
77,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.113714678946237,0.0432112031504864,0.542498201131821,0.524045128263158
77,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0985395728877852,0.0398194758468111,0.586915582418442,0.542373736980941
77,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000583409653601008,0.000109593864053798,0.51389012336731,0.514111567384839
77,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0484289272521668,0.0236974056708868,0.534652662277222,0.520326314102235
77,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.079069336310019,0.0370270986493657,0.548962068557739,0.522867206802952
77,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.101811235276358,0.0480143841793211,0.55929251909256,0.525139339552301
77,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.11357948766121,0.0559179384724937,0.571261310577393,0.523596204178393
77,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.129922079368418,0.0536198499118455,0.564371752738953,0.526065695543338
78,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00169222554164926,-0.00149581184332555,0.499735772609711,0.50162828141173
78,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0445842308620598,0.0223820855700326,0.517123103141785,0.507510568165994
78,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0731498909551195,0.0432290891371431,0.533995628356934,0.509944329330499
78,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.100735373901405,0.0458291420534454,0.538659393787384,0.514865974868101
78,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.107010063374762,0.0593816144649633,0.545937389135361,0.51188505154582
78,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.108091785556837,0.0519674611089879,0.555635929107666,0.519446138028725
78,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00286350248813776,-0.000602023309565659,0.499119514226913,0.499578454545897
78,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0474930169419332,0.0238774673334024,0.525018322467804,0.505759761716395
78,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0823931045893423,0.0392516304974445,0.535022079944611,0.509563549618513
78,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.100978514830279,0.0502044207644051,0.546927106380463,0.511985982743584
78,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.118279353938405,0.0548434738831842,0.557161068916321,0.515449057874193
78,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117879870854328,0.0554403329356376,0.536644887924194,0.512916651660051
79,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00463972362631396,0.000167174414932937,0.498034313321114,0.497948573675473
79,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0479560241385567,0.0238804863795989,0.515626907348633,0.502075188103775
79,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0810697128569268,0.0363448883195083,0.524489343166351,0.508390819241105
79,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0922261715850431,0.0418579422507282,0.534446567296982,0.50665852269888
79,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.127109827517146,0.0559077264836535,0.545287489891052,0.508681892024074
79,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0983230314223623,0.0610370670151523,0.545780926942825,0.51016574047458
79,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,7.68657529713019e-05,0.000285780188238288,0.495016932487488,0.49683879100995
79,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0460593435770433,0.0231955725622169,0.516714406013489,0.502981993661434
79,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0818272399950338,0.0399615372588964,0.526628851890564,0.50610941979904
79,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0961496276981547,0.0444660533199443,0.533237969875336,0.511024318211914
79,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.101373662975721,0.052458208730664,0.548984134197235,0.509099376769702
79,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.12771656315072,0.0595879158085317,0.560867762565613,0.511719803959151
8,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00032314773311993,-0.000287860877098052,0.500420540571213,0.501882217454753
8,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0532748511060897,0.02596687507639,0.525052666664124,0.507906398635075
8,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0764384280681377,0.0357771009879142,0.530560702085495,0.514343883275963
8,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0937241278486019,0.0432416735291157,0.545799225568771,0.515139328653847
8,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.13478864292895,0.0500338683281077,0.535365551710129,0.507907543678184
8,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0978933422545095,0.0544116239227581,0.573532938957214,0.510721788982452
8,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00374803820653418,-0.000950580542805735,0.501667183637619,0.501591142525799
8,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0498469307057392,0.0232884354380612,0.521533036231995,0.508352453407713
8,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0777295488587883,0.0369719968858673,0.534757244586945,0.511981536383439
8,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0944856222504916,0.0454656372011343,0.541162621974945,0.514939642830963
8,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.103787708269562,0.0509778848430804,0.54598902463913,0.518459533516561
8,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.123523557248164,0.0552817932410185,0.534795987606049,0.512629158541698
80,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00172887808834524,0.00232727563919396,0.510561525821686,0.506953135765366
80,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0588066779471312,0.0285677250406677,0.536028891801834,0.513597619903037
80,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0754002055641233,0.0368352784250981,0.540252059698105,0.51674334760794
80,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0879130911846091,0.0437406215203709,0.545439809560776,0.515219408767341
80,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.120172319553105,0.0538744621931218,0.548845499753952,0.516311389442678
80,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.146510177706113,0.0764756372853808,0.515402674674988,0.516299245277649
80,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,-0.00282681847785346,-0.00100141448546035,0.50670667886734,0.506344444554594
80,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.047860320047585,0.0234254264962398,0.523878729343414,0.510930612412237
80,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0875606011567887,0.040771225387499,0.53777779340744,0.515392003611547
80,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.113372726869508,0.0526679414682289,0.54415830373764,0.518070907667478
80,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.125461395626262,0.0556709679962487,0.550907230377197,0.519156048455799
80,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.146343846112541,0.0639062110090882,0.555864834785461,0.517881084855219
81,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.000253892980236209,-0.00337744636337956,0.504193097352982,0.503578397395807
81,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.036632762883452,0.0174070980963216,0.519166648387909,0.508754083075546
81,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0795745269811054,0.0334457693374769,0.533685028553009,0.51581474557431
81,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.106605162532345,0.0495163469696099,0.54171758890152,0.514880021196094
81,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.108519811029369,0.0501706013711564,0.528266251087189,0.506330056691216
81,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0256829584641243,0.0320381832258636,0.537179529666901,0.509256532755323
81,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00194258931148807,0.000900513838197474,0.503254866600037,0.502383059477917
81,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0463121084313326,0.0239974015400503,0.522920358181,0.507875828094092
81,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0872777723660294,0.0402378468559572,0.533815097808838,0.511736715130457
81,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.109323509242488,0.0499062719025528,0.546818995475769,0.513882125016607
81,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.117977042615631,0.0573855886264669,0.553564298152924,0.51493107577569
81,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.108050013985532,0.0618878280742998,0.556912207603455,0.515825969212991
82,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00119896417615224,-0.000176038804829787,0.493115365505219,0.493030436971508
82,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0634422210428405,0.0269106238188394,0.515970289707184,0.499193079541356
82,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0748619877480692,0.0342886054615902,0.516995131969452,0.502448421574503
82,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0710326551672553,0.0386210172721631,0.517497062683105,0.503109657658346
82,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0634882646114159,0.031716042186674,0.522653698921204,0.506427525052427
82,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0700367873841984,0.0443224791156238,0.528503268957138,0.504052494064635
82,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.00283721870591147,0.0010321997965575,0.491453701257706,0.492599498821383
82,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0508727641416974,0.0243519632841687,0.511346912384033,0.499910196382632
82,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0793428800439709,0.0388737440373437,0.527712547779083,0.50400450256038
82,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0979921631067106,0.0466409974366344,0.539017081260681,0.507047311641714
82,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0985471565561312,0.0485609559710544,0.550856757164002,0.508570778391154
82,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.112892439620631,0.0574062405096683,0.544398927688599,0.511820005722335
83,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,-0.00306703620383879,0.000463148444484939,0.496043637394905,0.498301855292946
83,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0473914244778463,0.0223350772992944,0.513379752635956,0.503181045339196
83,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0660454164729455,0.0319645495353936,0.526590645313263,0.508599143137297
83,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0857231656962995,0.0464480117698255,0.534264713525772,0.511081714580793
83,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.116158932431468,0.0583471196853328,0.548692643642426,0.513852432911602
83,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0869002246425698,0.0495476917220687,0.551540851593018,0.507557392349583
83,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000584553583820803,0.000522320075392415,0.498836439847946,0.49773636848589
83,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0516127762107282,0.0241086050928952,0.520136427879333,0.503045743593737
83,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0775587680010402,0.0378235237836695,0.535199689865112,0.50947462578087
83,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0979385431169915,0.047123878696799,0.543988311290741,0.513141366915063
83,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.116212822138831,0.0521294007283512,0.543979287147522,0.513441912567286
83,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.10679255472872,0.0543073737753082,0.560531866550446,0.512156190278016
84,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.00167260285224719,0.000541748527616993,0.499917104840279,0.501132349342831
84,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0449551671504609,0.0227716970772362,0.523433566093445,0.509243747611103
84,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0704018790636534,0.0365484989506692,0.535311937332153,0.512017100177862
84,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0783645490696212,0.0412230188287579,0.546401172876358,0.511486826483157
84,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0884285250779526,0.0411029533177179,0.548682332038879,0.518208977753213
84,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0564750850278359,0.0283499972404159,0.555471748113632,0.524368909835381
84,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.000231530269583976,0.000777284413131946,0.497139698266983,0.500479561529027
84,1,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0512197429930651,0.0244985175014809,0.520218598842621,0.507311318512959
84,2,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.0858163347167105,0.0398637646856175,0.528604102134705,0.511614359643163
84,3,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.111002120575951,0.0504567151561279,0.543987965583801,0.511569499857022
84,4,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.120739556870842,0.0574410807163721,0.556296956539154,0.516441038941432
84,5,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,0.136203171947754,0.0594504309618255,0.546359241008759,0.519858307309111
85,0,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.000592354883069001,0.000925058025244129,0.504785940051079,0.499947509282104
85,1,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0556469039444427,0.0245725316075348,0.520676970481873,0.504867437749889
85,2,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0736287945329497,0.039664228983835,0.53175163269043,0.510586877069087
85,3,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0910261571319222,0.0419452860880722,0.535511612892151,0.506667400770786
85,4,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.111300339541081,0.042059048633684,0.537801861763,0.512016460812656
85,5,"2xAM.0.1 (latent r = 0.2)",0.2,2,2,0.1,0.0826858788653211,0.0496519963159183,0.543238431215286,0.521903929901157
85,0,"5xAM.0.1 (latent r = 0.5)",0.5,5,5,0.1,8.45982122402988e-05,-0.000238952274213854,0.49937042593956,0.500485429722046
