"seed","gen","variable","value","type","traits"
63,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
63,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
63,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
63,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
63,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
64,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
65,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
66,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
67,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
68,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
69,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
7,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
70,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
71,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
72,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
73,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
74,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
75,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
76,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
77,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
78,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
79,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
8,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
80,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
81,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
82,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
83,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
84,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
85,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
86,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
87,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
88,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
89,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
9,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
90,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
91,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
92,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
93,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
94,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
95,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
96,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
97,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
98,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,0,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,1,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,2,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,3,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,4,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
99,5,"rg_true_edu_wealth",0,"rg_true","edu / wealth"
1,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
1,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
1,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
1,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
1,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
1,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
10,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
100,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
11,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
12,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
13,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
14,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
15,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
16,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
17,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
18,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
19,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
2,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
20,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
21,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
22,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
23,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
24,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
25,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
26,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
27,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
28,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
29,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
3,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
30,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
31,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
32,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
33,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
34,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
35,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
36,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,4,"rg_true_height_wealth",0,"rg_true","height / wealth"
37,5,"rg_true_height_wealth",0,"rg_true","height / wealth"
38,0,"rg_true_height_wealth",0,"rg_true","height / wealth"
38,1,"rg_true_height_wealth",0,"rg_true","height / wealth"
38,2,"rg_true_height_wealth",0,"rg_true","height / wealth"
38,3,"rg_true_height_wealth",0,"rg_true","height / wealth"
