"seed","gen","variable","value","Outcome","Quantity"
25,5,"h2HE_wealth",0.0268821306526661,"wealth","h2_HE"
26,0,"h2HE_wealth",0.000162286203703843,"wealth","h2_HE"
26,1,"h2HE_wealth",0.00533863436430693,"wealth","h2_HE"
26,2,"h2HE_wealth",0.0135080525651574,"wealth","h2_HE"
26,3,"h2HE_wealth",0.0174571182578802,"wealth","h2_HE"
26,4,"h2HE_wealth",0.0216574016958475,"wealth","h2_HE"
26,5,"h2HE_wealth",0.0329910591244698,"wealth","h2_HE"
27,0,"h2HE_wealth",-2.00965150725096e-05,"wealth","h2_HE"
27,1,"h2HE_wealth",0.00527008110657334,"wealth","h2_HE"
27,2,"h2HE_wealth",0.0158237647265196,"wealth","h2_HE"
27,3,"h2HE_wealth",0.020576985552907,"wealth","h2_HE"
27,4,"h2HE_wealth",0.0260381903499365,"wealth","h2_HE"
27,5,"h2HE_wealth",0.0407023020088673,"wealth","h2_HE"
28,0,"h2HE_wealth",0.000185585202416405,"wealth","h2_HE"
28,1,"h2HE_wealth",0.00465301936492324,"wealth","h2_HE"
28,2,"h2HE_wealth",0.0135002182796597,"wealth","h2_HE"
28,3,"h2HE_wealth",0.0190021637827158,"wealth","h2_HE"
28,4,"h2HE_wealth",0.0228737685829401,"wealth","h2_HE"
28,5,"h2HE_wealth",0.0205021537840366,"wealth","h2_HE"
29,0,"h2HE_wealth",-0.000145658341352828,"wealth","h2_HE"
29,1,"h2HE_wealth",0.00477332808077335,"wealth","h2_HE"
29,2,"h2HE_wealth",0.0129651380702853,"wealth","h2_HE"
29,3,"h2HE_wealth",0.019294872879982,"wealth","h2_HE"
29,4,"h2HE_wealth",0.0296060163527727,"wealth","h2_HE"
29,5,"h2HE_wealth",0.0320801697671413,"wealth","h2_HE"
3,0,"h2HE_wealth",4.56936613772996e-05,"wealth","h2_HE"
3,1,"h2HE_wealth",0.00500231282785535,"wealth","h2_HE"
3,2,"h2HE_wealth",0.0150989759713411,"wealth","h2_HE"
3,3,"h2HE_wealth",0.0195598937571049,"wealth","h2_HE"
3,4,"h2HE_wealth",0.0265394020825624,"wealth","h2_HE"
3,5,"h2HE_wealth",0.0261779669672251,"wealth","h2_HE"
30,0,"h2HE_wealth",0.000212603903491981,"wealth","h2_HE"
30,1,"h2HE_wealth",0.00585544761270285,"wealth","h2_HE"
30,2,"h2HE_wealth",0.0166846960783005,"wealth","h2_HE"
30,3,"h2HE_wealth",0.023101419210434,"wealth","h2_HE"
30,4,"h2HE_wealth",0.0248931329697371,"wealth","h2_HE"
30,5,"h2HE_wealth",0.0276396926492453,"wealth","h2_HE"
31,0,"h2HE_wealth",1.15744960567099e-05,"wealth","h2_HE"
31,1,"h2HE_wealth",0.00502025568857789,"wealth","h2_HE"
31,2,"h2HE_wealth",0.0132869081571698,"wealth","h2_HE"
31,3,"h2HE_wealth",0.0221214089542627,"wealth","h2_HE"
31,4,"h2HE_wealth",0.0244754664599895,"wealth","h2_HE"
31,5,"h2HE_wealth",0.0320358425378799,"wealth","h2_HE"
32,0,"h2HE_wealth",0.000206244381843135,"wealth","h2_HE"
32,1,"h2HE_wealth",0.00511677330359817,"wealth","h2_HE"
32,2,"h2HE_wealth",0.0133216939866543,"wealth","h2_HE"
32,3,"h2HE_wealth",0.0210239142179489,"wealth","h2_HE"
32,4,"h2HE_wealth",0.0241974666714668,"wealth","h2_HE"
32,5,"h2HE_wealth",0.0257413275539875,"wealth","h2_HE"
33,0,"h2HE_wealth",-9.31337199290283e-05,"wealth","h2_HE"
33,1,"h2HE_wealth",0.00450481567531824,"wealth","h2_HE"
33,2,"h2HE_wealth",0.0116889979690313,"wealth","h2_HE"
33,3,"h2HE_wealth",0.0175659544765949,"wealth","h2_HE"
33,4,"h2HE_wealth",0.0249677356332541,"wealth","h2_HE"
33,5,"h2HE_wealth",0.0385818518698215,"wealth","h2_HE"
34,0,"h2HE_wealth",-0.000161308606038801,"wealth","h2_HE"
34,1,"h2HE_wealth",0.00548395607620478,"wealth","h2_HE"
34,2,"h2HE_wealth",0.0137703064829111,"wealth","h2_HE"
34,3,"h2HE_wealth",0.0216148011386395,"wealth","h2_HE"
34,4,"h2HE_wealth",0.0280847232788801,"wealth","h2_HE"
34,5,"h2HE_wealth",0.018037460744381,"wealth","h2_HE"
35,0,"h2HE_wealth",4.80363305541687e-05,"wealth","h2_HE"
35,1,"h2HE_wealth",0.00527406111359596,"wealth","h2_HE"
35,2,"h2HE_wealth",0.0126458052545786,"wealth","h2_HE"
35,3,"h2HE_wealth",0.0194527879357338,"wealth","h2_HE"
35,4,"h2HE_wealth",0.0277485586702824,"wealth","h2_HE"
35,5,"h2HE_wealth",0.0263958349823952,"wealth","h2_HE"
36,0,"h2HE_wealth",-0.000131034001242369,"wealth","h2_HE"
36,1,"h2HE_wealth",0.0060896691866219,"wealth","h2_HE"
36,2,"h2HE_wealth",0.0146898459643126,"wealth","h2_HE"
36,3,"h2HE_wealth",0.0199986658990383,"wealth","h2_HE"
36,4,"h2HE_wealth",0.0297577045857906,"wealth","h2_HE"
36,5,"h2HE_wealth",0.0223978757858276,"wealth","h2_HE"
37,0,"h2HE_wealth",-0.000134164205519482,"wealth","h2_HE"
37,1,"h2HE_wealth",0.00494876503944397,"wealth","h2_HE"
37,2,"h2HE_wealth",0.0118933748453856,"wealth","h2_HE"
37,3,"h2HE_wealth",0.0215005502104759,"wealth","h2_HE"
37,4,"h2HE_wealth",0.0282573569566011,"wealth","h2_HE"
37,5,"h2HE_wealth",0.0262310672551394,"wealth","h2_HE"
38,0,"h2HE_wealth",-1.11035787995206e-05,"wealth","h2_HE"
38,1,"h2HE_wealth",0.00601932033896446,"wealth","h2_HE"
38,2,"h2HE_wealth",0.0144276842474937,"wealth","h2_HE"
38,3,"h2HE_wealth",0.019196767359972,"wealth","h2_HE"
38,4,"h2HE_wealth",0.0278112236410379,"wealth","h2_HE"
38,5,"h2HE_wealth",0.0312931798398495,"wealth","h2_HE"
39,0,"h2HE_wealth",-4.28866260335781e-05,"wealth","h2_HE"
39,1,"h2HE_wealth",0.00591595051810145,"wealth","h2_HE"
39,2,"h2HE_wealth",0.015652883797884,"wealth","h2_HE"
39,3,"h2HE_wealth",0.0240049958229065,"wealth","h2_HE"
39,4,"h2HE_wealth",0.0242908131331205,"wealth","h2_HE"
39,5,"h2HE_wealth",0.0335613787174225,"wealth","h2_HE"
4,0,"h2HE_wealth",-0.000122354875202291,"wealth","h2_HE"
4,1,"h2HE_wealth",0.00387527770362794,"wealth","h2_HE"
4,2,"h2HE_wealth",0.0120892226696014,"wealth","h2_HE"
4,3,"h2HE_wealth",0.0184181109070778,"wealth","h2_HE"
4,4,"h2HE_wealth",0.0240346826612949,"wealth","h2_HE"
4,5,"h2HE_wealth",0.027996938675642,"wealth","h2_HE"
40,0,"h2HE_wealth",-9.02370738913305e-05,"wealth","h2_HE"
40,1,"h2HE_wealth",0.00561823742464185,"wealth","h2_HE"
40,2,"h2HE_wealth",0.0146955018863082,"wealth","h2_HE"
40,3,"h2HE_wealth",0.0244736801832914,"wealth","h2_HE"
40,4,"h2HE_wealth",0.0299192704260349,"wealth","h2_HE"
40,5,"h2HE_wealth",0.0368534177541733,"wealth","h2_HE"
41,0,"h2HE_wealth",0.000162059921422042,"wealth","h2_HE"
41,1,"h2HE_wealth",0.00471764756366611,"wealth","h2_HE"
41,2,"h2HE_wealth",0.0133213372901082,"wealth","h2_HE"
41,3,"h2HE_wealth",0.0197178889065981,"wealth","h2_HE"
41,4,"h2HE_wealth",0.0259783715009689,"wealth","h2_HE"
41,5,"h2HE_wealth",0.0291251204907894,"wealth","h2_HE"
42,0,"h2HE_wealth",-0.000286937778582796,"wealth","h2_HE"
42,1,"h2HE_wealth",0.00436412310227752,"wealth","h2_HE"
42,2,"h2HE_wealth",0.0117641882970929,"wealth","h2_HE"
42,3,"h2HE_wealth",0.0232853200286627,"wealth","h2_HE"
42,4,"h2HE_wealth",0.021518349647522,"wealth","h2_HE"
42,5,"h2HE_wealth",0.0272542983293533,"wealth","h2_HE"
43,0,"h2HE_wealth",-6.57535656500841e-06,"wealth","h2_HE"
43,1,"h2HE_wealth",0.005719143897295,"wealth","h2_HE"
43,2,"h2HE_wealth",0.0162833854556084,"wealth","h2_HE"
43,3,"h2HE_wealth",0.0223964862525463,"wealth","h2_HE"
43,4,"h2HE_wealth",0.0295714009553194,"wealth","h2_HE"
43,5,"h2HE_wealth",0.0192344281822443,"wealth","h2_HE"
44,0,"h2HE_wealth",0.000205343720153905,"wealth","h2_HE"
44,1,"h2HE_wealth",0.00517856422811747,"wealth","h2_HE"
44,2,"h2HE_wealth",0.0136701418086886,"wealth","h2_HE"
44,3,"h2HE_wealth",0.0202417951077223,"wealth","h2_HE"
44,4,"h2HE_wealth",0.0276978630572557,"wealth","h2_HE"
44,5,"h2HE_wealth",0.0272478125989437,"wealth","h2_HE"
45,0,"h2HE_wealth",-7.17498187441379e-05,"wealth","h2_HE"
45,1,"h2HE_wealth",0.00471297465264797,"wealth","h2_HE"
45,2,"h2HE_wealth",0.0155801260843873,"wealth","h2_HE"
45,3,"h2HE_wealth",0.0228069480508566,"wealth","h2_HE"
45,4,"h2HE_wealth",0.0263790283352137,"wealth","h2_HE"
45,5,"h2HE_wealth",0.0244703497737646,"wealth","h2_HE"
46,0,"h2HE_wealth",0.000105834900750779,"wealth","h2_HE"
46,1,"h2HE_wealth",0.00506490748375654,"wealth","h2_HE"
46,2,"h2HE_wealth",0.0133703062310815,"wealth","h2_HE"
46,3,"h2HE_wealth",0.0192082319408655,"wealth","h2_HE"
46,4,"h2HE_wealth",0.0259510613977909,"wealth","h2_HE"
46,5,"h2HE_wealth",0.0286738611757755,"wealth","h2_HE"
47,0,"h2HE_wealth",0.00025829768856056,"wealth","h2_HE"
47,1,"h2HE_wealth",0.00572238024324179,"wealth","h2_HE"
47,2,"h2HE_wealth",0.0135637186467648,"wealth","h2_HE"
47,3,"h2HE_wealth",0.0184775330126286,"wealth","h2_HE"
47,4,"h2HE_wealth",0.0237362049520016,"wealth","h2_HE"
47,5,"h2HE_wealth",0.0333336479961872,"wealth","h2_HE"
48,0,"h2HE_wealth",-0.000220042798900977,"wealth","h2_HE"
48,1,"h2HE_wealth",0.00493880175054073,"wealth","h2_HE"
48,2,"h2HE_wealth",0.0144907245412469,"wealth","h2_HE"
48,3,"h2HE_wealth",0.0167289953678846,"wealth","h2_HE"
48,4,"h2HE_wealth",0.0240767616778612,"wealth","h2_HE"
48,5,"h2HE_wealth",0.0368381701409817,"wealth","h2_HE"
49,0,"h2HE_wealth",4.67026002297644e-05,"wealth","h2_HE"
49,1,"h2HE_wealth",0.00631396844983101,"wealth","h2_HE"
49,2,"h2HE_wealth",0.0148468473926187,"wealth","h2_HE"
49,3,"h2HE_wealth",0.0234693996608257,"wealth","h2_HE"
49,4,"h2HE_wealth",0.0285992976278067,"wealth","h2_HE"
49,5,"h2HE_wealth",0.0238509923219681,"wealth","h2_HE"
5,0,"h2HE_wealth",-0.000325028086081147,"wealth","h2_HE"
5,1,"h2HE_wealth",0.00487331952899694,"wealth","h2_HE"
5,2,"h2HE_wealth",0.0141819883137941,"wealth","h2_HE"
5,3,"h2HE_wealth",0.022699074819684,"wealth","h2_HE"
5,4,"h2HE_wealth",0.0274771228432655,"wealth","h2_HE"
5,5,"h2HE_wealth",0.028259227052331,"wealth","h2_HE"
50,0,"h2HE_wealth",0.000152116408571601,"wealth","h2_HE"
50,1,"h2HE_wealth",0.005199468228966,"wealth","h2_HE"
50,2,"h2HE_wealth",0.0138320727273822,"wealth","h2_HE"
50,3,"h2HE_wealth",0.0201265513896942,"wealth","h2_HE"
50,4,"h2HE_wealth",0.0224789381027222,"wealth","h2_HE"
50,5,"h2HE_wealth",0.0262701809406281,"wealth","h2_HE"
51,0,"h2HE_wealth",0.000187127574463375,"wealth","h2_HE"
51,1,"h2HE_wealth",0.004985679872334,"wealth","h2_HE"
51,2,"h2HE_wealth",0.0132452398538589,"wealth","h2_HE"
51,3,"h2HE_wealth",0.0181119795888662,"wealth","h2_HE"
51,4,"h2HE_wealth",0.0221605338156223,"wealth","h2_HE"
51,5,"h2HE_wealth",0.0249010566622019,"wealth","h2_HE"
52,0,"h2HE_wealth",6.49182475171983e-05,"wealth","h2_HE"
52,1,"h2HE_wealth",0.00551122613251209,"wealth","h2_HE"
52,2,"h2HE_wealth",0.0121305929496884,"wealth","h2_HE"
52,3,"h2HE_wealth",0.0178055800497532,"wealth","h2_HE"
52,4,"h2HE_wealth",0.0252362154424191,"wealth","h2_HE"
52,5,"h2HE_wealth",0.0281138494610786,"wealth","h2_HE"
53,0,"h2HE_wealth",-5.69267976970877e-05,"wealth","h2_HE"
53,1,"h2HE_wealth",0.00572524219751358,"wealth","h2_HE"
53,2,"h2HE_wealth",0.0138204339891672,"wealth","h2_HE"
53,3,"h2HE_wealth",0.0206074230372906,"wealth","h2_HE"
53,4,"h2HE_wealth",0.0249764416366816,"wealth","h2_HE"
53,5,"h2HE_wealth",0.0259426962584257,"wealth","h2_HE"
54,0,"h2HE_wealth",-0.000235376108321361,"wealth","h2_HE"
54,1,"h2HE_wealth",0.00513965683057904,"wealth","h2_HE"
54,2,"h2HE_wealth",0.0138177061453462,"wealth","h2_HE"
54,3,"h2HE_wealth",0.0207356195896864,"wealth","h2_HE"
54,4,"h2HE_wealth",0.0316557846963406,"wealth","h2_HE"
54,5,"h2HE_wealth",0.0136884422972798,"wealth","h2_HE"
55,0,"h2HE_wealth",0.000106601619336288,"wealth","h2_HE"
55,1,"h2HE_wealth",0.00589856784790754,"wealth","h2_HE"
55,2,"h2HE_wealth",0.0125910677015781,"wealth","h2_HE"
55,3,"h2HE_wealth",0.0208018217235804,"wealth","h2_HE"
55,4,"h2HE_wealth",0.026841901242733,"wealth","h2_HE"
55,5,"h2HE_wealth",0.0323681384325027,"wealth","h2_HE"
56,0,"h2HE_wealth",0.000168921644217335,"wealth","h2_HE"
56,1,"h2HE_wealth",0.00562581932172179,"wealth","h2_HE"
56,2,"h2HE_wealth",0.0127891665324569,"wealth","h2_HE"
56,3,"h2HE_wealth",0.0205676462501287,"wealth","h2_HE"
56,4,"h2HE_wealth",0.0231269896030426,"wealth","h2_HE"
56,5,"h2HE_wealth",0.0293883495032787,"wealth","h2_HE"
57,0,"h2HE_wealth",-3.99730488425121e-05,"wealth","h2_HE"
57,1,"h2HE_wealth",0.0048386394046247,"wealth","h2_HE"
57,2,"h2HE_wealth",0.0126195996999741,"wealth","h2_HE"
57,3,"h2HE_wealth",0.0196486506611109,"wealth","h2_HE"
57,4,"h2HE_wealth",0.027834814041853,"wealth","h2_HE"
57,5,"h2HE_wealth",0.0274474956095219,"wealth","h2_HE"
58,0,"h2HE_wealth",-9.50661706156097e-05,"wealth","h2_HE"
58,1,"h2HE_wealth",0.00528043136000633,"wealth","h2_HE"
58,2,"h2HE_wealth",0.0123250093311071,"wealth","h2_HE"
58,3,"h2HE_wealth",0.0175282508134842,"wealth","h2_HE"
58,4,"h2HE_wealth",0.0269493609666824,"wealth","h2_HE"
58,5,"h2HE_wealth",0.0284435041248798,"wealth","h2_HE"
59,0,"h2HE_wealth",6.4877538534347e-05,"wealth","h2_HE"
59,1,"h2HE_wealth",0.00548569206148386,"wealth","h2_HE"
59,2,"h2HE_wealth",0.0128454072400928,"wealth","h2_HE"
59,3,"h2HE_wealth",0.0218759048730135,"wealth","h2_HE"
59,4,"h2HE_wealth",0.0266551543027163,"wealth","h2_HE"
59,5,"h2HE_wealth",0.030335808172822,"wealth","h2_HE"
6,0,"h2HE_wealth",-4.48466744273901e-05,"wealth","h2_HE"
6,1,"h2HE_wealth",0.00594024639576674,"wealth","h2_HE"
6,2,"h2HE_wealth",0.0165063198655844,"wealth","h2_HE"
6,3,"h2HE_wealth",0.0230767671018839,"wealth","h2_HE"
6,4,"h2HE_wealth",0.0287966933101416,"wealth","h2_HE"
6,5,"h2HE_wealth",0.0260500479489565,"wealth","h2_HE"
60,0,"h2HE_wealth",6.79733129800297e-05,"wealth","h2_HE"
60,1,"h2HE_wealth",0.00512737408280373,"wealth","h2_HE"
60,2,"h2HE_wealth",0.0139328232035041,"wealth","h2_HE"
60,3,"h2HE_wealth",0.0188307017087936,"wealth","h2_HE"
60,4,"h2HE_wealth",0.021091103553772,"wealth","h2_HE"
60,5,"h2HE_wealth",0.0358279049396515,"wealth","h2_HE"
61,0,"h2HE_wealth",-0.000145313853863627,"wealth","h2_HE"
61,1,"h2HE_wealth",0.0057869185693562,"wealth","h2_HE"
61,2,"h2HE_wealth",0.0137852923944592,"wealth","h2_HE"
61,3,"h2HE_wealth",0.0236445963382721,"wealth","h2_HE"
61,4,"h2HE_wealth",0.026699947193265,"wealth","h2_HE"
61,5,"h2HE_wealth",0.0244249794632196,"wealth","h2_HE"
62,0,"h2HE_wealth",-0.000194740874576382,"wealth","h2_HE"
62,1,"h2HE_wealth",0.00503563927486539,"wealth","h2_HE"
62,2,"h2HE_wealth",0.0141028389334679,"wealth","h2_HE"
62,3,"h2HE_wealth",0.0201864894479513,"wealth","h2_HE"
62,4,"h2HE_wealth",0.0261528063565493,"wealth","h2_HE"
62,5,"h2HE_wealth",0.0435913391411304,"wealth","h2_HE"
63,0,"h2HE_wealth",-0.000272941630100831,"wealth","h2_HE"
63,1,"h2HE_wealth",0.00517649995163083,"wealth","h2_HE"
63,2,"h2HE_wealth",0.0136944139376283,"wealth","h2_HE"
63,3,"h2HE_wealth",0.0238896124064922,"wealth","h2_HE"
63,4,"h2HE_wealth",0.0213241372257471,"wealth","h2_HE"
63,5,"h2HE_wealth",0.0306289345026016,"wealth","h2_HE"
64,0,"h2HE_wealth",9.91775741567835e-05,"wealth","h2_HE"
64,1,"h2HE_wealth",0.005320745985955,"wealth","h2_HE"
64,2,"h2HE_wealth",0.0134021788835526,"wealth","h2_HE"
64,3,"h2HE_wealth",0.0183682162314653,"wealth","h2_HE"
64,4,"h2HE_wealth",0.0283964816480875,"wealth","h2_HE"
64,5,"h2HE_wealth",0.0273043233901262,"wealth","h2_HE"
65,0,"h2HE_wealth",-5.44684226042591e-05,"wealth","h2_HE"
65,1,"h2HE_wealth",0.00505189877003431,"wealth","h2_HE"
65,2,"h2HE_wealth",0.0127732874825597,"wealth","h2_HE"
65,3,"h2HE_wealth",0.0225104037672281,"wealth","h2_HE"
65,4,"h2HE_wealth",0.0244354251772165,"wealth","h2_HE"
65,5,"h2HE_wealth",0.0323482528328896,"wealth","h2_HE"
66,0,"h2HE_wealth",-0.000123584133689292,"wealth","h2_HE"
66,1,"h2HE_wealth",0.00516408355906606,"wealth","h2_HE"
66,2,"h2HE_wealth",0.0132886953651905,"wealth","h2_HE"
66,3,"h2HE_wealth",0.0179528072476387,"wealth","h2_HE"
66,4,"h2HE_wealth",0.0221989974379539,"wealth","h2_HE"
66,5,"h2HE_wealth",0.0317447260022163,"wealth","h2_HE"
67,0,"h2HE_wealth",0.000122217868920416,"wealth","h2_HE"
67,1,"h2HE_wealth",0.00430611707270145,"wealth","h2_HE"
67,2,"h2HE_wealth",0.0129705909639597,"wealth","h2_HE"
67,3,"h2HE_wealth",0.0215522274374962,"wealth","h2_HE"
67,4,"h2HE_wealth",0.0296711809933186,"wealth","h2_HE"
67,5,"h2HE_wealth",0.0346850082278252,"wealth","h2_HE"
68,0,"h2HE_wealth",-0.000369607383618131,"wealth","h2_HE"
68,1,"h2HE_wealth",0.00444012973457575,"wealth","h2_HE"
68,2,"h2HE_wealth",0.0129527943208814,"wealth","h2_HE"
68,3,"h2HE_wealth",0.019922062754631,"wealth","h2_HE"
68,4,"h2HE_wealth",0.021887619048357,"wealth","h2_HE"
68,5,"h2HE_wealth",0.0350078046321869,"wealth","h2_HE"
69,0,"h2HE_wealth",-2.49814584094565e-05,"wealth","h2_HE"
69,1,"h2HE_wealth",0.00639088591560721,"wealth","h2_HE"
69,2,"h2HE_wealth",0.0136652300134301,"wealth","h2_HE"
69,3,"h2HE_wealth",0.0177776291966438,"wealth","h2_HE"
69,4,"h2HE_wealth",0.0285478644073009,"wealth","h2_HE"
69,5,"h2HE_wealth",0.0339768826961517,"wealth","h2_HE"
7,0,"h2HE_wealth",0.000147376951645128,"wealth","h2_HE"
7,1,"h2HE_wealth",0.00645648036152124,"wealth","h2_HE"
7,2,"h2HE_wealth",0.014659846201539,"wealth","h2_HE"
7,3,"h2HE_wealth",0.0203377418220043,"wealth","h2_HE"
7,4,"h2HE_wealth",0.0221554171293974,"wealth","h2_HE"
7,5,"h2HE_wealth",0.0358601100742817,"wealth","h2_HE"
70,0,"h2HE_wealth",-0.000168802100233734,"wealth","h2_HE"
70,1,"h2HE_wealth",0.00522767333313823,"wealth","h2_HE"
70,2,"h2HE_wealth",0.0146965440362692,"wealth","h2_HE"
70,3,"h2HE_wealth",0.0221592206507921,"wealth","h2_HE"
70,4,"h2HE_wealth",0.0286005772650242,"wealth","h2_HE"
70,5,"h2HE_wealth",0.0256787557154894,"wealth","h2_HE"
71,0,"h2HE_wealth",-4.67183454020415e-05,"wealth","h2_HE"
71,1,"h2HE_wealth",0.00493009760975838,"wealth","h2_HE"
71,2,"h2HE_wealth",0.0124245770275593,"wealth","h2_HE"
71,3,"h2HE_wealth",0.0200003460049629,"wealth","h2_HE"
71,4,"h2HE_wealth",0.0224385876208544,"wealth","h2_HE"
71,5,"h2HE_wealth",0.0283904764801264,"wealth","h2_HE"
72,0,"h2HE_wealth",-0.000110529566882178,"wealth","h2_HE"
72,1,"h2HE_wealth",0.00515834102407098,"wealth","h2_HE"
72,2,"h2HE_wealth",0.0155906528234482,"wealth","h2_HE"
72,3,"h2HE_wealth",0.0230254381895065,"wealth","h2_HE"
72,4,"h2HE_wealth",0.0263887830078602,"wealth","h2_HE"
72,5,"h2HE_wealth",0.0308040268719196,"wealth","h2_HE"
73,0,"h2HE_wealth",9.09809386939742e-05,"wealth","h2_HE"
73,1,"h2HE_wealth",0.00420884089544415,"wealth","h2_HE"
73,2,"h2HE_wealth",0.0131509508937597,"wealth","h2_HE"
73,3,"h2HE_wealth",0.0209352225065231,"wealth","h2_HE"
73,4,"h2HE_wealth",0.0270165298134089,"wealth","h2_HE"
73,5,"h2HE_wealth",0.026242021471262,"wealth","h2_HE"
74,0,"h2HE_wealth",5.43328533240128e-05,"wealth","h2_HE"
74,1,"h2HE_wealth",0.00524508906528354,"wealth","h2_HE"
74,2,"h2HE_wealth",0.0129955047741532,"wealth","h2_HE"
74,3,"h2HE_wealth",0.0226869974285364,"wealth","h2_HE"
74,4,"h2HE_wealth",0.0347784236073494,"wealth","h2_HE"
74,5,"h2HE_wealth",0.0352042838931084,"wealth","h2_HE"
75,0,"h2HE_wealth",-6.52119924779981e-05,"wealth","h2_HE"
75,1,"h2HE_wealth",0.00506276823580265,"wealth","h2_HE"
75,2,"h2HE_wealth",0.0146334087476134,"wealth","h2_HE"
75,3,"h2HE_wealth",0.019709775224328,"wealth","h2_HE"
75,4,"h2HE_wealth",0.0221747886389494,"wealth","h2_HE"
75,5,"h2HE_wealth",0.0196317993104458,"wealth","h2_HE"
76,0,"h2HE_wealth",-0.000140986303449608,"wealth","h2_HE"
76,1,"h2HE_wealth",0.0061534009873867,"wealth","h2_HE"
76,2,"h2HE_wealth",0.014174890704453,"wealth","h2_HE"
76,3,"h2HE_wealth",0.023571003228426,"wealth","h2_HE"
76,4,"h2HE_wealth",0.0259693581610918,"wealth","h2_HE"
76,5,"h2HE_wealth",0.0219607818871737,"wealth","h2_HE"
77,0,"h2HE_wealth",0.000313622469548136,"wealth","h2_HE"
77,1,"h2HE_wealth",0.00558676524087787,"wealth","h2_HE"
77,2,"h2HE_wealth",0.014483692124486,"wealth","h2_HE"
77,3,"h2HE_wealth",0.0233055036514997,"wealth","h2_HE"
77,4,"h2HE_wealth",0.0202558748424053,"wealth","h2_HE"
77,5,"h2HE_wealth",0.0272930804640055,"wealth","h2_HE"
78,0,"h2HE_wealth",-0.000106408238934819,"wealth","h2_HE"
78,1,"h2HE_wealth",0.00550421653315425,"wealth","h2_HE"
78,2,"h2HE_wealth",0.0133589161559939,"wealth","h2_HE"
78,3,"h2HE_wealth",0.0216059386730194,"wealth","h2_HE"
78,4,"h2HE_wealth",0.0295779705047607,"wealth","h2_HE"
78,5,"h2HE_wealth",0.0374445356428623,"wealth","h2_HE"
79,0,"h2HE_wealth",5.52951933059376e-05,"wealth","h2_HE"
79,1,"h2HE_wealth",0.00517374370247126,"wealth","h2_HE"
79,2,"h2HE_wealth",0.0125517090782523,"wealth","h2_HE"
79,3,"h2HE_wealth",0.0202912390232086,"wealth","h2_HE"
79,4,"h2HE_wealth",0.0262608751654625,"wealth","h2_HE"
79,5,"h2HE_wealth",0.0251354333013296,"wealth","h2_HE"
8,0,"h2HE_wealth",6.14365853834897e-05,"wealth","h2_HE"
8,1,"h2HE_wealth",0.00550580862909555,"wealth","h2_HE"
8,2,"h2HE_wealth",0.0128779727965593,"wealth","h2_HE"
8,3,"h2HE_wealth",0.0186560582369566,"wealth","h2_HE"
8,4,"h2HE_wealth",0.0249683558940887,"wealth","h2_HE"
8,5,"h2HE_wealth",0.0272076912224293,"wealth","h2_HE"
80,0,"h2HE_wealth",-4.25201506004669e-06,"wealth","h2_HE"
80,1,"h2HE_wealth",0.00572074996307492,"wealth","h2_HE"
80,2,"h2HE_wealth",0.013353412039578,"wealth","h2_HE"
80,3,"h2HE_wealth",0.0238909795880318,"wealth","h2_HE"
80,4,"h2HE_wealth",0.0284965466707945,"wealth","h2_HE"
80,5,"h2HE_wealth",0.0286739617586136,"wealth","h2_HE"
81,0,"h2HE_wealth",-3.26583249261603e-05,"wealth","h2_HE"
81,1,"h2HE_wealth",0.0052020912989974,"wealth","h2_HE"
81,2,"h2HE_wealth",0.0131806284189224,"wealth","h2_HE"
81,3,"h2HE_wealth",0.0240700542926788,"wealth","h2_HE"
81,4,"h2HE_wealth",0.0270525142550468,"wealth","h2_HE"
81,5,"h2HE_wealth",0.0321296788752079,"wealth","h2_HE"
82,0,"h2HE_wealth",2.20776619244134e-05,"wealth","h2_HE"
82,1,"h2HE_wealth",0.0051950472407043,"wealth","h2_HE"
82,2,"h2HE_wealth",0.0114771593362093,"wealth","h2_HE"
82,3,"h2HE_wealth",0.0207417402416468,"wealth","h2_HE"
82,4,"h2HE_wealth",0.0223197843879461,"wealth","h2_HE"
82,5,"h2HE_wealth",0.021859847009182,"wealth","h2_HE"
83,0,"h2HE_wealth",0.000207084129215218,"wealth","h2_HE"
83,1,"h2HE_wealth",0.00578381167724729,"wealth","h2_HE"
83,2,"h2HE_wealth",0.0145032126456499,"wealth","h2_HE"
83,3,"h2HE_wealth",0.019713219255209,"wealth","h2_HE"
83,4,"h2HE_wealth",0.0223861839622259,"wealth","h2_HE"
83,5,"h2HE_wealth",0.0264827739447355,"wealth","h2_HE"
84,0,"h2HE_wealth",-0.000195652901311405,"wealth","h2_HE"
84,1,"h2HE_wealth",0.00520773231983185,"wealth","h2_HE"
84,2,"h2HE_wealth",0.0141751132905483,"wealth","h2_HE"
84,3,"h2HE_wealth",0.0234274100512266,"wealth","h2_HE"
84,4,"h2HE_wealth",0.026812955737114,"wealth","h2_HE"
84,5,"h2HE_wealth",0.035012349486351,"wealth","h2_HE"
85,0,"h2HE_wealth",-0.000154877881868742,"wealth","h2_HE"
85,1,"h2HE_wealth",0.00486297812312841,"wealth","h2_HE"
85,2,"h2HE_wealth",0.0132485944777727,"wealth","h2_HE"
85,3,"h2HE_wealth",0.0195324178785086,"wealth","h2_HE"
85,4,"h2HE_wealth",0.0251193754374981,"wealth","h2_HE"
85,5,"h2HE_wealth",0.0287267621606588,"wealth","h2_HE"
