"gen","seed","args_rmate","args_kphen","args_theta","args_cnoise","he_rg","rg_true","scenario","CN"
5,33,0.1,5,0.05,0.2,0.337864484489077,0.0294477083973025,"5xAM + VT (5%)","0.2"
0,33,0.1,5,0.05,0.2,0.000190320775627039,-0.000252568192056563,"5xAM + VT (5%)","0.2"
1,33,0.1,5,0.05,0.2,0.208851897547237,0.00976801631013697,"5xAM + VT (5%)","0.2"
2,33,0.1,5,0.05,0.2,0.287326246752604,0.0176565718311106,"5xAM + VT (5%)","0.2"
3,33,0.1,5,0.05,0.2,0.32067952466461,0.0216533832461158,"5xAM + VT (5%)","0.2"
4,33,0.1,5,0.05,0.2,0.338698018209752,0.0259783342971049,"5xAM + VT (5%)","0.2"
5,33,0.1,5,0.05,0.2,0.343546465482398,0.0286162733956765,"5xAM + VT (5%)","0.2"
0,34,0.1,5,0,0.2,-0.000535942330792669,-0.000267497017631464,"5xAM","0.2"
1,34,0.1,5,0,0.2,0.0295009934031492,0.0135050369584416,"5xAM","0.2"
2,34,0.1,5,0,0.2,0.0451189280493285,0.0195167506409259,"5xAM","0.2"
3,34,0.1,5,0,0.2,0.0511943277101764,0.0242328545532895,"5xAM","0.2"
4,34,0.1,5,0,0.2,0.0556734052169507,0.026199575046836,"5xAM","0.2"
5,34,0.1,5,0,0.2,0.0725876813999325,0.0260048248433073,"5xAM","0.2"
0,34,0.1,5,0,0.2,-0.00135950375178528,-0.00129964155239876,"5xAM","0.2"
1,34,0.1,5,0,0.2,0.0214513754162289,0.0114269065320621,"5xAM","0.2"
2,34,0.1,5,0,0.2,0.03908573972268,0.0187942338514465,"5xAM","0.2"
3,34,0.1,5,0,0.2,0.0544538102459654,0.0261562633596179,"5xAM","0.2"
4,34,0.1,5,0,0.2,0.06968548202771,0.0303011335141813,"5xAM","0.2"
5,34,0.1,5,0,0.2,0.0713077011640623,0.0312514046141955,"5xAM","0.2"
0,34,0.1,5,0.05,0.2,0.00125657735770611,0.00104569618542029,"5xAM + VT (5%)","0.2"
1,34,0.1,5,0.05,0.2,0.206139209335608,0.0105334736523908,"5xAM + VT (5%)","0.2"
2,34,0.1,5,0.05,0.2,0.279929499852137,0.0177537330284127,"5xAM + VT (5%)","0.2"
3,34,0.1,5,0.05,0.2,0.304628530889011,0.0196661645621975,"5xAM + VT (5%)","0.2"
4,34,0.1,5,0.05,0.2,0.326724329582778,0.0259190948385723,"5xAM + VT (5%)","0.2"
5,34,0.1,5,0.05,0.2,0.323539693515448,0.0261039301378718,"5xAM + VT (5%)","0.2"
0,34,0.1,5,0.05,0.2,-0.000906852034460003,0.000239777305977008,"5xAM + VT (5%)","0.2"
1,34,0.1,5,0.05,0.2,0.214111192920671,0.0120471251566045,"5xAM + VT (5%)","0.2"
2,34,0.1,5,0.05,0.2,0.282888104873719,0.017426094204316,"5xAM + VT (5%)","0.2"
3,34,0.1,5,0.05,0.2,0.318976247385583,0.0225548301148542,"5xAM + VT (5%)","0.2"
4,34,0.1,5,0.05,0.2,0.331069746315074,0.0229610616908621,"5xAM + VT (5%)","0.2"
5,34,0.1,5,0.05,0.2,0.332106391838626,0.0242005911145373,"5xAM + VT (5%)","0.2"
0,35,0.1,5,0,0.2,0.00097161086234914,0.000209651097135233,"5xAM","0.2"
1,35,0.1,5,0,0.2,0.0294027164219952,0.0133059221512725,"5xAM","0.2"
2,35,0.1,5,0,0.2,0.0433423547890604,0.0218043159577499,"5xAM","0.2"
3,35,0.1,5,0,0.2,0.0453195344164688,0.0239998290950715,"5xAM","0.2"
4,35,0.1,5,0,0.2,0.0470377460100971,0.026985528809169,"5xAM","0.2"
5,35,0.1,5,0,0.2,0.0580645317735685,0.0269766995801182,"5xAM","0.2"
0,35,0.1,5,0,0.2,-0.0035326284254063,-0.00021865522261276,"5xAM","0.2"
1,35,0.1,5,0,0.2,0.0296939517193082,0.0128622466590093,"5xAM","0.2"
2,35,0.1,5,0,0.2,0.0499775581768093,0.0223050931955958,"5xAM","0.2"
3,35,0.1,5,0,0.2,0.0483268931432814,0.0246672581530864,"5xAM","0.2"
4,35,0.1,5,0,0.2,0.0648479682586931,0.0317883391041053,"5xAM","0.2"
5,35,0.1,5,0,0.2,0.050177920635631,0.0241282798082323,"5xAM","0.2"
0,35,0.1,5,0.05,0.2,-0.00240744619058956,-0.000548495714588649,"5xAM + VT (5%)","0.2"
1,35,0.1,5,0.05,0.2,0.205161197606259,0.0101463205503652,"5xAM + VT (5%)","0.2"
2,35,0.1,5,0.05,0.2,0.285782920867022,0.0189025357411011,"5xAM + VT (5%)","0.2"
3,35,0.1,5,0.05,0.2,0.301350440181276,0.022343406775371,"5xAM + VT (5%)","0.2"
4,35,0.1,5,0.05,0.2,0.32364458833862,0.0260050599418708,"5xAM + VT (5%)","0.2"
5,35,0.1,5,0.05,0.2,0.345304485089672,0.0326125079625719,"5xAM + VT (5%)","0.2"
0,35,0.1,5,0.05,0.2,-0.0039259319129818,-0.000651079643757035,"5xAM + VT (5%)","0.2"
1,35,0.1,5,0.05,0.2,0.213886587723531,0.0107906399892526,"5xAM + VT (5%)","0.2"
2,35,0.1,5,0.05,0.2,0.285362502466144,0.0189128138501599,"5xAM + VT (5%)","0.2"
3,35,0.1,5,0.05,0.2,0.313687845498969,0.0212595696678984,"5xAM + VT (5%)","0.2"
4,35,0.1,5,0.05,0.2,0.31062043088624,0.0219302505519598,"5xAM + VT (5%)","0.2"
5,35,0.1,5,0.05,0.2,0.31446278596404,0.0219310036167,"5xAM + VT (5%)","0.2"
0,36,0.1,5,0,0.2,-0.00178827694259523,-0.00059694396584423,"5xAM","0.2"
1,36,0.1,5,0,0.2,0.0230993632780883,0.0118632711007559,"5xAM","0.2"
2,36,0.1,5,0,0.2,0.0379434548887388,0.0173278455446695,"5xAM","0.2"
3,36,0.1,5,0,0.2,0.041217537877012,0.0199553768424602,"5xAM","0.2"
4,36,0.1,5,0,0.2,0.049214717184424,0.0206481226980824,"5xAM","0.2"
5,36,0.1,5,0,0.2,0.0298224811032369,0.0180737846462016,"5xAM","0.2"
0,36,0.1,5,0,0.2,0.00172265390885552,0.0010162059148582,"5xAM","0.2"
1,36,0.1,5,0,0.2,0.0251268076425278,0.013951701636619,"5xAM","0.2"
2,36,0.1,5,0,0.2,0.0400255445626295,0.0193504394263452,"5xAM","0.2"
3,36,0.1,5,0,0.2,0.0475689292527641,0.0245241986078928,"5xAM","0.2"
4,36,0.1,5,0,0.2,0.0573982382388017,0.0254045049034214,"5xAM","0.2"
5,36,0.1,5,0,0.2,0.051528385461959,0.0243901085011203,"5xAM","0.2"
0,36,0.1,5,0.05,0.2,-0.00230624295563868,-0.000427287224688513,"5xAM + VT (5%)","0.2"
1,36,0.1,5,0.05,0.2,0.204956706370981,0.00919757515919658,"5xAM + VT (5%)","0.2"
2,36,0.1,5,0.05,0.2,0.280438792376974,0.0173801115620384,"5xAM + VT (5%)","0.2"
3,36,0.1,5,0.05,0.2,0.311439129821113,0.0240168740142569,"5xAM + VT (5%)","0.2"
4,36,0.1,5,0.05,0.2,0.341019005220746,0.0292467396057447,"5xAM + VT (5%)","0.2"
5,36,0.1,5,0.05,0.2,0.323701956747924,0.0244221065943566,"5xAM + VT (5%)","0.2"
0,36,0.1,5,0.05,0.2,0.00215525878556809,-0.000140676977192537,"5xAM + VT (5%)","0.2"
1,36,0.1,5,0.05,0.2,0.209651739603668,0.00931083433421166,"5xAM + VT (5%)","0.2"
2,36,0.1,5,0.05,0.2,0.279191643933485,0.0153174083591169,"5xAM + VT (5%)","0.2"
3,36,0.1,5,0.05,0.2,0.317693790820888,0.021008237457285,"5xAM + VT (5%)","0.2"
4,36,0.1,5,0.05,0.2,0.32453511327292,0.0239099238419294,"5xAM + VT (5%)","0.2"
5,36,0.1,5,0.05,0.2,0.36171346587939,0.0278773049401946,"5xAM + VT (5%)","0.2"
0,37,0.1,5,0,0.2,0.00180240412841158,0.00067647668739327,"5xAM","0.2"
1,37,0.1,5,0,0.2,0.0283245826474971,0.0143884217634389,"5xAM","0.2"
2,37,0.1,5,0,0.2,0.0477259212036004,0.0218478532702548,"5xAM","0.2"
3,37,0.1,5,0,0.2,0.0557329044186924,0.0254373213151492,"5xAM","0.2"
4,37,0.1,5,0,0.2,0.0554155597508423,0.0283544942637119,"5xAM","0.2"
5,37,0.1,5,0,0.2,0.0468275765698458,0.0246700762753808,"5xAM","0.2"
0,37,0.1,5,0,0.2,0.00320488951180422,0.00157542328201841,"5xAM","0.2"
1,37,0.1,5,0,0.2,0.0282861731542365,0.0140043282490314,"5xAM","0.2"
2,37,0.1,5,0,0.2,0.0448513263859036,0.020667625128666,"5xAM","0.2"
3,37,0.1,5,0,0.2,0.0699042654928336,0.0277465714688509,"5xAM","0.2"
4,37,0.1,5,0,0.2,0.0624831667286063,0.0288977962267608,"5xAM","0.2"
5,37,0.1,5,0,0.2,0.0479538339940934,0.0301943218070671,"5xAM","0.2"
0,37,0.1,5,0.05,0.2,-0.00236736603508215,-0.000253428653677894,"5xAM + VT (5%)","0.2"
1,37,0.1,5,0.05,0.2,0.200734347630904,0.00854779702350771,"5xAM + VT (5%)","0.2"
2,37,0.1,5,0.05,0.2,0.272366904871235,0.0155586185668036,"5xAM + VT (5%)","0.2"
3,37,0.1,5,0.05,0.2,0.308945871565714,0.0223897107794202,"5xAM + VT (5%)","0.2"
4,37,0.1,5,0.05,0.2,0.329047349422756,0.0259668966030365,"5xAM + VT (5%)","0.2"
5,37,0.1,5,0.05,0.2,0.320267431600222,0.0274894748890836,"5xAM + VT (5%)","0.2"
0,37,0.1,5,0.05,0.2,-0.000608378178160045,-0.000234608123085355,"5xAM + VT (5%)","0.2"
1,37,0.1,5,0.05,0.2,0.21354706236819,0.011204475075231,"5xAM + VT (5%)","0.2"
2,37,0.1,5,0.05,0.2,0.284193657665169,0.0169630415301792,"5xAM + VT (5%)","0.2"
3,37,0.1,5,0.05,0.2,0.313049574338579,0.0211496993141644,"5xAM + VT (5%)","0.2"
4,37,0.1,5,0.05,0.2,0.315913587744911,0.0223189600370062,"5xAM + VT (5%)","0.2"
5,37,0.1,5,0.05,0.2,0.308964647208317,0.0205747617709076,"5xAM + VT (5%)","0.2"
0,38,0.1,5,0,0.2,-0.00165178880018068,-0.000228308022642207,"5xAM","0.2"
1,38,0.1,5,0,0.2,0.0270472475211195,0.0126400752300839,"5xAM","0.2"
2,38,0.1,5,0,0.2,0.0471652122022281,0.0219957700125492,"5xAM","0.2"
3,38,0.1,5,0,0.2,0.0546597672701557,0.023903794177556,"5xAM","0.2"
4,38,0.1,5,0,0.2,0.0608334801482648,0.0264885444121199,"5xAM","0.2"
5,38,0.1,5,0,0.2,0.0536507376184353,0.0268437528164876,"5xAM","0.2"
0,38,0.1,5,0,0.2,-0.0011252148747607,0.000304386841024403,"5xAM","0.2"
1,38,0.1,5,0,0.2,0.0289423234352533,0.014524233589336,"5xAM","0.2"
2,38,0.1,5,0,0.2,0.0473452123608168,0.0231238697212255,"5xAM","0.2"
3,38,0.1,5,0,0.2,0.0631593140990638,0.0285979252393349,"5xAM","0.2"
4,38,0.1,5,0,0.2,0.0556223895064821,0.0290823693944071,"5xAM","0.2"
5,38,0.1,5,0,0.2,0.0493837313735067,0.0252872512805517,"5xAM","0.2"
0,38,0.1,5,0.05,0.2,0.000232135609632552,6.15611845239765e-05,"5xAM + VT (5%)","0.2"
1,38,0.1,5,0.05,0.2,0.206759688801892,0.00925428491525773,"5xAM + VT (5%)","0.2"
2,38,0.1,5,0.05,0.2,0.28396713113954,0.0161203253654023,"5xAM + VT (5%)","0.2"
3,38,0.1,5,0.05,0.2,0.302641488329336,0.0188710949006016,"5xAM + VT (5%)","0.2"
4,38,0.1,5,0.05,0.2,0.313690067007768,0.0214698811053168,"5xAM + VT (5%)","0.2"
5,38,0.1,5,0.05,0.2,0.321107664526437,0.0256857862489242,"5xAM + VT (5%)","0.2"
0,38,0.1,5,0.05,0.2,0.000610951907144383,0.000307798232704692,"5xAM + VT (5%)","0.2"
1,38,0.1,5,0.05,0.2,0.210613500187823,0.0114238677914647,"5xAM + VT (5%)","0.2"
2,38,0.1,5,0.05,0.2,0.292261016833104,0.0196484521649954,"5xAM + VT (5%)","0.2"
3,38,0.1,5,0.05,0.2,0.309504753298042,0.0191298949107855,"5xAM + VT (5%)","0.2"
4,38,0.1,5,0.05,0.2,0.316260690295386,0.0186018293569142,"5xAM + VT (5%)","0.2"
5,38,0.1,5,0.05,0.2,0.342881896664377,0.025312698009619,"5xAM + VT (5%)","0.2"
0,39,0.1,5,0,0.2,-0.000447121897108793,-0.00036651711459054,"5xAM","0.2"
1,39,0.1,5,0,0.2,0.0277900148544932,0.0122665460237705,"5xAM","0.2"
2,39,0.1,5,0,0.2,0.0408093945114246,0.019930667438399,"5xAM","0.2"
3,39,0.1,5,0,0.2,0.0483484688153651,0.0225434370004341,"5xAM","0.2"
4,39,0.1,5,0,0.2,0.0516214514149409,0.0249703362201189,"5xAM","0.2"
5,39,0.1,5,0,0.2,0.052461896955842,0.0246178968119545,"5xAM","0.2"
0,39,0.1,5,0,0.2,-0.000724493644847986,-0.000576054526953326,"5xAM","0.2"
1,39,0.1,5,0,0.2,0.0254691399337109,0.0127504530509269,"5xAM","0.2"
2,39,0.1,5,0,0.2,0.0443911440948166,0.0220109254643148,"5xAM","0.2"
3,39,0.1,5,0,0.2,0.0534304319376527,0.0268391541032085,"5xAM","0.2"
4,39,0.1,5,0,0.2,0.0562396470630753,0.0282048572630493,"5xAM","0.2"
5,39,0.1,5,0,0.2,0.0773902208676565,0.0279558299597992,"5xAM","0.2"
0,39,0.1,5,0.05,0.2,-0.00418321667436271,-0.00135086595696492,"5xAM + VT (5%)","0.2"
1,39,0.1,5,0.05,0.2,0.201835978230058,0.00968559748216934,"5xAM + VT (5%)","0.2"
2,39,0.1,5,0.05,0.2,0.277534874878252,0.0175276334354249,"5xAM + VT (5%)","0.2"
3,39,0.1,5,0.05,0.2,0.303882998112735,0.0198542670092588,"5xAM + VT (5%)","0.2"
4,39,0.1,5,0.05,0.2,0.320094441563639,0.0269112090789218,"5xAM + VT (5%)","0.2"
5,39,0.1,5,0.05,0.2,0.332986492141822,0.0285066037847673,"5xAM + VT (5%)","0.2"
0,39,0.1,5,0.05,0.2,-0.000280238232840056,0.000200250815576079,"5xAM + VT (5%)","0.2"
1,39,0.1,5,0.05,0.2,0.209773431632536,0.0103026545591889,"5xAM + VT (5%)","0.2"
2,39,0.1,5,0.05,0.2,0.286382764900924,0.0187861444899177,"5xAM + VT (5%)","0.2"
3,39,0.1,5,0.05,0.2,0.320167990072741,0.0238001889233499,"5xAM + VT (5%)","0.2"
4,39,0.1,5,0.05,0.2,0.325515844112774,0.0233683835072386,"5xAM + VT (5%)","0.2"
5,39,0.1,5,0.05,0.2,0.313195857338629,0.0190029632513513,"5xAM + VT (5%)","0.2"
0,4,0.1,5,0,0.2,-0.0004326218649514,0.000274972869683059,"5xAM","0.2"
1,4,0.1,5,0,0.2,0.0268641553921992,0.0130540750543961,"5xAM","0.2"
2,4,0.1,5,0,0.2,0.0418213796738144,0.0199186835218976,"5xAM","0.2"
3,4,0.1,5,0,0.2,0.0503178668432941,0.0226924676114911,"5xAM","0.2"
4,4,0.1,5,0,0.2,0.0541576131391777,0.0244045474580122,"5xAM","0.2"
5,4,0.1,5,0,0.2,0.063170167822749,0.0298778216450756,"5xAM","0.2"
0,4,0.1,5,0,0.2,0.000553582344857534,0.000449003317396998,"5xAM","0.2"
1,4,0.1,5,0,0.2,0.0285452528981816,0.0136881833515594,"5xAM","0.2"
2,4,0.1,5,0,0.2,0.044603237979219,0.021511356894218,"5xAM","0.2"
3,4,0.1,5,0,0.2,0.0507133973972246,0.0238683709363804,"5xAM","0.2"
4,4,0.1,5,0,0.2,0.0607389102427779,0.0296103326780594,"5xAM","0.2"
5,4,0.1,5,0,0.2,0.0580936904386165,0.0317055527393615,"5xAM","0.2"
0,4,0.1,5,0.05,0.2,0.00157956039318163,-0.000119220387593891,"5xAM + VT (5%)","0.2"
1,4,0.1,5,0.05,0.2,0.206814146894984,0.0104113707704806,"5xAM + VT (5%)","0.2"
2,4,0.1,5,0.05,0.2,0.280417309820838,0.0167745400283391,"5xAM + VT (5%)","0.2"
3,4,0.1,5,0.05,0.2,0.297322725888201,0.0205144923514852,"5xAM + VT (5%)","0.2"
4,4,0.1,5,0.05,0.2,0.305374896776836,0.0220712364636843,"5xAM + VT (5%)","0.2"
5,4,0.1,5,0.05,0.2,0.312912963221389,0.0236449440621141,"5xAM + VT (5%)","0.2"
0,4,0.1,5,0.05,0.2,-0.000216748215652068,-0.000523554919463788,"5xAM + VT (5%)","0.2"
1,4,0.1,5,0.05,0.2,0.209431215021122,0.0104439794248239,"5xAM + VT (5%)","0.2"
2,4,0.1,5,0.05,0.2,0.288814506972956,0.017489473151702,"5xAM + VT (5%)","0.2"
3,4,0.1,5,0.05,0.2,0.308700981386694,0.0206355748064481,"5xAM + VT (5%)","0.2"
4,4,0.1,5,0.05,0.2,0.317430862822639,0.0214666778031545,"5xAM + VT (5%)","0.2"
5,4,0.1,5,0.05,0.2,0.312689461943367,0.0187819712242263,"5xAM + VT (5%)","0.2"
0,40,0.1,5,0,0.2,0.00147124760302917,0.000488827982262502,"5xAM","0.2"
1,40,0.1,5,0,0.2,0.0278118502163324,0.0129615185000071,"5xAM","0.2"
2,40,0.1,5,0,0.2,0.0418476357674905,0.020690857794682,"5xAM","0.2"
3,40,0.1,5,0,0.2,0.0499892289055889,0.0232069641007413,"5xAM","0.2"
4,40,0.1,5,0,0.2,0.0540954237959939,0.02555090301707,"5xAM","0.2"
5,40,0.1,5,0,0.2,0.0358778959635094,0.0218295176021622,"5xAM","0.2"
0,40,0.1,5,0,0.2,-0.00221815639512834,-2.01121884967823e-05,"5xAM","0.2"
1,40,0.1,5,0,0.2,0.0306500483663061,0.0150371859893239,"5xAM","0.2"
2,40,0.1,5,0,0.2,0.0433887574364448,0.0211361495246055,"5xAM","0.2"
3,40,0.1,5,0,0.2,0.0607245421908959,0.028295291846181,"5xAM","0.2"
4,40,0.1,5,0,0.2,0.0528471564821491,0.0286114590189726,"5xAM","0.2"
5,40,0.1,5,0,0.2,0.0892845392258358,0.0356556995928887,"5xAM","0.2"
0,40,0.1,5,0.05,0.2,-0.00031692017021513,0.000536271073608462,"5xAM + VT (5%)","0.2"
1,40,0.1,5,0.05,0.2,0.205632617274161,0.0107802790204246,"5xAM + VT (5%)","0.2"
2,40,0.1,5,0.05,0.2,0.276333779947956,0.0162443552232138,"5xAM + VT (5%)","0.2"
3,40,0.1,5,0.05,0.2,0.296906461587332,0.019789360411998,"5xAM + VT (5%)","0.2"
4,40,0.1,5,0.05,0.2,0.315310043621357,0.0241384958227395,"5xAM + VT (5%)","0.2"
5,40,0.1,5,0.05,0.2,0.296645894387153,0.0220321116343231,"5xAM + VT (5%)","0.2"
0,40,0.1,5,0.05,0.2,0.0001158174482238,0.000721866952878302,"5xAM + VT (5%)","0.2"
1,40,0.1,5,0.05,0.2,0.216980640518144,0.0132854843397273,"5xAM + VT (5%)","0.2"
2,40,0.1,5,0.05,0.2,0.291894727067685,0.0200440973218386,"5xAM + VT (5%)","0.2"
3,40,0.1,5,0.05,0.2,0.308892858718451,0.0218338047757549,"5xAM + VT (5%)","0.2"
4,40,0.1,5,0.05,0.2,0.323598996262303,0.02599903280692,"5xAM + VT (5%)","0.2"
5,40,0.1,5,0.05,0.2,0.334966653590758,0.025812586822374,"5xAM + VT (5%)","0.2"
0,41,0.1,5,0,0.2,0.00265264044276165,0.00120545119858553,"5xAM","0.2"
1,41,0.1,5,0,0.2,0.0248561838424297,0.0119669146849273,"5xAM","0.2"
2,41,0.1,5,0,0.2,0.0413692502482283,0.0198927217468303,"5xAM","0.2"
3,41,0.1,5,0,0.2,0.0580376549091881,0.0240654282610902,"5xAM","0.2"
4,41,0.1,5,0,0.2,0.0608855382988025,0.0328165341185324,"5xAM","0.2"
5,41,0.1,5,0,0.2,0.0712466082863316,0.0348057275741392,"5xAM","0.2"
0,41,0.1,5,0,0.2,0.00392443877108524,0.000942145998788879,"5xAM","0.2"
1,41,0.1,5,0,0.2,0.0299849583973224,0.0150918487693588,"5xAM","0.2"
2,41,0.1,5,0,0.2,0.0449029192463973,0.021910679767452,"5xAM","0.2"
3,41,0.1,5,0,0.2,0.0551046374898852,0.027790499396003,"5xAM","0.2"
4,41,0.1,5,0,0.2,0.0585263921931858,0.0310211919396623,"5xAM","0.2"
5,41,0.1,5,0,0.2,0.0731681637263568,0.0327676076610176,"5xAM","0.2"
0,41,0.1,5,0.05,0.2,-0.00141654521079484,0.000324141573104174,"5xAM + VT (5%)","0.2"
1,41,0.1,5,0.05,0.2,0.208909603993474,0.0110471457637681,"5xAM + VT (5%)","0.2"
2,41,0.1,5,0.05,0.2,0.274884292043266,0.0167162814672125,"5xAM + VT (5%)","0.2"
3,41,0.1,5,0.05,0.2,0.312528405411018,0.0248711324345538,"5xAM + VT (5%)","0.2"
4,41,0.1,5,0.05,0.2,0.323468102864807,0.0255176888272772,"5xAM + VT (5%)","0.2"
5,41,0.1,5,0.05,0.2,0.329878375485582,0.0258798442228508,"5xAM + VT (5%)","0.2"
0,41,0.1,5,0.05,0.2,-0.00315991985668511,-0.000464905295127618,"5xAM + VT (5%)","0.2"
1,41,0.1,5,0.05,0.2,0.206349403008272,0.0103626314578603,"5xAM + VT (5%)","0.2"
2,41,0.1,5,0.05,0.2,0.283690402988181,0.0180140059801478,"5xAM + VT (5%)","0.2"
3,41,0.1,5,0.05,0.2,0.31167516578951,0.0206208697750619,"5xAM + VT (5%)","0.2"
4,41,0.1,5,0.05,0.2,0.316151326606005,0.0231025533505443,"5xAM + VT (5%)","0.2"
5,41,0.1,5,0.05,0.2,0.304272721927202,0.0206038451210745,"5xAM + VT (5%)","0.2"
0,42,0.1,5,0,0.2,-0.00230969080626896,-0.000360383903738694,"5xAM","0.2"
1,42,0.1,5,0,0.2,0.0253696682340501,0.013270434342857,"5xAM","0.2"
2,42,0.1,5,0,0.2,0.035284174724374,0.018708352919362,"5xAM","0.2"
3,42,0.1,5,0,0.2,0.0504474317538202,0.0246453642538055,"5xAM","0.2"
4,42,0.1,5,0,0.2,0.0586082770445594,0.0258259846249011,"5xAM","0.2"
5,42,0.1,5,0,0.2,0.0477826416811696,0.0288135900369976,"5xAM","0.2"
0,42,0.1,5,0,0.2,-0.000549866524219539,-0.000100973997930193,"5xAM","0.2"
1,42,0.1,5,0,0.2,0.024949348700474,0.0122948953643816,"5xAM","0.2"
2,42,0.1,5,0,0.2,0.0413188089396318,0.0191223853896498,"5xAM","0.2"
3,42,0.1,5,0,0.2,0.0510537073560454,0.0229848935149628,"5xAM","0.2"
4,42,0.1,5,0,0.2,0.0493479909709176,0.0263291287892503,"5xAM","0.2"
5,42,0.1,5,0,0.2,0.0486836732779931,0.0227793427286263,"5xAM","0.2"
0,42,0.1,5,0.05,0.2,0.000260523067223676,-0.000299008175140083,"5xAM + VT (5%)","0.2"
1,42,0.1,5,0.05,0.2,0.20502285803811,0.00869164622162526,"5xAM + VT (5%)","0.2"
2,42,0.1,5,0.05,0.2,0.28071682178088,0.0169260179139778,"5xAM + VT (5%)","0.2"
3,42,0.1,5,0.05,0.2,0.296409229881495,0.0184791941673405,"5xAM + VT (5%)","0.2"
4,42,0.1,5,0.05,0.2,0.319639460577957,0.023235067699906,"5xAM + VT (5%)","0.2"
5,42,0.1,5,0.05,0.2,0.357420799602099,0.0300652937329099,"5xAM + VT (5%)","0.2"
0,42,0.1,5,0.05,0.2,-0.00358900778276106,-0.000608690944631809,"5xAM + VT (5%)","0.2"
1,42,0.1,5,0.05,0.2,0.207536188516273,0.00985238646177302,"5xAM + VT (5%)","0.2"
2,42,0.1,5,0.05,0.2,0.281377013218476,0.0164780228769713,"5xAM + VT (5%)","0.2"
3,42,0.1,5,0.05,0.2,0.315219831366243,0.021707594240375,"5xAM + VT (5%)","0.2"
4,42,0.1,5,0.05,0.2,0.313476481777325,0.0222788467698379,"5xAM + VT (5%)","0.2"
5,42,0.1,5,0.05,0.2,0.320402184002792,0.0240282800216551,"5xAM + VT (5%)","0.2"
0,43,0.1,5,0,0.2,-0.000358889230223773,-0.000224125468181814,"5xAM","0.2"
1,43,0.1,5,0,0.2,0.026622690810771,0.0127832263476327,"5xAM","0.2"
2,43,0.1,5,0,0.2,0.0418468265122032,0.0196283677520383,"5xAM","0.2"
3,43,0.1,5,0,0.2,0.0490350150374872,0.0237916222724008,"5xAM","0.2"
4,43,0.1,5,0,0.2,0.0435518392003109,0.0252028542596732,"5xAM","0.2"
5,43,0.1,5,0,0.2,0.0776177961173556,0.0309887061054768,"5xAM","0.2"
0,43,0.1,5,0,0.2,0.00208581061027751,0.00051792707870185,"5xAM","0.2"
1,43,0.1,5,0,0.2,0.0344082522285651,0.0152959584399328,"5xAM","0.2"
2,43,0.1,5,0,0.2,0.0495703148441928,0.0233232473791108,"5xAM","0.2"
3,43,0.1,5,0,0.2,0.0586988755899405,0.0276761335277724,"5xAM","0.2"
4,43,0.1,5,0,0.2,0.0711994556855163,0.0343905064566018,"5xAM","0.2"
5,43,0.1,5,0,0.2,0.0572912937216078,0.0271318661674537,"5xAM","0.2"
0,43,0.1,5,0.05,0.2,-0.00190337296346038,-0.000629171750939023,"5xAM + VT (5%)","0.2"
1,43,0.1,5,0.05,0.2,0.203730132109972,0.00968169682134591,"5xAM + VT (5%)","0.2"
2,43,0.1,5,0.05,0.2,0.273007149405762,0.0165066738513143,"5xAM + VT (5%)","0.2"
3,43,0.1,5,0.05,0.2,0.289005100736428,0.0158039834311369,"5xAM + VT (5%)","0.2"
4,43,0.1,5,0.05,0.2,0.303064313922567,0.0210050777412531,"5xAM + VT (5%)","0.2"
5,43,0.1,5,0.05,0.2,0.30339294388542,0.0245988756502029,"5xAM + VT (5%)","0.2"
0,43,0.1,5,0.05,0.2,0.00202324493691119,0.000460769363621131,"5xAM + VT (5%)","0.2"
1,43,0.1,5,0.05,0.2,0.210003347420693,0.0114185722332269,"5xAM + VT (5%)","0.2"
2,43,0.1,5,0.05,0.2,0.291265573772057,0.0194943917665102,"5xAM + VT (5%)","0.2"
3,43,0.1,5,0.05,0.2,0.305102921529118,0.0201351194880579,"5xAM + VT (5%)","0.2"
4,43,0.1,5,0.05,0.2,0.318981572935842,0.0213994935097812,"5xAM + VT (5%)","0.2"
5,43,0.1,5,0.05,0.2,0.319557154125212,0.0263501747828415,"5xAM + VT (5%)","0.2"
0,44,0.1,5,0,0.2,0.0023417301302861,0.000674831851302143,"5xAM","0.2"
1,44,0.1,5,0,0.2,0.0232880416460565,0.0115766655680519,"5xAM","0.2"
2,44,0.1,5,0,0.2,0.0377790111499363,0.0195516684310019,"5xAM","0.2"
3,44,0.1,5,0,0.2,0.0414215610506142,0.0218213832227529,"5xAM","0.2"
4,44,0.1,5,0,0.2,0.0556335242308736,0.0251882960344367,"5xAM","0.2"
5,44,0.1,5,0,0.2,0.058048048519022,0.0307123057107086,"5xAM","0.2"
0,44,0.1,5,0,0.2,-0.00224298598506954,-0.000858104471675676,"5xAM","0.2"
1,44,0.1,5,0,0.2,0.0223972156272076,0.0127610684684503,"5xAM","0.2"
2,44,0.1,5,0,0.2,0.0443160238477994,0.0211844795435229,"5xAM","0.2"
3,44,0.1,5,0,0.2,0.0472349638098889,0.0254080780507069,"5xAM","0.2"
4,44,0.1,5,0,0.2,0.0636298168380576,0.0281173597199239,"5xAM","0.2"
5,44,0.1,5,0,0.2,0.0541260581325063,0.0336402979019996,"5xAM","0.2"
0,44,0.1,5,0.05,0.2,0.0021251081515703,0.000281253471766066,"5xAM + VT (5%)","0.2"
