"gen","scenario","seed","quantity","h2"
1,"5xAM + GxE",5,"Panmictic (causal var.)",0.500972837870562
2,"5xAM + GxE",5,"Panmictic (causal var.)",0.496924180356446
3,"5xAM + GxE",5,"Panmictic (causal var.)",0.493893904978335
4,"5xAM + GxE",5,"Panmictic (causal var.)",0.491620728251995
5,"5xAM + GxE",5,"Panmictic (causal var.)",0.48464059942752
0,"5xAM + VT",5,"Panmictic (causal var.)",0.504378137517169
1,"5xAM + VT",5,"Panmictic (causal var.)",0.440977654977681
2,"5xAM + VT",5,"Panmictic (causal var.)",0.417166095285563
3,"5xAM + VT",5,"Panmictic (causal var.)",0.411604326484119
4,"5xAM + VT",5,"Panmictic (causal var.)",0.406631071135211
5,"5xAM + VT",5,"Panmictic (causal var.)",0.39926381087872
0,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.504282423773461
1,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.437208214852236
2,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.40905989295958
3,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.400998137385888
4,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.395152616670336
5,"5xAM + VT + GxE",5,"Panmictic (causal var.)",0.394357087488303
0,"5xAM",50,"Panmictic (causal var.)",0.504118308327747
1,"5xAM",50,"Panmictic (causal var.)",0.498007885786514
2,"5xAM",50,"Panmictic (causal var.)",0.492984635790967
3,"5xAM",50,"Panmictic (causal var.)",0.496002609989601
4,"5xAM",50,"Panmictic (causal var.)",0.489298592212281
5,"5xAM",50,"Panmictic (causal var.)",0.48485482489023
0,"5xAM + GxE",50,"Panmictic (causal var.)",0.506436000142744
1,"5xAM + GxE",50,"Panmictic (causal var.)",0.499761348300955
2,"5xAM + GxE",50,"Panmictic (causal var.)",0.497308113585468
3,"5xAM + GxE",50,"Panmictic (causal var.)",0.491769689125818
4,"5xAM + GxE",50,"Panmictic (causal var.)",0.488863881057956
5,"5xAM + GxE",50,"Panmictic (causal var.)",0.484697514889153
0,"5xAM + VT",50,"Panmictic (causal var.)",0.504825790507292
1,"5xAM + VT",50,"Panmictic (causal var.)",0.44053391672833
2,"5xAM + VT",50,"Panmictic (causal var.)",0.416497634872765
3,"5xAM + VT",50,"Panmictic (causal var.)",0.407833311517954
4,"5xAM + VT",50,"Panmictic (causal var.)",0.404841670587553
5,"5xAM + VT",50,"Panmictic (causal var.)",0.403090677338772
0,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.503798062973131
1,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.436713465767665
2,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.407488918554084
3,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.399936028005342
4,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.396944698466712
5,"5xAM + VT + GxE",50,"Panmictic (causal var.)",0.395151467275723
0,"5xAM",51,"Panmictic (causal var.)",0.491015854878137
1,"5xAM",51,"Panmictic (causal var.)",0.484281608820697
2,"5xAM",51,"Panmictic (causal var.)",0.482265306288912
3,"5xAM",51,"Panmictic (causal var.)",0.475785044780796
4,"5xAM",51,"Panmictic (causal var.)",0.483087291390045
5,"5xAM",51,"Panmictic (causal var.)",0.476338927427049
0,"5xAM + GxE",51,"Panmictic (causal var.)",0.493755452473607
1,"5xAM + GxE",51,"Panmictic (causal var.)",0.487179260124581
2,"5xAM + GxE",51,"Panmictic (causal var.)",0.48496449236355
3,"5xAM + GxE",51,"Panmictic (causal var.)",0.48196070168805
4,"5xAM + GxE",51,"Panmictic (causal var.)",0.479582394249516
5,"5xAM + GxE",51,"Panmictic (causal var.)",0.479799400044172
0,"5xAM + VT",51,"Panmictic (causal var.)",0.490038898746848
1,"5xAM + VT",51,"Panmictic (causal var.)",0.429455258466739
2,"5xAM + VT",51,"Panmictic (causal var.)",0.408241493695648
3,"5xAM + VT",51,"Panmictic (causal var.)",0.395770266400673
4,"5xAM + VT",51,"Panmictic (causal var.)",0.393516524200219
5,"5xAM + VT",51,"Panmictic (causal var.)",0.393585071749646
0,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.491824957541984
1,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.425423828516751
2,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.399357362280666
3,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.388130785111387
4,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.38471879822648
5,"5xAM + VT + GxE",51,"Panmictic (causal var.)",0.386105198722363
0,"5xAM",52,"Panmictic (causal var.)",0.500229056028659
1,"5xAM",52,"Panmictic (causal var.)",0.493916181073839
2,"5xAM",52,"Panmictic (causal var.)",0.491397153195283
3,"5xAM",52,"Panmictic (causal var.)",0.487097443089969
4,"5xAM",52,"Panmictic (causal var.)",0.487249961304176
5,"5xAM",52,"Panmictic (causal var.)",0.490205672663212
0,"5xAM + GxE",52,"Panmictic (causal var.)",0.502500461131842
1,"5xAM + GxE",52,"Panmictic (causal var.)",0.495420323991025
2,"5xAM + GxE",52,"Panmictic (causal var.)",0.491743186625142
3,"5xAM + GxE",52,"Panmictic (causal var.)",0.487163651164755
4,"5xAM + GxE",52,"Panmictic (causal var.)",0.48534988955275
5,"5xAM + GxE",52,"Panmictic (causal var.)",0.485734077979276
0,"5xAM + VT",52,"Panmictic (causal var.)",0.499514264956258
1,"5xAM + VT",52,"Panmictic (causal var.)",0.435656916403178
2,"5xAM + VT",52,"Panmictic (causal var.)",0.415515138988174
3,"5xAM + VT",52,"Panmictic (causal var.)",0.405886594618715
4,"5xAM + VT",52,"Panmictic (causal var.)",0.402926041828963
5,"5xAM + VT",52,"Panmictic (causal var.)",0.401997725759263
0,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.499783214120407
1,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.432669856927724
2,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.40604003735984
3,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.396597490725458
4,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.392311248811175
5,"5xAM + VT + GxE",52,"Panmictic (causal var.)",0.393593555015206
0,"5xAM",53,"Panmictic (causal var.)",0.505692846480383
1,"5xAM",53,"Panmictic (causal var.)",0.500460849097772
2,"5xAM",53,"Panmictic (causal var.)",0.496608582182904
3,"5xAM",53,"Panmictic (causal var.)",0.494193824173068
4,"5xAM",53,"Panmictic (causal var.)",0.492064878740094
5,"5xAM",53,"Panmictic (causal var.)",0.487884936539756
0,"5xAM + GxE",53,"Panmictic (causal var.)",0.507248752660488
1,"5xAM + GxE",53,"Panmictic (causal var.)",0.498341347823717
2,"5xAM + GxE",53,"Panmictic (causal var.)",0.495681346281798
3,"5xAM + GxE",53,"Panmictic (causal var.)",0.497310007552529
4,"5xAM + GxE",53,"Panmictic (causal var.)",0.490805723648431
5,"5xAM + GxE",53,"Panmictic (causal var.)",0.490683128589494
0,"5xAM + VT",53,"Panmictic (causal var.)",0.505686440537187
1,"5xAM + VT",53,"Panmictic (causal var.)",0.441441869003222
2,"5xAM + VT",53,"Panmictic (causal var.)",0.417352283796989
3,"5xAM + VT",53,"Panmictic (causal var.)",0.411857234533359
4,"5xAM + VT",53,"Panmictic (causal var.)",0.408966948489126
5,"5xAM + VT",53,"Panmictic (causal var.)",0.400272498565115
0,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.50390333035965
1,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.43801401089884
2,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.409502813821027
3,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.397499847864038
4,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.390742397282141
5,"5xAM + VT + GxE",53,"Panmictic (causal var.)",0.390449028157687
0,"5xAM",54,"Panmictic (causal var.)",0.491229463700703
1,"5xAM",54,"Panmictic (causal var.)",0.484713591106067
2,"5xAM",54,"Panmictic (causal var.)",0.481372290156539
3,"5xAM",54,"Panmictic (causal var.)",0.48031830038999
4,"5xAM",54,"Panmictic (causal var.)",0.480742882303185
5,"5xAM",54,"Panmictic (causal var.)",0.474693120974007
0,"5xAM + GxE",54,"Panmictic (causal var.)",0.495089626164032
1,"5xAM + GxE",54,"Panmictic (causal var.)",0.488069658816303
2,"5xAM + GxE",54,"Panmictic (causal var.)",0.483428297615986
3,"5xAM + GxE",54,"Panmictic (causal var.)",0.479837036837681
4,"5xAM + GxE",54,"Panmictic (causal var.)",0.480604232749996
5,"5xAM + GxE",54,"Panmictic (causal var.)",0.478189610355948
0,"5xAM + VT",54,"Panmictic (causal var.)",0.49155608028835
1,"5xAM + VT",54,"Panmictic (causal var.)",0.428064985134654
2,"5xAM + VT",54,"Panmictic (causal var.)",0.405043580187248
3,"5xAM + VT",54,"Panmictic (causal var.)",0.39783032610499
4,"5xAM + VT",54,"Panmictic (causal var.)",0.393582344901734
5,"5xAM + VT",54,"Panmictic (causal var.)",0.39080644599145
0,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.49266470192901
1,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.427329970987435
2,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.40044580204065
3,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.389373967460085
4,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.387864699393428
5,"5xAM + VT + GxE",54,"Panmictic (causal var.)",0.380983294414636
0,"5xAM",55,"Panmictic (causal var.)",0.502223314535803
1,"5xAM",55,"Panmictic (causal var.)",0.494584710934166
2,"5xAM",55,"Panmictic (causal var.)",0.492127703444463
3,"5xAM",55,"Panmictic (causal var.)",0.489137065223653
4,"5xAM",55,"Panmictic (causal var.)",0.48650777657713
5,"5xAM",55,"Panmictic (causal var.)",0.483750414120582
0,"5xAM + GxE",55,"Panmictic (causal var.)",0.505103232914681
1,"5xAM + GxE",55,"Panmictic (causal var.)",0.498248978269921
2,"5xAM + GxE",55,"Panmictic (causal var.)",0.494467643911538
3,"5xAM + GxE",55,"Panmictic (causal var.)",0.489442475328481
4,"5xAM + GxE",55,"Panmictic (causal var.)",0.489514850523712
5,"5xAM + GxE",55,"Panmictic (causal var.)",0.483703269934587
0,"5xAM + VT",55,"Panmictic (causal var.)",0.502563048501809
1,"5xAM + VT",55,"Panmictic (causal var.)",0.439659241955759
2,"5xAM + VT",55,"Panmictic (causal var.)",0.415889096602911
3,"5xAM + VT",55,"Panmictic (causal var.)",0.405351591538833
4,"5xAM + VT",55,"Panmictic (causal var.)",0.407140647047145
5,"5xAM + VT",55,"Panmictic (causal var.)",0.39813611846852
0,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.503488890247854
1,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.436670107863277
2,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.408167366590365
3,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.398277922417061
4,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.39426368067276
5,"5xAM + VT + GxE",55,"Panmictic (causal var.)",0.388717867134287
0,"5xAM",56,"Panmictic (causal var.)",0.501995659239087
1,"5xAM",56,"Panmictic (causal var.)",0.495309443703265
2,"5xAM",56,"Panmictic (causal var.)",0.491276931673769
3,"5xAM",56,"Panmictic (causal var.)",0.487596849729634
4,"5xAM",56,"Panmictic (causal var.)",0.483176318143463
5,"5xAM",56,"Panmictic (causal var.)",0.482779202978318
0,"5xAM + GxE",56,"Panmictic (causal var.)",0.503019118711244
1,"5xAM + GxE",56,"Panmictic (causal var.)",0.496874036023256
2,"5xAM + GxE",56,"Panmictic (causal var.)",0.492574206271924
3,"5xAM + GxE",56,"Panmictic (causal var.)",0.488261303506769
4,"5xAM + GxE",56,"Panmictic (causal var.)",0.480160180576523
5,"5xAM + GxE",56,"Panmictic (causal var.)",0.482585110584004
0,"5xAM + VT",56,"Panmictic (causal var.)",0.5002784606158
1,"5xAM + VT",56,"Panmictic (causal var.)",0.438057348686857
2,"5xAM + VT",56,"Panmictic (causal var.)",0.413508244724082
3,"5xAM + VT",56,"Panmictic (causal var.)",0.406480953949907
4,"5xAM + VT",56,"Panmictic (causal var.)",0.400940014247593
5,"5xAM + VT",56,"Panmictic (causal var.)",0.401493280141298
0,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.500654857414251
1,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.433654669005717
2,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.40712509112254
3,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.397554086126436
4,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.390564796067586
5,"5xAM + VT + GxE",56,"Panmictic (causal var.)",0.387569332611638
0,"5xAM",57,"Panmictic (causal var.)",0.49997506957788
1,"5xAM",57,"Panmictic (causal var.)",0.492830842486004
2,"5xAM",57,"Panmictic (causal var.)",0.488110039417442
3,"5xAM",57,"Panmictic (causal var.)",0.485697466147902
4,"5xAM",57,"Panmictic (causal var.)",0.489853406634904
5,"5xAM",57,"Panmictic (causal var.)",0.482790737093439
0,"5xAM + GxE",57,"Panmictic (causal var.)",0.503311375136362
1,"5xAM + GxE",57,"Panmictic (causal var.)",0.496389753588513
2,"5xAM + GxE",57,"Panmictic (causal var.)",0.487203144069536
3,"5xAM + GxE",57,"Panmictic (causal var.)",0.486223818891724
4,"5xAM + GxE",57,"Panmictic (causal var.)",0.490251651054292
5,"5xAM + GxE",57,"Panmictic (causal var.)",0.493974837824458
0,"5xAM + VT",57,"Panmictic (causal var.)",0.499907200519358
1,"5xAM + VT",57,"Panmictic (causal var.)",0.437881041623375
2,"5xAM + VT",57,"Panmictic (causal var.)",0.412311127247885
3,"5xAM + VT",57,"Panmictic (causal var.)",0.405917000641919
4,"5xAM + VT",57,"Panmictic (causal var.)",0.404566994620121
5,"5xAM + VT",57,"Panmictic (causal var.)",0.403398786871574
0,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.500487153976205
1,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.432201841842695
2,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.405188272600924
3,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.395271537757737
4,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.391321269463504
5,"5xAM + VT + GxE",57,"Panmictic (causal var.)",0.387255934528197
0,"5xAM",58,"Panmictic (causal var.)",0.493443768785203
1,"5xAM",58,"Panmictic (causal var.)",0.486522640973598
2,"5xAM",58,"Panmictic (causal var.)",0.482808899596248
3,"5xAM",58,"Panmictic (causal var.)",0.479946411221434
4,"5xAM",58,"Panmictic (causal var.)",0.482392418891429
5,"5xAM",58,"Panmictic (causal var.)",0.477354010140295
0,"5xAM + GxE",58,"Panmictic (causal var.)",0.497140345861169
1,"5xAM + GxE",58,"Panmictic (causal var.)",0.488957634248217
2,"5xAM + GxE",58,"Panmictic (causal var.)",0.486321697032575
3,"5xAM + GxE",58,"Panmictic (causal var.)",0.482266852219399
4,"5xAM + GxE",58,"Panmictic (causal var.)",0.481884960349886
5,"5xAM + GxE",58,"Panmictic (causal var.)",0.487607415745567
0,"5xAM + VT",58,"Panmictic (causal var.)",0.493137190036366
1,"5xAM + VT",58,"Panmictic (causal var.)",0.430731871068649
2,"5xAM + VT",58,"Panmictic (causal var.)",0.408186373059789
3,"5xAM + VT",58,"Panmictic (causal var.)",0.399209226484928
4,"5xAM + VT",58,"Panmictic (causal var.)",0.398683033386856
5,"5xAM + VT",58,"Panmictic (causal var.)",0.395714646603662
0,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.493933927866544
1,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.428262509957404
2,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.402453015865674
3,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.390498352346126
4,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.388960203973273
5,"5xAM + VT + GxE",58,"Panmictic (causal var.)",0.387569766707777
0,"5xAM",59,"Panmictic (causal var.)",0.502673207602247
1,"5xAM",59,"Panmictic (causal var.)",0.496793442206862
2,"5xAM",59,"Panmictic (causal var.)",0.494451574195554
3,"5xAM",59,"Panmictic (causal var.)",0.489040741852942
4,"5xAM",59,"Panmictic (causal var.)",0.48646440209177
5,"5xAM",59,"Panmictic (causal var.)",0.488547249145225
0,"5xAM + GxE",59,"Panmictic (causal var.)",0.504863275607876
1,"5xAM + GxE",59,"Panmictic (causal var.)",0.498561031582864
2,"5xAM + GxE",59,"Panmictic (causal var.)",0.494514479998076
3,"5xAM + GxE",59,"Panmictic (causal var.)",0.489206502236019
4,"5xAM + GxE",59,"Panmictic (causal var.)",0.493993663375937
5,"5xAM + GxE",59,"Panmictic (causal var.)",0.487241696994367
0,"5xAM + VT",59,"Panmictic (causal var.)",0.502030552199398
1,"5xAM + VT",59,"Panmictic (causal var.)",0.439163962438834
2,"5xAM + VT",59,"Panmictic (causal var.)",0.416222356980721
3,"5xAM + VT",59,"Panmictic (causal var.)",0.406380906375354
4,"5xAM + VT",59,"Panmictic (causal var.)",0.405813701344473
5,"5xAM + VT",59,"Panmictic (causal var.)",0.399309523065794
0,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.501916895174385
1,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.434775889553998
2,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.410045914212791
3,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.395590502708283
4,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.398152232283165
5,"5xAM + VT + GxE",59,"Panmictic (causal var.)",0.389389321999182
0,"5xAM",6,"Panmictic (causal var.)",0.502618118960703
1,"5xAM",6,"Panmictic (causal var.)",0.495881570558456
2,"5xAM",6,"Panmictic (causal var.)",0.492480245175123
3,"5xAM",6,"Panmictic (causal var.)",0.491457009013268
4,"5xAM",6,"Panmictic (causal var.)",0.485433770485394
5,"5xAM",6,"Panmictic (causal var.)",0.486481847567199
0,"5xAM + GxE",6,"Panmictic (causal var.)",0.505095965818644
1,"5xAM + GxE",6,"Panmictic (causal var.)",0.497457776196318
2,"5xAM + GxE",6,"Panmictic (causal var.)",0.49246903955285
3,"5xAM + GxE",6,"Panmictic (causal var.)",0.492396578112758
4,"5xAM + GxE",6,"Panmictic (causal var.)",0.491507653502325
5,"5xAM + GxE",6,"Panmictic (causal var.)",0.490124049086897
0,"5xAM + VT",6,"Panmictic (causal var.)",0.501197173375024
1,"5xAM + VT",6,"Panmictic (causal var.)",0.438155026161199
2,"5xAM + VT",6,"Panmictic (causal var.)",0.413884200355942
3,"5xAM + VT",6,"Panmictic (causal var.)",0.408932765234336
4,"5xAM + VT",6,"Panmictic (causal var.)",0.402376743928518
5,"5xAM + VT",6,"Panmictic (causal var.)",0.399123615676697
0,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.501700717312102
1,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.434282548917945
2,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.40756916016926
3,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.397731935469915
4,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.393238100789014
5,"5xAM + VT + GxE",6,"Panmictic (causal var.)",0.393450591081996
0,"5xAM",60,"Panmictic (causal var.)",0.497122772070843
1,"5xAM",60,"Panmictic (causal var.)",0.489271613018939
2,"5xAM",60,"Panmictic (causal var.)",0.487697354594526
3,"5xAM",60,"Panmictic (causal var.)",0.483256181828127
4,"5xAM",60,"Panmictic (causal var.)",0.48458251003234
5,"5xAM",60,"Panmictic (causal var.)",0.479583729304385
0,"5xAM + GxE",60,"Panmictic (causal var.)",0.499135226819731
1,"5xAM + GxE",60,"Panmictic (causal var.)",0.492193344160943
2,"5xAM + GxE",60,"Panmictic (causal var.)",0.488743179117961
3,"5xAM + GxE",60,"Panmictic (causal var.)",0.485967053222594
4,"5xAM + GxE",60,"Panmictic (causal var.)",0.488369881920226
5,"5xAM + GxE",60,"Panmictic (causal var.)",0.478004631655749
0,"5xAM + VT",60,"Panmictic (causal var.)",0.495606823762925
1,"5xAM + VT",60,"Panmictic (causal var.)",0.433913923001962
2,"5xAM + VT",60,"Panmictic (causal var.)",0.412172893387164
3,"5xAM + VT",60,"Panmictic (causal var.)",0.403674880609221
4,"5xAM + VT",60,"Panmictic (causal var.)",0.400720980972843
5,"5xAM + VT",60,"Panmictic (causal var.)",0.394487805177733
0,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.49588265811853
1,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.429701734551197
2,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.403259489328233
3,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.393114593656076
4,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.387001242861708
5,"5xAM + VT + GxE",60,"Panmictic (causal var.)",0.381542083737043
0,"5xAM",61,"Panmictic (causal var.)",0.49189416902693
1,"5xAM",61,"Panmictic (causal var.)",0.486409524589896
2,"5xAM",61,"Panmictic (causal var.)",0.481691683142072
3,"5xAM",61,"Panmictic (causal var.)",0.479561980852549
4,"5xAM",61,"Panmictic (causal var.)",0.477215475753697
5,"5xAM",61,"Panmictic (causal var.)",0.482403182617032
0,"5xAM + GxE",61,"Panmictic (causal var.)",0.495760701234547
1,"5xAM + GxE",61,"Panmictic (causal var.)",0.488938234828726
2,"5xAM + GxE",61,"Panmictic (causal var.)",0.488093024419691
3,"5xAM + GxE",61,"Panmictic (causal var.)",0.481787558269863
4,"5xAM + GxE",61,"Panmictic (causal var.)",0.478528400744927
5,"5xAM + GxE",61,"Panmictic (causal var.)",0.479285894355301
0,"5xAM + VT",61,"Panmictic (causal var.)",0.491775143342153
1,"5xAM + VT",61,"Panmictic (causal var.)",0.430901827124306
2,"5xAM + VT",61,"Panmictic (causal var.)",0.409894423567718
3,"5xAM + VT",61,"Panmictic (causal var.)",0.399759680975335
4,"5xAM + VT",61,"Panmictic (causal var.)",0.393556404259637
5,"5xAM + VT",61,"Panmictic (causal var.)",0.391961816835494
0,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.4918209320913
1,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.426043180794992
2,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.399785887608537
3,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.389474036935613
4,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.387693753597008
5,"5xAM + VT + GxE",61,"Panmictic (causal var.)",0.384720310954965
