"seed","gen","scenario","GWAS","xAM","relative_T1R","power"
245,4,"5xAM","Population","5-variate",1.10607621009269,"39%"
245,5,"5xAM","Population","5-variate",1.2173017507724,"39%"
246,0,"2xAM","Population","2-variate",0.897435897435898,"50%"
246,1,"2xAM","Population","2-variate",1.28205128205128,"50%"
246,2,"2xAM","Population","2-variate",0.97069597069597,"50%"
246,3,"2xAM","Population","2-variate",1.20879120879121,"50%"
246,4,"2xAM","Population","2-variate",0.952380952380952,"50%"
246,5,"2xAM","Population","2-variate",1.0989010989011,"50%"
246,0,"2xAM","Population","2-variate",0.7826982492276,"39%"
246,1,"2xAM","Population","2-variate",1.1740473738414,"39%"
246,2,"2xAM","Population","2-variate",1.09165808444902,"39%"
246,3,"2xAM","Population","2-variate",1.08135942327497,"39%"
246,4,"2xAM","Population","2-variate",1.1946446961895,"39%"
246,5,"2xAM","Population","2-variate",1.08135942327497,"39%"
246,0,"2xAM","Population","2-variate",0.669856459330144,"66%"
246,1,"2xAM","Population","2-variate",1.38755980861244,"66%"
246,2,"2xAM","Population","2-variate",1.5311004784689,"66%"
246,3,"2xAM","Population","2-variate",1.57894736842105,"66%"
246,4,"2xAM","Population","2-variate",1.48325358851675,"66%"
246,5,"2xAM","Population","2-variate",1.43540669856459,"66%"
246,0,"5xAM","Population","5-variate",1.01435406698565,"66%"
246,1,"5xAM","Population","5-variate",1.10047846889952,"66%"
246,2,"5xAM","Population","5-variate",1.44497607655502,"66%"
246,3,"5xAM","Population","5-variate",1.56937799043062,"66%"
246,4,"5xAM","Population","5-variate",1.79425837320574,"66%"
246,5,"5xAM","Population","5-variate",2.1866028708134,"66%"
246,0,"5xAM","Population","5-variate",0.965201465201466,"50%"
246,1,"5xAM","Population","5-variate",1.08608058608059,"50%"
246,2,"5xAM","Population","5-variate",1.12271062271062,"50%"
246,3,"5xAM","Population","5-variate",1.17399267399267,"50%"
246,4,"5xAM","Population","5-variate",1.27472527472527,"50%"
246,5,"5xAM","Population","5-variate",1.27655677655678,"50%"
246,0,"5xAM","Population","5-variate",1.00617919670443,"39%"
246,1,"5xAM","Population","5-variate",0.989701338825952,"39%"
246,2,"5xAM","Population","5-variate",1.08547888774459,"39%"
246,3,"5xAM","Population","5-variate",1.11534500514933,"39%"
246,4,"5xAM","Population","5-variate",1.17198764160659,"39%"
246,5,"5xAM","Population","5-variate",1.17816683831102,"39%"
247,0,"2xAM","Population","2-variate",0.787545787545788,"50%"
247,1,"2xAM","Population","2-variate",0.87912087912088,"50%"
247,2,"2xAM","Population","2-variate",0.952380952380952,"50%"
247,3,"2xAM","Population","2-variate",1.11721611721612,"50%"
247,4,"2xAM","Population","2-variate",1.3003663003663,"50%"
247,5,"2xAM","Population","2-variate",1.11721611721612,"50%"
247,0,"2xAM","Population","2-variate",0.803295571575696,"39%"
247,1,"2xAM","Population","2-variate",1.02986611740474,"39%"
247,2,"2xAM","Population","2-variate",1.02986611740474,"39%"
247,3,"2xAM","Population","2-variate",1.00926879505664,"39%"
247,4,"2xAM","Population","2-variate",1.15345005149331,"39%"
247,5,"2xAM","Population","2-variate",1.14315139031926,"39%"
247,0,"2xAM","Population","2-variate",0.861244019138756,"66%"
247,1,"2xAM","Population","2-variate",1.48325358851675,"66%"
247,2,"2xAM","Population","2-variate",1.67464114832536,"66%"
247,3,"2xAM","Population","2-variate",1.38755980861244,"66%"
247,4,"2xAM","Population","2-variate",1.91387559808612,"66%"
247,5,"2xAM","Population","2-variate",1.67464114832536,"66%"
247,0,"5xAM","Population","5-variate",1.00956937799043,"66%"
247,1,"5xAM","Population","5-variate",1.11004784688995,"66%"
247,2,"5xAM","Population","5-variate",1.38277511961722,"66%"
247,3,"5xAM","Population","5-variate",1.66028708133971,"66%"
247,4,"5xAM","Population","5-variate",1.76555023923445,"66%"
247,5,"5xAM","Population","5-variate",1.96650717703349,"66%"
247,0,"5xAM","Population","5-variate",1.05860805860806,"50%"
247,1,"5xAM","Population","5-variate",1.06776556776557,"50%"
247,2,"5xAM","Population","5-variate",1.17216117216117,"50%"
247,3,"5xAM","Population","5-variate",1.27289377289377,"50%"
247,4,"5xAM","Population","5-variate",1.29487179487179,"50%"
247,5,"5xAM","Population","5-variate",1.32967032967033,"50%"
247,0,"5xAM","Population","5-variate",1.02883625128733,"39%"
247,1,"5xAM","Population","5-variate",1.01647785787848,"39%"
247,2,"5xAM","Population","5-variate",1.08032955715757,"39%"
247,3,"5xAM","Population","5-variate",1.11534500514933,"39%"
247,4,"5xAM","Population","5-variate",1.17610710607621,"39%"
247,5,"5xAM","Population","5-variate",1.1740473738414,"39%"
248,0,"2xAM","Population","2-variate",0.934065934065934,"50%"
248,1,"2xAM","Population","2-variate",1.15384615384615,"50%"
248,2,"2xAM","Population","2-variate",1.20879120879121,"50%"
248,3,"2xAM","Population","2-variate",1.28205128205128,"50%"
248,4,"2xAM","Population","2-variate",1.19047619047619,"50%"
248,5,"2xAM","Population","2-variate",1.55677655677656,"50%"
248,0,"2xAM","Population","2-variate",0.998970133882596,"39%"
248,1,"2xAM","Population","2-variate",0.9783728115345,"39%"
248,2,"2xAM","Population","2-variate",1.02986611740474,"39%"
248,3,"2xAM","Population","2-variate",0.988671472708548,"39%"
248,4,"2xAM","Population","2-variate",1.05046343975283,"39%"
248,5,"2xAM","Population","2-variate",1.16374871266735,"39%"
248,0,"2xAM","Population","2-variate",1.05263157894737,"66%"
248,1,"2xAM","Population","2-variate",1.38755980861244,"66%"
248,2,"2xAM","Population","2-variate",1.43540669856459,"66%"
248,3,"2xAM","Population","2-variate",0.956937799043062,"66%"
248,4,"2xAM","Population","2-variate",1.19617224880383,"66%"
248,5,"2xAM","Population","2-variate",1.86602870813397,"66%"
248,0,"5xAM","Population","5-variate",0.933014354066986,"66%"
248,1,"5xAM","Population","5-variate",1.2200956937799,"66%"
248,2,"5xAM","Population","5-variate",1.26315789473684,"66%"
248,3,"5xAM","Population","5-variate",1.66507177033493,"66%"
248,4,"5xAM","Population","5-variate",1.7177033492823,"66%"
248,5,"5xAM","Population","5-variate",1.97129186602871,"66%"
248,0,"5xAM","Population","5-variate",1.06959706959707,"50%"
248,1,"5xAM","Population","5-variate",1.02930402930403,"50%"
248,2,"5xAM","Population","5-variate",1.16849816849817,"50%"
248,3,"5xAM","Population","5-variate",1.15934065934066,"50%"
248,4,"5xAM","Population","5-variate",1.25824175824176,"50%"
248,5,"5xAM","Population","5-variate",1.3021978021978,"50%"
248,0,"5xAM","Population","5-variate",0.977342945417096,"39%"
248,1,"5xAM","Population","5-variate",1.01441812564367,"39%"
248,2,"5xAM","Population","5-variate",1.09165808444902,"39%"
248,3,"5xAM","Population","5-variate",1.18331616889804,"39%"
248,4,"5xAM","Population","5-variate",1.18949536560247,"39%"
248,5,"5xAM","Population","5-variate",1.21112255406797,"39%"
249,0,"2xAM","Population","2-variate",1.04395604395604,"50%"
249,1,"2xAM","Population","2-variate",0.952380952380952,"50%"
249,2,"2xAM","Population","2-variate",0.952380952380952,"50%"
249,3,"2xAM","Population","2-variate",1.15384615384615,"50%"
249,4,"2xAM","Population","2-variate",1.11721611721612,"50%"
249,5,"2xAM","Population","2-variate",1.48351648351648,"50%"
249,0,"2xAM","Population","2-variate",0.844490216271884,"39%"
249,1,"2xAM","Population","2-variate",1.15345005149331,"39%"
249,2,"2xAM","Population","2-variate",0.9783728115345,"39%"
249,3,"2xAM","Population","2-variate",1.10195674562307,"39%"
249,4,"2xAM","Population","2-variate",1.1740473738414,"39%"
249,5,"2xAM","Population","2-variate",1.12255406797116,"39%"
249,0,"2xAM","Population","2-variate",0.76555023923445,"66%"
249,1,"2xAM","Population","2-variate",1.10047846889952,"66%"
249,2,"2xAM","Population","2-variate",1.5311004784689,"66%"
249,3,"2xAM","Population","2-variate",1.57894736842105,"66%"
249,4,"2xAM","Population","2-variate",1.14832535885167,"66%"
249,5,"2xAM","Population","2-variate",1.33971291866029,"66%"
249,0,"5xAM","Population","5-variate",1.05741626794258,"66%"
249,1,"5xAM","Population","5-variate",1.11961722488038,"66%"
249,2,"5xAM","Population","5-variate",1.311004784689,"66%"
249,3,"5xAM","Population","5-variate",1.53588516746411,"66%"
249,4,"5xAM","Population","5-variate",1.78468899521531,"66%"
249,5,"5xAM","Population","5-variate",1.95693779904306,"66%"
249,0,"5xAM","Population","5-variate",1.04578754578755,"50%"
249,1,"5xAM","Population","5-variate",1.02014652014652,"50%"
249,2,"5xAM","Population","5-variate",1.10989010989011,"50%"
249,3,"5xAM","Population","5-variate",1.22161172161172,"50%"
249,4,"5xAM","Population","5-variate",1.14468864468864,"50%"
249,5,"5xAM","Population","5-variate",1.31318681318681,"50%"
249,0,"5xAM","Population","5-variate",1.02368692070031,"39%"
249,1,"5xAM","Population","5-variate",1.0216271884655,"39%"
249,2,"5xAM","Population","5-variate",1.07003089598352,"39%"
249,3,"5xAM","Population","5-variate",1.12873326467559,"39%"
249,4,"5xAM","Population","5-variate",1.1740473738414,"39%"
249,5,"5xAM","Population","5-variate",1.16580844490216,"39%"
25,0,"2xAM","Population","2-variate",0.695970695970696,"50%"
25,1,"2xAM","Population","2-variate",1.13553113553114,"50%"
25,2,"2xAM","Population","2-variate",0.87912087912088,"50%"
25,3,"2xAM","Population","2-variate",1.06227106227106,"50%"
25,4,"2xAM","Population","2-variate",1.02564102564103,"50%"
25,5,"2xAM","Population","2-variate",1.41025641025641,"50%"
25,0,"2xAM","Population","2-variate",0.885684860968074,"39%"
25,1,"2xAM","Population","2-variate",0.93717816683831,"39%"
25,2,"2xAM","Population","2-variate",0.998970133882596,"39%"
25,3,"2xAM","Population","2-variate",1.27703398558187,"39%"
25,4,"2xAM","Population","2-variate",1.11225540679712,"39%"
25,5,"2xAM","Population","2-variate",1.00926879505664,"39%"
25,0,"2xAM","Population","2-variate",0.62200956937799,"66%"
25,1,"2xAM","Population","2-variate",1.14832535885167,"66%"
25,2,"2xAM","Population","2-variate",1.00478468899522,"66%"
25,3,"2xAM","Population","2-variate",1.19617224880383,"66%"
25,4,"2xAM","Population","2-variate",1.43540669856459,"66%"
25,5,"2xAM","Population","2-variate",1.5311004784689,"66%"
25,0,"5xAM","Population","5-variate",0.971291866028708,"66%"
25,1,"5xAM","Population","5-variate",0.995215311004784,"66%"
25,2,"5xAM","Population","5-variate",1.26794258373206,"66%"
25,3,"5xAM","Population","5-variate",1.67942583732057,"66%"
25,4,"5xAM","Population","5-variate",1.90430622009569,"66%"
25,5,"5xAM","Population","5-variate",1.99521531100478,"66%"
25,0,"5xAM","Population","5-variate",0.926739926739926,"50%"
25,1,"5xAM","Population","5-variate",1.13553113553114,"50%"
25,2,"5xAM","Population","5-variate",1.21062271062271,"50%"
25,3,"5xAM","Population","5-variate",1.22161172161172,"50%"
25,4,"5xAM","Population","5-variate",1.33333333333333,"50%"
25,5,"5xAM","Population","5-variate",1.37362637362637,"50%"
25,0,"5xAM","Population","5-variate",0.976313079299692,"39%"
25,1,"5xAM","Population","5-variate",1.0216271884655,"39%"
25,2,"5xAM","Population","5-variate",1.06076210092688,"39%"
25,3,"5xAM","Population","5-variate",1.11328527291452,"39%"
25,4,"5xAM","Population","5-variate",1.21215242018538,"39%"
25,5,"5xAM","Population","5-variate",1.16683831101957,"39%"
250,0,"2xAM","Population","2-variate",1.28205128205128,"50%"
250,1,"2xAM","Population","2-variate",1.08058608058608,"50%"
250,2,"2xAM","Population","2-variate",1.04395604395604,"50%"
250,3,"2xAM","Population","2-variate",1.11721611721612,"50%"
250,4,"2xAM","Population","2-variate",1.35531135531136,"50%"
250,5,"2xAM","Population","2-variate",1.17216117216117,"50%"
250,0,"2xAM","Population","2-variate",1.06076210092688,"39%"
250,1,"2xAM","Population","2-variate",1.02986611740474,"39%"
250,2,"2xAM","Population","2-variate",1.08135942327497,"39%"
250,3,"2xAM","Population","2-variate",1.09165808444902,"39%"
250,4,"2xAM","Population","2-variate",1.20494335736354,"39%"
250,5,"2xAM","Population","2-variate",1.22554067971164,"39%"
250,0,"2xAM","Population","2-variate",1.10047846889952,"66%"
250,1,"2xAM","Population","2-variate",1.19617224880383,"66%"
250,2,"2xAM","Population","2-variate",1.24401913875598,"66%"
250,3,"2xAM","Population","2-variate",1.72248803827751,"66%"
250,4,"2xAM","Population","2-variate",1.62679425837321,"66%"
250,5,"2xAM","Population","2-variate",2.00956937799044,"66%"
250,0,"5xAM","Population","5-variate",0.851674641148326,"66%"
250,1,"5xAM","Population","5-variate",1.15311004784689,"66%"
250,2,"5xAM","Population","5-variate",1.27272727272727,"66%"
250,3,"5xAM","Population","5-variate",1.49760765550239,"66%"
250,4,"5xAM","Population","5-variate",1.7511961722488,"66%"
250,5,"5xAM","Population","5-variate",2.06698564593302,"66%"
250,0,"5xAM","Population","5-variate",1.01465201465201,"50%"
250,1,"5xAM","Population","5-variate",1.08241758241758,"50%"
250,2,"5xAM","Population","5-variate",1.18131868131868,"50%"
250,3,"5xAM","Population","5-variate",1.19047619047619,"50%"
250,4,"5xAM","Population","5-variate",1.39010989010989,"50%"
250,5,"5xAM","Population","5-variate",1.36263736263736,"50%"
250,0,"5xAM","Population","5-variate",0.93717816683831,"39%"
250,1,"5xAM","Population","5-variate",0.993820803295572,"39%"
250,2,"5xAM","Population","5-variate",1.11740473738414,"39%"
250,3,"5xAM","Population","5-variate",1.09886714727085,"39%"
250,4,"5xAM","Population","5-variate",1.15036045314109,"39%"
250,5,"5xAM","Population","5-variate",1.20597322348095,"39%"
26,0,"2xAM","Population","2-variate",0.86080586080586,"50%"
26,1,"2xAM","Population","2-variate",0.732600732600732,"50%"
26,2,"2xAM","Population","2-variate",1.33699633699634,"50%"
26,3,"2xAM","Population","2-variate",1.02564102564103,"50%"
26,4,"2xAM","Population","2-variate",1.28205128205128,"50%"
26,5,"2xAM","Population","2-variate",1.39194139194139,"50%"
26,0,"2xAM","Population","2-variate",0.998970133882596,"39%"
26,1,"2xAM","Population","2-variate",0.93717816683831,"39%"
26,2,"2xAM","Population","2-variate",1.11225540679712,"39%"
26,3,"2xAM","Population","2-variate",1.11225540679712,"39%"
26,4,"2xAM","Population","2-variate",1.26673532440783,"39%"
26,5,"2xAM","Population","2-variate",1.13285272914521,"39%"
26,0,"2xAM","Population","2-variate",1.00478468899522,"66%"
26,1,"2xAM","Population","2-variate",1.05263157894737,"66%"
26,2,"2xAM","Population","2-variate",1.29186602870813,"66%"
26,3,"2xAM","Population","2-variate",1.67464114832536,"66%"
26,4,"2xAM","Population","2-variate",1.43540669856459,"66%"
26,5,"2xAM","Population","2-variate",1.72248803827751,"66%"
26,0,"5xAM","Population","5-variate",1.07177033492823,"66%"
26,1,"5xAM","Population","5-variate",1.07655502392345,"66%"
26,2,"5xAM","Population","5-variate",1.33014354066986,"66%"
26,3,"5xAM","Population","5-variate",1.56459330143541,"66%"
26,4,"5xAM","Population","5-variate",1.90909090909091,"66%"
26,5,"5xAM","Population","5-variate",2.00478468899522,"66%"
26,0,"5xAM","Population","5-variate",0.987179487179488,"50%"
26,1,"5xAM","Population","5-variate",1.04945054945055,"50%"
26,2,"5xAM","Population","5-variate",1.12087912087912,"50%"
26,3,"5xAM","Population","5-variate",1.0989010989011,"50%"
26,4,"5xAM","Population","5-variate",1.23626373626374,"50%"
26,5,"5xAM","Population","5-variate",1.35897435897436,"50%"
26,0,"5xAM","Population","5-variate",1.01647785787848,"39%"
26,1,"5xAM","Population","5-variate",1.05664263645726,"39%"
26,2,"5xAM","Population","5-variate",1.06385169927909,"39%"
26,3,"5xAM","Population","5-variate",1.1091658084449,"39%"
26,4,"5xAM","Population","5-variate",1.11534500514933,"39%"
26,5,"5xAM","Population","5-variate",1.20700308959835,"39%"
27,0,"2xAM","Population","2-variate",0.952380952380952,"50%"
27,1,"2xAM","Population","2-variate",0.897435897435898,"50%"
27,2,"2xAM","Population","2-variate",1.08058608058608,"50%"
27,3,"2xAM","Population","2-variate",1.00732600732601,"50%"
27,4,"2xAM","Population","2-variate",1.17216117216117,"50%"
27,5,"2xAM","Population","2-variate",1.37362637362637,"50%"
27,0,"2xAM","Population","2-variate",0.885684860968074,"39%"
27,1,"2xAM","Population","2-variate",0.834191555097838,"39%"
27,2,"2xAM","Population","2-variate",0.9783728115345,"39%"
27,3,"2xAM","Population","2-variate",1.26673532440783,"39%"
27,4,"2xAM","Population","2-variate",1.08135942327497,"39%"
27,5,"2xAM","Population","2-variate",1.15345005149331,"39%"
27,0,"2xAM","Population","2-variate",0.90909090909091,"66%"
27,1,"2xAM","Population","2-variate",0.717703349282296,"66%"
27,2,"2xAM","Population","2-variate",1.00478468899522,"66%"
27,3,"2xAM","Population","2-variate",1.24401913875598,"66%"
27,4,"2xAM","Population","2-variate",2.29665071770334,"66%"
27,5,"2xAM","Population","2-variate",2.05741626794258,"66%"
27,0,"5xAM","Population","5-variate",0.923444976076556,"66%"
27,1,"5xAM","Population","5-variate",1.17703349282297,"66%"
27,2,"5xAM","Population","5-variate",1.22966507177033,"66%"
27,3,"5xAM","Population","5-variate",1.56459330143541,"66%"
27,4,"5xAM","Population","5-variate",1.85645933014354,"66%"
27,5,"5xAM","Population","5-variate",1.88995215311005,"66%"
27,0,"5xAM","Population","5-variate",1.003663003663,"50%"
27,1,"5xAM","Population","5-variate",0.983516483516484,"50%"
27,2,"5xAM","Population","5-variate",1.06227106227106,"50%"
27,3,"5xAM","Population","5-variate",1.36630036630037,"50%"
27,4,"5xAM","Population","5-variate",1.28388278388278,"50%"
27,5,"5xAM","Population","5-variate",1.4047619047619,"50%"
27,0,"5xAM","Population","5-variate",1.01338825952626,"39%"
27,1,"5xAM","Population","5-variate",1.043254376931,"39%"
27,2,"5xAM","Population","5-variate",1.0659114315139,"39%"
27,3,"5xAM","Population","5-variate",1.09371781668383,"39%"
27,4,"5xAM","Population","5-variate",1.25128733264676,"39%"
27,5,"5xAM","Population","5-variate",1.19876416065911,"39%"
28,0,"2xAM","Population","2-variate",1.19047619047619,"50%"
28,1,"2xAM","Population","2-variate",1.04395604395604,"50%"
28,2,"2xAM","Population","2-variate",1.08058608058608,"50%"
28,3,"2xAM","Population","2-variate",0.897435897435898,"50%"
28,4,"2xAM","Population","2-variate",1.44688644688645,"50%"
28,5,"2xAM","Population","2-variate",1.26373626373626,"50%"
28,0,"2xAM","Population","2-variate",1.10195674562307,"39%"
28,1,"2xAM","Population","2-variate",1.06076210092688,"39%"
28,2,"2xAM","Population","2-variate",1.16374871266735,"39%"
28,3,"2xAM","Population","2-variate",0.885684860968074,"39%"
28,4,"2xAM","Population","2-variate",1.12255406797116,"39%"
28,5,"2xAM","Population","2-variate",1.05046343975283,"39%"
28,0,"2xAM","Population","2-variate",1.14832535885167,"66%"
28,1,"2xAM","Population","2-variate",0.76555023923445,"66%"
28,2,"2xAM","Population","2-variate",1.33971291866029,"66%"
28,3,"2xAM","Population","2-variate",1.33971291866029,"66%"
28,4,"2xAM","Population","2-variate",1.00478468899522,"66%"
28,5,"2xAM","Population","2-variate",1.48325358851675,"66%"
28,0,"5xAM","Population","5-variate",1.01913875598086,"66%"
28,1,"5xAM","Population","5-variate",1.15789473684211,"66%"
28,2,"5xAM","Population","5-variate",1.25358851674641,"66%"
28,3,"5xAM","Population","5-variate",1.61722488038278,"66%"
28,4,"5xAM","Population","5-variate",1.92822966507177,"66%"
28,5,"5xAM","Population","5-variate",1.84688995215311,"66%"
28,0,"5xAM","Population","5-variate",0.928571428571428,"50%"
28,1,"5xAM","Population","5-variate",0.992673992673992,"50%"
28,2,"5xAM","Population","5-variate",1.17399267399267,"50%"
28,3,"5xAM","Population","5-variate",1.17948717948718,"50%"
28,4,"5xAM","Population","5-variate",1.26190476190476,"50%"
28,5,"5xAM","Population","5-variate",1.29120879120879,"50%"
28,0,"5xAM","Population","5-variate",1.01853759011329,"39%"
28,1,"5xAM","Population","5-variate",0.969104016477858,"39%"
28,2,"5xAM","Population","5-variate",1.09680741503605,"39%"
28,3,"5xAM","Population","5-variate",1.1513903192585,"39%"
28,4,"5xAM","Population","5-variate",1.13182286302781,"39%"
28,5,"5xAM","Population","5-variate",1.22554067971164,"39%"
29,0,"2xAM","Population","2-variate",0.87912087912088,"50%"
29,1,"2xAM","Population","2-variate",1.06227106227106,"50%"
29,2,"2xAM","Population","2-variate",1.04395604395604,"50%"
29,3,"2xAM","Population","2-variate",1.31868131868132,"50%"
29,4,"2xAM","Population","2-variate",1.04395604395604,"50%"
29,5,"2xAM","Population","2-variate",1.08058608058608,"50%"
29,0,"2xAM","Population","2-variate",0.9783728115345,"39%"
29,1,"2xAM","Population","2-variate",0.916580844490216,"39%"
29,2,"2xAM","Population","2-variate",1.10195674562307,"39%"
29,3,"2xAM","Population","2-variate",1.20494335736354,"39%"
29,4,"2xAM","Population","2-variate",1.11225540679712,"39%"
29,5,"2xAM","Population","2-variate",1.01956745623069,"39%"
29,0,"2xAM","Population","2-variate",0.956937799043062,"66%"
29,1,"2xAM","Population","2-variate",0.669856459330144,"66%"
29,2,"2xAM","Population","2-variate",1.43540669856459,"66%"
29,3,"2xAM","Population","2-variate",1.72248803827751,"66%"
29,4,"2xAM","Population","2-variate",1.67464114832536,"66%"
29,5,"2xAM","Population","2-variate",1.96172248803828,"66%"
29,0,"5xAM","Population","5-variate",0.947368421052632,"66%"
29,1,"5xAM","Population","5-variate",1.2488038277512,"66%"
29,2,"5xAM","Population","5-variate",1.26794258373206,"66%"
29,3,"5xAM","Population","5-variate",1.73684210526316,"66%"
29,4,"5xAM","Population","5-variate",1.83732057416268,"66%"
29,5,"5xAM","Population","5-variate",2.00956937799044,"66%"
29,0,"5xAM","Population","5-variate",1.00732600732601,"50%"
29,1,"5xAM","Population","5-variate",1.04395604395604,"50%"
29,2,"5xAM","Population","5-variate",1.12454212454212,"50%"
29,3,"5xAM","Population","5-variate",1.17032967032967,"50%"
29,4,"5xAM","Population","5-variate",1.24358974358974,"50%"
29,5,"5xAM","Population","5-variate",1.48717948717949,"50%"
29,0,"5xAM","Population","5-variate",0.987641606591144,"39%"
29,1,"5xAM","Population","5-variate",0.946446961894954,"39%"
29,2,"5xAM","Population","5-variate",1.03089598352214,"39%"
29,3,"5xAM","Population","5-variate",1.10504634397528,"39%"
29,4,"5xAM","Population","5-variate",1.23274974253347,"39%"
29,5,"5xAM","Population","5-variate",1.20082389289392,"39%"
3,0,"2xAM","Population","2-variate",0.714285714285714,"50%"
3,1,"2xAM","Population","2-variate",1.15384615384615,"50%"
3,2,"2xAM","Population","2-variate",0.952380952380952,"50%"
3,3,"2xAM","Population","2-variate",1.66666666666667,"50%"
3,4,"2xAM","Population","2-variate",1.26373626373626,"50%"
3,5,"2xAM","Population","2-variate",1.26373626373626,"50%"
3,0,"2xAM","Population","2-variate",1.13285272914521,"39%"
3,1,"2xAM","Population","2-variate",1.01956745623069,"39%"
3,2,"2xAM","Population","2-variate",1.02986611740474,"39%"
3,3,"2xAM","Population","2-variate",1.11225540679712,"39%"
3,4,"2xAM","Population","2-variate",1.11225540679712,"39%"
3,5,"2xAM","Population","2-variate",1.00926879505664,"39%"
3,0,"2xAM","Population","2-variate",0.956937799043062,"66%"
3,1,"2xAM","Population","2-variate",0.90909090909091,"66%"
3,2,"2xAM","Population","2-variate",1.05263157894737,"66%"
3,3,"2xAM","Population","2-variate",1.72248803827751,"66%"
3,4,"2xAM","Population","2-variate",1.33971291866029,"66%"
3,5,"2xAM","Population","2-variate",2.00956937799044,"66%"
3,0,"5xAM","Population","5-variate",0.961722488038278,"66%"
3,1,"5xAM","Population","5-variate",1.06698564593301,"66%"
3,2,"5xAM","Population","5-variate",1.21531100478469,"66%"
3,3,"5xAM","Population","5-variate",1.58851674641148,"66%"
3,4,"5xAM","Population","5-variate",1.8133971291866,"66%"
3,5,"5xAM","Population","5-variate",2.16746411483254,"66%"
3,0,"5xAM","Population","5-variate",0.954212454212454,"50%"
3,1,"5xAM","Population","5-variate",0.961538461538462,"50%"
3,2,"5xAM","Population","5-variate",1.05860805860806,"50%"
3,3,"5xAM","Population","5-variate",1.23809523809524,"50%"
3,4,"5xAM","Population","5-variate",1.32234432234432,"50%"
3,5,"5xAM","Population","5-variate",1.35897435897436,"50%"
3,0,"5xAM","Population","5-variate",1.03913491246138,"39%"
3,1,"5xAM","Population","5-variate",1.01338825952626,"39%"
3,2,"5xAM","Population","5-variate",1.04634397528321,"39%"
3,3,"5xAM","Population","5-variate",1.14418125643666,"39%"
3,4,"5xAM","Population","5-variate",1.12770339855819,"39%"
3,5,"5xAM","Population","5-variate",1.22142121524202,"39%"
30,0,"2xAM","Population","2-variate",0.87912087912088,"50%"
30,1,"2xAM","Population","2-variate",0.897435897435898,"50%"
30,2,"2xAM","Population","2-variate",1.19047619047619,"50%"
30,3,"2xAM","Population","2-variate",1.08058608058608,"50%"
30,4,"2xAM","Population","2-variate",1.33699633699634,"50%"
30,5,"2xAM","Population","2-variate",1.17216117216117,"50%"
30,0,"2xAM","Population","2-variate",0.895983522142122,"39%"
30,1,"2xAM","Population","2-variate",1.23583934088568,"39%"
30,2,"2xAM","Population","2-variate",1.12255406797116,"39%"
30,3,"2xAM","Population","2-variate",1.09165808444902,"39%"
30,4,"2xAM","Population","2-variate",1.1740473738414,"39%"
30,5,"2xAM","Population","2-variate",1.06076210092688,"39%"
30,0,"2xAM","Population","2-variate",1.43540669856459,"66%"
30,1,"2xAM","Population","2-variate",1.10047846889952,"66%"
30,2,"2xAM","Population","2-variate",1.05263157894737,"66%"
30,3,"2xAM","Population","2-variate",1.29186602870813,"66%"
30,4,"2xAM","Population","2-variate",1.38755980861244,"66%"
30,5,"2xAM","Population","2-variate",1.14832535885167,"66%"
30,0,"5xAM","Population","5-variate",1,"66%"
30,1,"5xAM","Population","5-variate",1.08612440191388,"66%"
30,2,"5xAM","Population","5-variate",1.25837320574163,"66%"
30,3,"5xAM","Population","5-variate",1.59808612440191,"66%"
30,4,"5xAM","Population","5-variate",1.60765550239234,"66%"
30,5,"5xAM","Population","5-variate",1.99521531100478,"66%"
30,0,"5xAM","Population","5-variate",1.00915750915751,"50%"
30,1,"5xAM","Population","5-variate",1.03113553113553,"50%"
30,2,"5xAM","Population","5-variate",1.17399267399267,"50%"
30,3,"5xAM","Population","5-variate",1.26373626373626,"50%"
30,4,"5xAM","Population","5-variate",1.3021978021978,"50%"
30,5,"5xAM","Population","5-variate",1.41575091575092,"50%"
30,0,"5xAM","Population","5-variate",1.04737384140062,"39%"
30,1,"5xAM","Population","5-variate",1.05767250257467,"39%"
30,2,"5xAM","Population","5-variate",1.09165808444902,"39%"
30,3,"5xAM","Population","5-variate",1.07518022657055,"39%"
30,4,"5xAM","Population","5-variate",1.15036045314109,"39%"
30,5,"5xAM","Population","5-variate",1.25849639546859,"39%"
31,0,"2xAM","Population","2-variate",1.13553113553114,"50%"
31,1,"2xAM","Population","2-variate",0.86080586080586,"50%"
31,2,"2xAM","Population","2-variate",1.02564102564103,"50%"
31,3,"2xAM","Population","2-variate",1.02564102564103,"50%"
31,4,"2xAM","Population","2-variate",1.17216117216117,"50%"
31,5,"2xAM","Population","2-variate",1.15384615384615,"50%"
31,0,"2xAM","Population","2-variate",0.957775489186406,"39%"
31,1,"2xAM","Population","2-variate",0.988671472708548,"39%"
31,2,"2xAM","Population","2-variate",1.07106076210093,"39%"
31,3,"2xAM","Population","2-variate",0.988671472708548,"39%"
31,4,"2xAM","Population","2-variate",0.926879505664264,"39%"
31,5,"2xAM","Population","2-variate",1.20494335736354,"39%"
31,0,"2xAM","Population","2-variate",1.29186602870813,"66%"
31,1,"2xAM","Population","2-variate",0.76555023923445,"66%"
31,2,"2xAM","Population","2-variate",1.24401913875598,"66%"
31,3,"2xAM","Population","2-variate",1.5311004784689,"66%"
