"beta","T1E","N","m_causal","kpheno","gen","alpha","beta_quantile","N_label"
-0.0201421032512987,0.0574131941606433,1600000,4000,5,5,5e-08,0.93575,"1,600,000"
-0.0201654957361837,0.0579327539981063,1600000,4000,5,5,5e-08,0.936,"1,600,000"
-0.0201688022697725,0.0580064910656394,1600000,4000,5,5,5e-08,0.93625,"1,600,000"
-0.0201801704436569,0.0582605688646689,1600000,4000,5,5,5e-08,0.9365,"1,600,000"
0.0201857427757071,0.0583854289082582,1600000,4000,5,5,5e-08,0.93675,"1,600,000"
0.0202020459327835,0.0587519431345148,1600000,4000,5,5,5e-08,0.937,"1,600,000"
0.0202090864632253,0.0589107797817089,1600000,4000,5,5,5e-08,0.93725,"1,600,000"
0.0202361142304366,0.0595236660833246,1600000,4000,5,5,5e-08,0.9375,"1,600,000"
0.0202471887544582,0.0597762326022339,1600000,4000,5,5,5e-08,0.93775,"1,600,000"
-0.0202473604270963,0.0597801543802449,1600000,4000,5,5,5e-08,0.938,"1,600,000"
-0.0202589571503643,0.0600455428785411,1600000,4000,5,5,5e-08,0.93825,"1,600,000"
-0.0202618278771581,0.0601113810750952,1600000,4000,5,5,5e-08,0.9385,"1,600,000"
-0.0202906627809867,0.0607758291842656,1600000,4000,5,5,5e-08,0.93875,"1,600,000"
-0.020299755408836,0.060986539165847,1600000,4000,5,5,5e-08,0.939,"1,600,000"
0.0203247932546305,0.06156971079846,1600000,4000,5,5,5e-08,0.93925,"1,600,000"
0.0203409077105982,0.0619473395292681,1600000,4000,5,5,5e-08,0.9395,"1,600,000"
0.0203697398250462,0.0626275029485377,1600000,4000,5,5,5e-08,0.93975,"1,600,000"
0.0203750779180743,0.0627540673235111,1600000,4000,5,5,5e-08,0.94,"1,600,000"
-0.0203820904999342,0.0629206360478718,1600000,4000,5,5,5e-08,0.94025,"1,600,000"
0.0203891233812355,0.0630880326516818,1600000,4000,5,5,5e-08,0.9405,"1,600,000"
0.0204084312204677,0.0635493810095109,1600000,4000,5,5,5e-08,0.94075,"1,600,000"
-0.0204496366022629,0.0645427330284963,1600000,4000,5,5,5e-08,0.941,"1,600,000"
-0.0204519362600518,0.0645985250066129,1600000,4000,5,5,5e-08,0.94125,"1,600,000"
0.0204849042249849,0.0654024843745646,1600000,4000,5,5,5e-08,0.9415,"1,600,000"
0.02049976919673,0.0657675115445365,1600000,4000,5,5,5e-08,0.94175,"1,600,000"
0.0205185940894919,0.0662320430693383,1600000,4000,5,5,5e-08,0.942,"1,600,000"
0.0205267544125526,0.0664341986672291,1600000,4000,5,5,5e-08,0.94225,"1,600,000"
-0.0205273032079839,0.0664478110948078,1600000,4000,5,5,5e-08,0.9425,"1,600,000"
0.020534575904071,0.0666284084259583,1600000,4000,5,5,5e-08,0.94275,"1,600,000"
0.0205360229790408,0.066664387807871,1600000,4000,5,5,5e-08,0.943,"1,600,000"
0.0205475722668521,0.0669520828794035,1600000,4000,5,5,5e-08,0.94325,"1,600,000"
0.0205734179356738,0.0675993820868191,1600000,4000,5,5,5e-08,0.9435,"1,600,000"
-0.0205848786274149,0.0678879554130227,1600000,4000,5,5,5e-08,0.94375,"1,600,000"
-0.0205983611690914,0.068228654441184,1600000,4000,5,5,5e-08,0.944,"1,600,000"
-0.0206296076344077,0.0690233130590753,1600000,4000,5,5,5e-08,0.94425,"1,600,000"
0.0206676678269965,0.0700008712680191,1600000,4000,5,5,5e-08,0.9445,"1,600,000"
-0.0206718815718718,0.0701097509746379,1600000,4000,5,5,5e-08,0.94475,"1,600,000"
0.0206747106312193,0.0701829246014362,1600000,4000,5,5,5e-08,0.945,"1,600,000"
-0.0206769760361189,0.070241561642004,1600000,4000,5,5,5e-08,0.94525,"1,600,000"
0.0206784267659495,0.0702791316682568,1600000,4000,5,5,5e-08,0.9455,"1,600,000"
