"X","scenario","gen","args_n","args_m","args_subsample","args_kphen","args_kmate","args_rmate","args_theta","args_phi","args_gamma","args_h2","args_env","GWAS","alpha","FalsePositive","TruePositive","params","xAM","nm_ratio"
5050,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.281170662595174,0.303563829787234,0.169654255319149,"5xAM + eVT + gXe","5-variate",10
5051,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.5,0.465890957446809,0.181050531914894,"5xAM + eVT + gXe","5-variate",10
5052,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.889139705,0.72719414893617,0.195970744680851,"5xAM + eVT + gXe","5-variate",10
5053,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1,0.8,0.2,"5xAM + eVT + gXe","5-variate",10
5054,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-08,0,0.0455452127659574,"5xAM + eVT + gXe","5-variate",10
5055,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-08,0,0.0473670212765957,"5xAM + eVT + gXe","5-variate",10
5056,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-07,0,0.0489228723404255,"5xAM + eVT + gXe","5-variate",10
5057,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-07,1.32978723404255e-05,0.0509175531914894,"5xAM + eVT + gXe","5-variate",10
5058,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-07,1.32978723404255e-05,0.053031914893617,"5xAM + eVT + gXe","5-variate",10
5059,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-07,1.32978723404255e-05,0.0552393617021277,"5xAM + eVT + gXe","5-variate",10
5060,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-06,1.32978723404255e-05,0.0573537234042553,"5xAM + eVT + gXe","5-variate",10
5061,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-06,1.32978723404255e-05,0.06,"5xAM + eVT + gXe","5-variate",10
5062,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-06,1.32978723404255e-05,0.0623803191489362,"5xAM + eVT + gXe","5-variate",10
5063,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-06,1.32978723404255e-05,0.0647739361702128,"5xAM + eVT + gXe","5-variate",10
5064,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-05,1.32978723404255e-05,0.067593085106383,"5xAM + eVT + gXe","5-variate",10
5065,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-05,5.31914893617021e-05,0.0707313829787234,"5xAM + eVT + gXe","5-variate",10
5066,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-05,7.97872340425532e-05,0.0736303191489362,"5xAM + eVT + gXe","5-variate",10
5067,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-05,9.30851063829787e-05,0.0769946808510638,"5xAM + eVT + gXe","5-variate",10
5068,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000158113883008419,9.30851063829787e-05,0.080718085106383,"5xAM + eVT + gXe","5-variate",10
5069,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000281170662595174,0.000186170212765957,0.0844813829787234,"5xAM + eVT + gXe","5-variate",10
5070,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-04,0.000359042553191489,0.0885106382978723,"5xAM + eVT + gXe","5-variate",10
5071,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000889139705019461,0.000691489361702128,0.0930984042553192,"5xAM + eVT + gXe","5-variate",10
5072,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00158113883008419,0.00109042553191489,0.097313829787234,"5xAM + eVT + gXe","5-variate",10
5073,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00281170662595175,0.00203457446808511,0.101781914893617,"5xAM + eVT + gXe","5-variate",10
5074,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.005,0.00406914893617021,0.106928191489362,"5xAM + eVT + gXe","5-variate",10
5075,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00889139705019461,0.00756648936170213,0.112207446808511,"5xAM + eVT + gXe","5-variate",10
5076,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0158113883008419,0.0132446808510638,0.118497340425532,"5xAM + eVT + gXe","5-variate",10
5077,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0281170662595174,0.0234308510638298,0.125186170212766,"5xAM + eVT + gXe","5-variate",10
5078,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.05,0.0415292553191489,0.133031914893617,"5xAM + eVT + gXe","5-variate",10
5079,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0889139705019461,0.0721542553191489,0.141382978723404,"5xAM + eVT + gXe","5-variate",10
5080,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.158113883008419,0.12751329787234,0.150704787234043,"5xAM + eVT + gXe","5-variate",10
5081,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.281170662595174,0.225478723404255,0.161795212765957,"5xAM + eVT + gXe","5-variate",10
5082,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.5,0.401037234042553,0.176210106382979,"5xAM + eVT + gXe","5-variate",10
5083,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.889139705,0.710837765957447,0.195452127659574,"5xAM + eVT + gXe","5-variate",10
5084,"3_5_0.1_0.1_True_800",3,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1,0.8,0.2,"5xAM + eVT + gXe","5-variate",10
5085,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-08,0,0.0009375,"5xAM + eVT + gXe","5-variate",1
5086,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-08,0,0.0010625,"5xAM + eVT + gXe","5-variate",1
5087,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-07,0,0.001375,"5xAM + eVT + gXe","5-variate",1
5088,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-07,0,0.0015625,"5xAM + eVT + gXe","5-variate",1
5089,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-07,0,0.0018125,"5xAM + eVT + gXe","5-variate",1
5090,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-07,0,0.002125,"5xAM + eVT + gXe","5-variate",1
5091,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-06,0,0.0025625,"5xAM + eVT + gXe","5-variate",1
5092,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-06,0,0.0031875,"5xAM + eVT + gXe","5-variate",1
5093,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-06,0,0.004,"5xAM + eVT + gXe","5-variate",1
5094,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-06,0,0.0048125,"5xAM + eVT + gXe","5-variate",1
5095,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-05,0,0.006,"5xAM + eVT + gXe","5-variate",1
5096,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-05,6.25e-05,0.006875,"5xAM + eVT + gXe","5-variate",1
5097,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-05,6.25e-05,0.0081875,"5xAM + eVT + gXe","5-variate",1
5098,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-05,0.0001875,0.009125,"5xAM + eVT + gXe","5-variate",1
5099,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000158113883008419,0.0001875,0.010625,"5xAM + eVT + gXe","5-variate",1
5100,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000281170662595174,0.00025,0.0130625,"5xAM + eVT + gXe","5-variate",1
5101,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-04,0.000625,0.0155,"5xAM + eVT + gXe","5-variate",1
5102,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000889139705019461,0.001125,0.0183125,"5xAM + eVT + gXe","5-variate",1
5103,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00158113883008419,0.00225,0.021375,"5xAM + eVT + gXe","5-variate",1
5104,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00281170662595175,0.0033125,0.0254375,"5xAM + eVT + gXe","5-variate",1
5105,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.005,0.00575,0.0300625,"5xAM + eVT + gXe","5-variate",1
5106,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00889139705019461,0.00875,0.03725,"5xAM + eVT + gXe","5-variate",1
5107,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0158113883008419,0.0150625,0.044375,"5xAM + eVT + gXe","5-variate",1
5108,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0281170662595174,0.026375,0.053875,"5xAM + eVT + gXe","5-variate",1
5109,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.05,0.0441875,0.0643125,"5xAM + eVT + gXe","5-variate",1
5110,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0889139705019461,0.0773125,0.0776875,"5xAM + eVT + gXe","5-variate",1
5111,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.158113883008419,0.131875,0.0945625,"5xAM + eVT + gXe","5-variate",1
5112,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.281170662595174,0.237625,0.1161875,"5xAM + eVT + gXe","5-variate",1
5113,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.5,0.4083125,0.1463125,"5xAM + eVT + gXe","5-variate",1
5114,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.889139705,0.7135625,0.188375,"5xAM + eVT + gXe","5-variate",1
5115,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1,0.8,0.2,"5xAM + eVT + gXe","5-variate",1
5116,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-08,0,0.000375,"5xAM + eVT + gXe","5-variate",1
5117,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-08,0,0.000375,"5xAM + eVT + gXe","5-variate",1
5118,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-07,0,0.0004375,"5xAM + eVT + gXe","5-variate",1
5119,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-07,0,0.000625,"5xAM + eVT + gXe","5-variate",1
5120,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-07,0,0.000875,"5xAM + eVT + gXe","5-variate",1
5121,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-07,0,0.001,"5xAM + eVT + gXe","5-variate",1
5122,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-06,0,0.001,"5xAM + eVT + gXe","5-variate",1
5123,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-06,0,0.001125,"5xAM + eVT + gXe","5-variate",1
5124,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-06,0,0.0015,"5xAM + eVT + gXe","5-variate",1
5125,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-06,0,0.0018125,"5xAM + eVT + gXe","5-variate",1
5126,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-05,0,0.0025,"5xAM + eVT + gXe","5-variate",1
5127,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-05,0,0.002875,"5xAM + eVT + gXe","5-variate",1
5128,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-05,0.0001875,0.00375,"5xAM + eVT + gXe","5-variate",1
5129,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-05,0.0001875,0.0048125,"5xAM + eVT + gXe","5-variate",1
5130,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000158113883008419,0.0001875,0.0055,"5xAM + eVT + gXe","5-variate",1
5131,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000281170662595174,0.0001875,0.006625,"5xAM + eVT + gXe","5-variate",1
5132,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-04,0.0004375,0.008125,"5xAM + eVT + gXe","5-variate",1
5133,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.000889139705019461,0.00075,0.00975,"5xAM + eVT + gXe","5-variate",1
5134,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00158113883008419,0.001375,0.012625,"5xAM + eVT + gXe","5-variate",1
5135,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00281170662595175,0.0025,0.0154375,"5xAM + eVT + gXe","5-variate",1
5136,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.005,0.004125,0.01975,"5xAM + eVT + gXe","5-variate",1
5137,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.00889139705019461,0.007,0.0250625,"5xAM + eVT + gXe","5-variate",1
5138,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0158113883008419,0.0130625,0.031625,"5xAM + eVT + gXe","5-variate",1
5139,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0281170662595174,0.024125,0.04,"5xAM + eVT + gXe","5-variate",1
5140,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.05,0.041,0.0491875,"5xAM + eVT + gXe","5-variate",1
5141,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.0889139705019461,0.0745,0.0630625,"5xAM + eVT + gXe","5-variate",1
5142,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.158113883008419,0.1335625,0.0809375,"5xAM + eVT + gXe","5-variate",1
5143,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.281170662595174,0.230875,0.103125,"5xAM + eVT + gXe","5-variate",1
5144,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.5,0.402125,0.1371875,"5xAM + eVT + gXe","5-variate",1
5145,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",0.889139705,0.711375,0.187375,"5xAM + eVT + gXe","5-variate",1
5146,"3_5_0.1_0.1_True_8000",3,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1,0.8,0.2,"5xAM + eVT + gXe","5-variate",1
5147,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-08,0,0.00705452127659574,"5xAM + eVT + gXe","5-variate",2
5148,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-08,0,0.00776994680851064,"5xAM + eVT + gXe","5-variate",2
5149,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-07,0,0.00859973404255319,"5xAM + eVT + gXe","5-variate",2
5150,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-07,0,0.00951595744680851,"5xAM + eVT + gXe","5-variate",2
5151,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-07,1.32978723404255e-06,0.0105093085106383,"5xAM + eVT + gXe","5-variate",2
5152,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-07,1.32978723404255e-06,0.0116223404255319,"5xAM + eVT + gXe","5-variate",2
5153,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-06,2.65957446808511e-06,0.012844414893617,"5xAM + eVT + gXe","5-variate",2
5154,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-06,5.31914893617021e-06,0.0141821808510638,"5xAM + eVT + gXe","5-variate",2
5155,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-06,1.06382978723404e-05,0.0156848404255319,"5xAM + eVT + gXe","5-variate",2
5156,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-06,2.3936170212766e-05,0.0173377659574468,"5xAM + eVT + gXe","5-variate",2
5157,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1.58113883008419e-05,3.59042553191489e-05,0.0191117021276596,"5xAM + eVT + gXe","5-variate",2
5158,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",2.81170662595175e-05,6.64893617021277e-05,0.0211928191489362,"5xAM + eVT + gXe","5-variate",2
5159,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-05,0.000125,0.0233896276595745,"5xAM + eVT + gXe","5-variate",2
5160,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",8.89139705019461e-05,0.000203457446808511,0.0259707446808511,"5xAM + eVT + gXe","5-variate",2
5161,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000158113883008419,0.000315159574468085,0.0289109042553191,"5xAM + eVT + gXe","5-variate",2
5162,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000281170662595174,0.000511968085106383,0.0321675531914894,"5xAM + eVT + gXe","5-variate",2
5163,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",5e-04,0.000831117021276596,0.0358231382978723,"5xAM + eVT + gXe","5-variate",2
5164,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.000889139705019461,0.0014281914893617,0.0399441489361702,"5xAM + eVT + gXe","5-variate",2
5165,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00158113883008419,0.00233776595744681,0.0445252659574468,"5xAM + eVT + gXe","5-variate",2
5166,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00281170662595175,0.00383909574468085,0.0496968085106383,"5xAM + eVT + gXe","5-variate",2
5167,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.005,0.00655186170212766,0.0557938829787234,"5xAM + eVT + gXe","5-variate",2
5168,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.00889139705019461,0.0109148936170213,0.0626821808510638,"5xAM + eVT + gXe","5-variate",2
5169,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0158113883008419,0.0182712765957447,0.0703922872340425,"5xAM + eVT + gXe","5-variate",2
5170,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0281170662595174,0.0307686170212766,0.0793324468085106,"5xAM + eVT + gXe","5-variate",2
5171,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.05,0.0513151595744681,0.0898071808510638,"5xAM + eVT + gXe","5-variate",2
5172,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.0889139705019461,0.0868351063829787,0.102095744680851,"5xAM + eVT + gXe","5-variate",2
5173,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.158113883008419,0.14686835106383,0.116769946808511,"5xAM + eVT + gXe","5-variate",2
5174,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.281170662595174,0.248030585106383,0.135063829787234,"5xAM + eVT + gXe","5-variate",2
5175,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.5,0.419684840425532,0.1586875,"5xAM + eVT + gXe","5-variate",2
5176,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",0.889139705,0.716275265957447,0.191352393617021,"5xAM + eVT + gXe","5-variate",2
5177,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Population",1,0.8,0.2,"5xAM + eVT + gXe","5-variate",2
5178,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-08,0,0.0026063829787234,"5xAM + eVT + gXe","5-variate",2
5179,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-08,0,0.00297872340425532,"5xAM + eVT + gXe","5-variate",2
5180,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",1.58113883008419e-07,0,0.00339627659574468,"5xAM + eVT + gXe","5-variate",2
5181,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",2.81170662595175e-07,0,0.00389494680851064,"5xAM + eVT + gXe","5-variate",2
5182,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",5e-07,0,0.00444946808510638,"5xAM + eVT + gXe","5-variate",2
5183,"3_5_0.1_0.1_True_8000",3,512000,8000,16000,5,5,0.2,0.1,0.1,0,0.5,"True","Within-Sib",8.89139705019461e-07,0,0.00512632978723404,"5xAM + eVT + gXe","5-variate",2
