"gen","seed","scenario","variable","var_label","value","intercept"
4,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.654854822158814,0.5
5,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.66241866350174,0.5
0,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.50115984082222,0.5
1,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.540928852558136,0.5
2,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.584044206142426,0.5
3,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.621762716770172,0.5
4,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.640227115154266,0.5
5,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.656391787528992,0.5
0,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.506520259380341,0.5
1,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.548789846897125,0.5
2,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.590928053855896,0.5
3,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.612629973888397,0.5
4,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.627459144592285,0.5
5,229,"5xAM + GxE","h2_he","hat(italic(h))^2",0.671118569374084,0.5
0,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.509703457355499,0.5
1,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.61529186964035,0.5
2,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.699929559230804,0.5
3,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.733027184009552,0.5
4,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.753870642185211,0.5
5,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.744360399246216,0.5
0,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.500862526893616,0.5
1,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.607115232944489,0.5
2,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.680575001239777,0.5
3,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.722709918022156,0.5
4,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.739126539230347,0.5
5,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.734256720542908,0.5
0,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.501846379041672,0.5
1,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.608258891105652,0.5
2,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.679979884624481,0.5
3,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.71747031211853,0.5
4,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.735931873321533,0.5
5,229,"5xAM + VT","h2_he","hat(italic(h))^2",0.738805365562439,0.5
0,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.502554172277451,0.5
1,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.59999383687973,0.5
2,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.66792277097702,0.5
3,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.703495359420776,0.5
4,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.736075103282928,0.5
5,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.715793192386627,0.5
0,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.50221489071846,0.5
1,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.597364711761475,0.5
2,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.664238452911377,0.5
3,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.700985074043274,0.5
4,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.708053874969482,0.5
5,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.701161754131317,0.5
0,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.501497393846512,0.5
1,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.60519300699234,0.5
2,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.666284465789795,0.5
3,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.691372632980347,0.5
4,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.70320645570755,0.5
5,229,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.717903923988342,0.5
0,23,"5xAM","h2_he","hat(italic(h))^2",0.499538207054138,0.5
1,23,"5xAM","h2_he","hat(italic(h))^2",0.536581093072891,0.5
2,23,"5xAM","h2_he","hat(italic(h))^2",0.577238321304321,0.5
3,23,"5xAM","h2_he","hat(italic(h))^2",0.609710228443146,0.5
4,23,"5xAM","h2_he","hat(italic(h))^2",0.628385782241821,0.5
5,23,"5xAM","h2_he","hat(italic(h))^2",0.649835133552551,0.5
0,23,"5xAM","h2_he","hat(italic(h))^2",0.508042949438095,0.5
1,23,"5xAM","h2_he","hat(italic(h))^2",0.547195994853973,0.5
2,23,"5xAM","h2_he","hat(italic(h))^2",0.592685794830322,0.5
3,23,"5xAM","h2_he","hat(italic(h))^2",0.633250892162323,0.5
4,23,"5xAM","h2_he","hat(italic(h))^2",0.652359414100647,0.5
5,23,"5xAM","h2_he","hat(italic(h))^2",0.666494071483612,0.5
0,23,"5xAM","h2_he","hat(italic(h))^2",0.502930927276611,0.5
1,23,"5xAM","h2_he","hat(italic(h))^2",0.543141102790832,0.5
2,23,"5xAM","h2_he","hat(italic(h))^2",0.58455216884613,0.5
3,23,"5xAM","h2_he","hat(italic(h))^2",0.620954072475433,0.5
4,23,"5xAM","h2_he","hat(italic(h))^2",0.654060971736908,0.5
5,23,"5xAM","h2_he","hat(italic(h))^2",0.660067534446716,0.5
0,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.501052838563919,0.5
1,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.534214890003204,0.5
2,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.574001491069794,0.5
3,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.62049640417099,0.5
4,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.635288333892822,0.5
5,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.660319137573242,0.5
0,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.508268791437149,0.5
1,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.551526081562042,0.5
2,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.58326188325882,0.5
3,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.609082174301147,0.5
4,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.648433923721313,0.5
5,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.669759047031403,0.5
0,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.502411818504333,0.5
1,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.543958878517151,0.5
2,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.584276974201202,0.5
3,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.618342304229736,0.5
4,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.644725322723389,0.5
5,23,"5xAM + GxE","h2_he","hat(italic(h))^2",0.668287038803101,0.5
0,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.49394788146019,0.5
1,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.599574136734009,0.5
2,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.686625909805298,0.5
3,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.726326036453247,0.5
4,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.74081004858017,0.5
5,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.756069695949554,0.5
0,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.507684010267258,0.5
1,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.612847888469696,0.5
2,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.698009860515594,0.5
3,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.739561200141907,0.5
4,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.749158716201782,0.5
5,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.75506637096405,0.5
0,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.501475042104721,0.5
1,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.606293594837189,0.5
2,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.680695331096649,0.5
3,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.720362365245819,0.5
4,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.728247249126434,0.5
5,23,"5xAM + VT","h2_he","hat(italic(h))^2",0.738118934631348,0.5
0,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.497554004192352,0.5
1,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.595369184017181,0.5
2,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.664436495304108,0.5
3,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.700887179374695,0.5
4,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.715592932701111,0.5
5,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.691795980930328,0.5
0,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.506150412559509,0.5
1,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.603568816184998,0.5
2,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.668136155605316,0.5
3,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.705286836624145,0.5
4,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.717731058597565,0.5
5,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.708489072322845,0.5
0,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.500664848089218,0.5
1,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.599851763248444,0.5
2,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.665688896179199,0.5
3,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.703184103965759,0.5
4,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.709119892120361,0.5
5,23,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.74004921913147,0.5
0,230,"5xAM","h2_he","hat(italic(h))^2",0.468428027629852,0.5
1,230,"5xAM","h2_he","hat(italic(h))^2",0.509009689092636,0.5
2,230,"5xAM","h2_he","hat(italic(h))^2",0.555799424648285,0.5
3,230,"5xAM","h2_he","hat(italic(h))^2",0.577777087688446,0.5
4,230,"5xAM","h2_he","hat(italic(h))^2",0.597331047058105,0.5
5,230,"5xAM","h2_he","hat(italic(h))^2",0.630164015293121,0.5
0,230,"5xAM","h2_he","hat(italic(h))^2",0.501070070266724,0.5
1,230,"5xAM","h2_he","hat(italic(h))^2",0.544123232364655,0.5
2,230,"5xAM","h2_he","hat(italic(h))^2",0.584391915798187,0.5
3,230,"5xAM","h2_he","hat(italic(h))^2",0.61736022233963,0.5
4,230,"5xAM","h2_he","hat(italic(h))^2",0.642494511604309,0.5
5,230,"5xAM","h2_he","hat(italic(h))^2",0.668288052082062,0.5
0,230,"5xAM","h2_he","hat(italic(h))^2",0.495261150598526,0.5
1,230,"5xAM","h2_he","hat(italic(h))^2",0.53384462594986,0.5
2,230,"5xAM","h2_he","hat(italic(h))^2",0.576299595832825,0.5
3,230,"5xAM","h2_he","hat(italic(h))^2",0.608370542526245,0.5
4,230,"5xAM","h2_he","hat(italic(h))^2",0.635505282878876,0.5
5,230,"5xAM","h2_he","hat(italic(h))^2",0.653938412666321,0.5
0,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.479043799638748,0.5
1,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.515191686153412,0.5
2,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.544256067276001,0.5
3,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.587222397327423,0.5
4,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.60221301317215,0.5
5,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.613510882854462,0.5
0,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.507023197412491,0.5
1,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.54726881980896,0.5
2,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.584993720054626,0.5
3,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.617689108848572,0.5
4,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.63350020647049,0.5
5,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.658965015411377,0.5
0,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.499464243650436,0.5
1,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.542324769496918,0.5
2,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.585578370094299,0.5
3,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.610879898071289,0.5
4,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.637687230110168,0.5
5,230,"5xAM + GxE","h2_he","hat(italic(h))^2",0.663413918018341,0.5
0,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.471146649122238,0.5
1,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.575066542625427,0.5
2,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.642869091033936,0.5
3,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.69185072183609,0.5
4,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.70091325044632,0.5
5,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.729019224643707,0.5
0,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.504483413696289,0.5
1,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.606675183773041,0.5
2,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.681053137779236,0.5
3,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.71971971988678,0.5
4,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.746268129348755,0.5
5,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.739016556739807,0.5
0,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.495902955532074,0.5
1,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.596257925033569,0.5
2,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.674194300174713,0.5
3,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.7169304728508,0.5
4,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.74488273859024,0.5
5,230,"5xAM + VT","h2_he","hat(italic(h))^2",0.726054489612579,0.5
0,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.475050920248032,0.5
1,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.576253056526184,0.5
2,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.647476053237915,0.5
3,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.674882519245148,0.5
4,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.690910661220551,0.5
5,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.676298654079437,0.5
0,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.50183197259903,0.5
1,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.600721120834351,0.5
2,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.671039545536041,0.5
3,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.71228404045105,0.5
4,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.703896701335907,0.5
5,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.677517306804657,0.5
0,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.49809702038765,0.5
1,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.596494603157044,0.5
2,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.666283798217773,0.5
3,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.698874998092651,0.5
4,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.712244176864624,0.5
5,230,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.693743181228638,0.5
0,231,"5xAM","h2_he","hat(italic(h))^2",0.518298864364624,0.5
1,231,"5xAM","h2_he","hat(italic(h))^2",0.555002522468567,0.5
2,231,"5xAM","h2_he","hat(italic(h))^2",0.599075424671173,0.5
3,231,"5xAM","h2_he","hat(italic(h))^2",0.640702414512634,0.5
4,231,"5xAM","h2_he","hat(italic(h))^2",0.667093396186829,0.5
5,231,"5xAM","h2_he","hat(italic(h))^2",0.688781559467316,0.5
0,231,"5xAM","h2_he","hat(italic(h))^2",0.507783597707748,0.5
1,231,"5xAM","h2_he","hat(italic(h))^2",0.549663865566254,0.5
2,231,"5xAM","h2_he","hat(italic(h))^2",0.587699794769287,0.5
3,231,"5xAM","h2_he","hat(italic(h))^2",0.625826251506805,0.5
4,231,"5xAM","h2_he","hat(italic(h))^2",0.652358734607697,0.5
5,231,"5xAM","h2_he","hat(italic(h))^2",0.672574400901794,0.5
0,231,"5xAM","h2_he","hat(italic(h))^2",0.497473204135895,0.5
1,231,"5xAM","h2_he","hat(italic(h))^2",0.540920114517212,0.5
2,231,"5xAM","h2_he","hat(italic(h))^2",0.580045902729034,0.5
3,231,"5xAM","h2_he","hat(italic(h))^2",0.613237130641937,0.5
4,231,"5xAM","h2_he","hat(italic(h))^2",0.648557102680206,0.5
5,231,"5xAM","h2_he","hat(italic(h))^2",0.650892055034637,0.5
0,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.520643854141235,0.5
1,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.558896887302399,0.5
2,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.602873504161835,0.5
3,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.643678307533264,0.5
4,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.669922506809235,0.5
5,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.696420896053314,0.5
0,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.510828423500061,0.5
1,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.550157022476196,0.5
2,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.588613033294678,0.5
3,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.622866606712341,0.5
4,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.64770667552948,0.5
5,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.688449931144714,0.5
0,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.49681624174118,0.5
1,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.544169497489929,0.5
2,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.582260966300964,0.5
3,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.612344110012054,0.5
4,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.642826187610626,0.5
5,231,"5xAM + GxE","h2_he","hat(italic(h))^2",0.643749296665192,0.5
0,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.518506669998169,0.5
1,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.627255952358246,0.5
2,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.703730571269989,0.5
3,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.736385107040405,0.5
4,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.75208306312561,0.5
5,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.773824727535248,0.5
0,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.506223273277283,0.5
1,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.610048711299896,0.5
2,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.684990704059601,0.5
3,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.725829207897186,0.5
4,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.747955596446991,0.5
5,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.744178986549377,0.5
0,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.496334451436996,0.5
1,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.60203024148941,0.5
2,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.677979719638824,0.5
3,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.718909251689911,0.5
4,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.746100032329559,0.5
5,231,"5xAM + VT","h2_he","hat(italic(h))^2",0.775129997730255,0.5
0,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.515977394580841,0.5
1,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.616958892345428,0.5
2,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.677278769016266,0.5
3,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.71000235080719,0.5
4,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.696395540237427,0.5
5,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.702130830287933,0.5
0,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.50640367269516,0.5
1,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.604587292671204,0.5
2,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.672231149673462,0.5
3,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.706931567192078,0.5
4,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.714535689353943,0.5
5,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.733409202098846,0.5
0,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.498827666044235,0.5
1,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.59747633934021,0.5
2,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.663322079181671,0.5
3,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.696278047561645,0.5
4,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.687379026412964,0.5
5,231,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.672418582439423,0.5
0,232,"5xAM","h2_he","hat(italic(h))^2",0.493810403347015,0.5
1,232,"5xAM","h2_he","hat(italic(h))^2",0.534106826782227,0.5
2,232,"5xAM","h2_he","hat(italic(h))^2",0.588168001174927,0.5
3,232,"5xAM","h2_he","hat(italic(h))^2",0.605293691158295,0.5
4,232,"5xAM","h2_he","hat(italic(h))^2",0.630692958831787,0.5
5,232,"5xAM","h2_he","hat(italic(h))^2",0.655396282672882,0.5
0,232,"5xAM","h2_he","hat(italic(h))^2",0.501148611307144,0.5
1,232,"5xAM","h2_he","hat(italic(h))^2",0.542719864845276,0.5
2,232,"5xAM","h2_he","hat(italic(h))^2",0.58497394323349,0.5
3,232,"5xAM","h2_he","hat(italic(h))^2",0.61336030960083,0.5
4,232,"5xAM","h2_he","hat(italic(h))^2",0.647477912902832,0.5
5,232,"5xAM","h2_he","hat(italic(h))^2",0.650800979137421,0.5
0,232,"5xAM","h2_he","hat(italic(h))^2",0.50229184627533,0.5
1,232,"5xAM","h2_he","hat(italic(h))^2",0.5449298620224,0.5
2,232,"5xAM","h2_he","hat(italic(h))^2",0.588530087471008,0.5
3,232,"5xAM","h2_he","hat(italic(h))^2",0.622955250740051,0.5
4,232,"5xAM","h2_he","hat(italic(h))^2",0.64539487361908,0.5
5,232,"5xAM","h2_he","hat(italic(h))^2",0.671434259414673,0.5
0,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.501482683420181,0.5
1,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.543874382972717,0.5
2,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.579638636112213,0.5
3,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.602345311641693,0.5
4,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.633475625514984,0.5
5,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.654816818237305,0.5
0,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.502670228481293,0.5
1,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.54321129322052,0.5
2,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.583924114704132,0.5
3,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.617111456394196,0.5
4,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.636427140235901,0.5
5,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.659954738616943,0.5
0,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.505197441577911,0.5
1,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.549388933181763,0.5
2,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.588059628009796,0.5
3,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.615664851665497,0.5
4,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.644494152069092,0.5
5,232,"5xAM + GxE","h2_he","hat(italic(h))^2",0.649142563343048,0.5
0,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.495562440156937,0.5
1,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.604483866691589,0.5
2,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.678227078914642,0.5
3,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.72114816904068,0.5
4,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.745501565933228,0.5
5,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.740289127826691,0.5
0,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.502976477146149,0.5
1,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.609288144111633,0.5
2,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.680341696739197,0.5
3,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.723080897331238,0.5
4,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.746925723552704,0.5
5,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.757541489601135,0.5
0,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.501808935403824,0.5
1,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.606433355808258,0.5
2,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.680220007896423,0.5
3,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.719085907936096,0.5
4,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.750529909133911,0.5
5,232,"5xAM + VT","h2_he","hat(italic(h))^2",0.751906454563141,0.5
0,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.49385227560997,0.5
1,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.594712972640991,0.5
2,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.669064366817474,0.5
3,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.70479850769043,0.5
4,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.71166365146637,0.5
5,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.704593467712402,0.5
0,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.501680636405945,0.5
1,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.60232584476471,0.5
2,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.669214987754822,0.5
3,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.703722202777863,0.5
4,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.70966112613678,0.5
5,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.704738855361938,0.5
0,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.502548158168793,0.5
1,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.604860496520996,0.5
2,232,"5xAM + VT + GxE","h2_he","hat(italic(h))^2",0.673648381233215,0.5
