"seed","gen","scenario","variable","value","xAM","args_kmate","power"
26,4,"5xAM","he_rg",0.274500063262462,"5-variate xAM",5,"66%"
26,5,"5xAM","he_rg",0.301730859300451,"5-variate xAM",5,"66%"
26,0,"5xAM","he_rg",-0.000567074966404828,"5-variate xAM",5,"50%"
26,1,"5xAM","he_rg",0.0964797736734517,"5-variate xAM",5,"50%"
26,2,"5xAM","he_rg",0.173558533373738,"5-variate xAM",5,"50%"
26,3,"5xAM","he_rg",0.215712961975086,"5-variate xAM",5,"50%"
26,4,"5xAM","he_rg",0.258958991217751,"5-variate xAM",5,"50%"
26,5,"5xAM","he_rg",0.287884968782111,"5-variate xAM",5,"50%"
26,0,"5xAM","he_rg",-0.00225951194341293,"5-variate xAM",5,"39%"
26,1,"5xAM","he_rg",0.1004218982925,"5-variate xAM",5,"39%"
26,2,"5xAM","he_rg",0.183022257774808,"5-variate xAM",5,"39%"
26,3,"5xAM","he_rg",0.222069709725701,"5-variate xAM",5,"39%"
26,4,"5xAM","he_rg",0.26095593755342,"5-variate xAM",5,"39%"
26,5,"5xAM","he_rg",0.305191671286395,"5-variate xAM",5,"39%"
27,0,"2xAM","he_rg",-0.00466398463280695,"2-variate xAM",2,"50%"
27,1,"2xAM","he_rg",0.0782450950252571,"2-variate xAM",2,"50%"
27,2,"2xAM","he_rg",0.152496413451185,"2-variate xAM",2,"50%"
27,3,"2xAM","he_rg",0.173727637270967,"2-variate xAM",2,"50%"
27,4,"2xAM","he_rg",0.196188029277494,"2-variate xAM",2,"50%"
27,5,"2xAM","he_rg",0.203698538767726,"2-variate xAM",2,"50%"
27,0,"2xAM","he_rg",0.00151775894111013,"2-variate xAM",2,"39%"
27,1,"2xAM","he_rg",0.0927019473553618,"2-variate xAM",2,"39%"
27,2,"2xAM","he_rg",0.13691200461612,"2-variate xAM",2,"39%"
27,3,"2xAM","he_rg",0.174959743347304,"2-variate xAM",2,"39%"
27,4,"2xAM","he_rg",0.206962441629773,"2-variate xAM",2,"39%"
27,5,"2xAM","he_rg",0.224891724602047,"2-variate xAM",2,"39%"
27,0,"2xAM","he_rg",0.00200525574076951,"2-variate xAM",2,"66%"
27,1,"2xAM","he_rg",0.094046064968312,"2-variate xAM",2,"66%"
27,2,"2xAM","he_rg",0.15451898380052,"2-variate xAM",2,"66%"
27,3,"2xAM","he_rg",0.1885480452565,"2-variate xAM",2,"66%"
27,4,"2xAM","he_rg",0.213009164816864,"2-variate xAM",2,"66%"
27,5,"2xAM","he_rg",0.216952644806975,"2-variate xAM",2,"66%"
27,0,"5xAM","he_rg",-0.00287275203758595,"5-variate xAM",5,"66%"
27,1,"5xAM","he_rg",0.094418647480092,"5-variate xAM",5,"66%"
27,2,"5xAM","he_rg",0.166303951647601,"5-variate xAM",5,"66%"
27,3,"5xAM","he_rg",0.222020184348115,"5-variate xAM",5,"66%"
27,4,"5xAM","he_rg",0.260961948087855,"5-variate xAM",5,"66%"
27,5,"5xAM","he_rg",0.294853738445578,"5-variate xAM",5,"66%"
27,0,"5xAM","he_rg",0.000684043925211952,"5-variate xAM",5,"50%"
27,1,"5xAM","he_rg",0.0960184274440038,"5-variate xAM",5,"50%"
27,2,"5xAM","he_rg",0.175887423383573,"5-variate xAM",5,"50%"
27,3,"5xAM","he_rg",0.230366686697775,"5-variate xAM",5,"50%"
27,4,"5xAM","he_rg",0.258328053648155,"5-variate xAM",5,"50%"
27,5,"5xAM","he_rg",0.307422810548916,"5-variate xAM",5,"50%"
27,0,"5xAM","he_rg",-0.00179548754401082,"5-variate xAM",5,"39%"
27,1,"5xAM","he_rg",0.0960434544835171,"5-variate xAM",5,"39%"
27,2,"5xAM","he_rg",0.174722344548982,"5-variate xAM",5,"39%"
27,3,"5xAM","he_rg",0.229770546561047,"5-variate xAM",5,"39%"
27,4,"5xAM","he_rg",0.268316414438899,"5-variate xAM",5,"39%"
27,5,"5xAM","he_rg",0.296763093972852,"5-variate xAM",5,"39%"
28,0,"2xAM","he_rg",0.00498084899755435,"2-variate xAM",2,"50%"
28,1,"2xAM","he_rg",0.100293353133832,"2-variate xAM",2,"50%"
28,2,"2xAM","he_rg",0.164720133845241,"2-variate xAM",2,"50%"
28,3,"2xAM","he_rg",0.202527407602588,"2-variate xAM",2,"50%"
28,4,"2xAM","he_rg",0.203479094582023,"2-variate xAM",2,"50%"
28,5,"2xAM","he_rg",0.176273026893891,"2-variate xAM",2,"50%"
28,0,"2xAM","he_rg",-0.00806571177594241,"2-variate xAM",2,"39%"
28,1,"2xAM","he_rg",0.0965790805214567,"2-variate xAM",2,"39%"
28,2,"2xAM","he_rg",0.150520119639641,"2-variate xAM",2,"39%"
28,3,"2xAM","he_rg",0.174530578889967,"2-variate xAM",2,"39%"
28,4,"2xAM","he_rg",0.227473618653389,"2-variate xAM",2,"39%"
28,5,"2xAM","he_rg",0.233790728284469,"2-variate xAM",2,"39%"
28,0,"2xAM","he_rg",0.000115206228209303,"2-variate xAM",2,"66%"
28,1,"2xAM","he_rg",0.0868975965826289,"2-variate xAM",2,"66%"
28,2,"2xAM","he_rg",0.123493800178956,"2-variate xAM",2,"66%"
28,3,"2xAM","he_rg",0.184642036010604,"2-variate xAM",2,"66%"
28,4,"2xAM","he_rg",0.147735410646351,"2-variate xAM",2,"66%"
28,5,"2xAM","he_rg",0.225249353597489,"2-variate xAM",2,"66%"
28,0,"5xAM","he_rg",-3.41946489554765e-05,"5-variate xAM",5,"66%"
28,1,"5xAM","he_rg",0.106606417547447,"5-variate xAM",5,"66%"
28,2,"5xAM","he_rg",0.180943122834773,"5-variate xAM",5,"66%"
28,3,"5xAM","he_rg",0.229312340916,"5-variate xAM",5,"66%"
28,4,"5xAM","he_rg",0.26586302192824,"5-variate xAM",5,"66%"
28,5,"5xAM","he_rg",0.321715510985277,"5-variate xAM",5,"66%"
28,0,"5xAM","he_rg",0.00100174586861848,"5-variate xAM",5,"50%"
28,1,"5xAM","he_rg",0.0996817319579348,"5-variate xAM",5,"50%"
28,2,"5xAM","he_rg",0.170951457082631,"5-variate xAM",5,"50%"
28,3,"5xAM","he_rg",0.218806283244593,"5-variate xAM",5,"50%"
28,4,"5xAM","he_rg",0.252143328757581,"5-variate xAM",5,"50%"
28,5,"5xAM","he_rg",0.281108757378203,"5-variate xAM",5,"50%"
28,0,"5xAM","he_rg",-0.000255563393067789,"5-variate xAM",5,"39%"
28,1,"5xAM","he_rg",0.0975078427568096,"5-variate xAM",5,"39%"
28,2,"5xAM","he_rg",0.177399528514959,"5-variate xAM",5,"39%"
28,3,"5xAM","he_rg",0.227791118310186,"5-variate xAM",5,"39%"
28,4,"5xAM","he_rg",0.266560265741202,"5-variate xAM",5,"39%"
28,5,"5xAM","he_rg",0.303730460132573,"5-variate xAM",5,"39%"
29,0,"2xAM","he_rg",-0.000139404198091678,"2-variate xAM",2,"50%"
29,1,"2xAM","he_rg",0.0977261029869054,"2-variate xAM",2,"50%"
29,2,"2xAM","he_rg",0.166930938708126,"2-variate xAM",2,"50%"
29,3,"2xAM","he_rg",0.189346106700446,"2-variate xAM",2,"50%"
29,4,"2xAM","he_rg",0.183022071437608,"2-variate xAM",2,"50%"
29,5,"2xAM","he_rg",0.240912548293758,"2-variate xAM",2,"50%"
29,0,"2xAM","he_rg",0.00547695460118983,"2-variate xAM",2,"39%"
29,1,"2xAM","he_rg",0.092561550039464,"2-variate xAM",2,"39%"
29,2,"2xAM","he_rg",0.140546668274615,"2-variate xAM",2,"39%"
29,3,"2xAM","he_rg",0.173127333881685,"2-variate xAM",2,"39%"
29,4,"2xAM","he_rg",0.218894378533262,"2-variate xAM",2,"39%"
29,5,"2xAM","he_rg",0.203760896561028,"2-variate xAM",2,"39%"
29,0,"2xAM","he_rg",0.00105790585358909,"2-variate xAM",2,"66%"
29,1,"2xAM","he_rg",0.0918771414782287,"2-variate xAM",2,"66%"
29,2,"2xAM","he_rg",0.14721767586872,"2-variate xAM",2,"66%"
29,3,"2xAM","he_rg",0.179002286035919,"2-variate xAM",2,"66%"
29,4,"2xAM","he_rg",0.179835671409881,"2-variate xAM",2,"66%"
29,5,"2xAM","he_rg",0.189653567793427,"2-variate xAM",2,"66%"
29,0,"5xAM","he_rg",0.000988468470746381,"5-variate xAM",5,"66%"
29,1,"5xAM","he_rg",0.100949968029973,"5-variate xAM",5,"66%"
29,2,"5xAM","he_rg",0.177248112635056,"5-variate xAM",5,"66%"
29,3,"5xAM","he_rg",0.226457076667773,"5-variate xAM",5,"66%"
29,4,"5xAM","he_rg",0.255635679711505,"5-variate xAM",5,"66%"
29,5,"5xAM","he_rg",0.296871514888726,"5-variate xAM",5,"66%"
29,0,"5xAM","he_rg",0.00164347273209962,"5-variate xAM",5,"50%"
29,1,"5xAM","he_rg",0.0992711160356477,"5-variate xAM",5,"50%"
29,2,"5xAM","he_rg",0.174713861277394,"5-variate xAM",5,"50%"
29,3,"5xAM","he_rg",0.238367680581318,"5-variate xAM",5,"50%"
29,4,"5xAM","he_rg",0.289783386173368,"5-variate xAM",5,"50%"
29,5,"5xAM","he_rg",0.317304676100437,"5-variate xAM",5,"50%"
29,0,"5xAM","he_rg",-0.00277457712900648,"5-variate xAM",5,"39%"
29,1,"5xAM","he_rg",0.0963808316261235,"5-variate xAM",5,"39%"
29,2,"5xAM","he_rg",0.17680502674396,"5-variate xAM",5,"39%"
29,3,"5xAM","he_rg",0.227334783758654,"5-variate xAM",5,"39%"
29,4,"5xAM","he_rg",0.263592458563636,"5-variate xAM",5,"39%"
29,5,"5xAM","he_rg",0.278367717931985,"5-variate xAM",5,"39%"
3,0,"2xAM","he_rg",0.000736168636143284,"2-variate xAM",2,"50%"
3,1,"2xAM","he_rg",0.096174046388602,"2-variate xAM",2,"50%"
3,2,"2xAM","he_rg",0.128904803827867,"2-variate xAM",2,"50%"
3,3,"2xAM","he_rg",0.186744124169944,"2-variate xAM",2,"50%"
3,4,"2xAM","he_rg",0.222798157953067,"2-variate xAM",2,"50%"
3,5,"2xAM","he_rg",0.227215033415998,"2-variate xAM",2,"50%"
3,0,"2xAM","he_rg",-0.00223553722272833,"2-variate xAM",2,"39%"
3,1,"2xAM","he_rg",0.0985407600300373,"2-variate xAM",2,"39%"
3,2,"2xAM","he_rg",0.132079424006552,"2-variate xAM",2,"39%"
3,3,"2xAM","he_rg",0.184377394013831,"2-variate xAM",2,"39%"
3,4,"2xAM","he_rg",0.208418737442334,"2-variate xAM",2,"39%"
3,5,"2xAM","he_rg",0.230543341309482,"2-variate xAM",2,"39%"
3,0,"2xAM","he_rg",0.00291505324945653,"2-variate xAM",2,"66%"
3,1,"2xAM","he_rg",0.105424010761056,"2-variate xAM",2,"66%"
3,2,"2xAM","he_rg",0.171374595333209,"2-variate xAM",2,"66%"
3,3,"2xAM","he_rg",0.198573741398412,"2-variate xAM",2,"66%"
3,4,"2xAM","he_rg",0.185002532222943,"2-variate xAM",2,"66%"
3,5,"2xAM","he_rg",0.18085161481829,"2-variate xAM",2,"66%"
3,0,"5xAM","he_rg",-0.00233997182093733,"5-variate xAM",5,"66%"
3,1,"5xAM","he_rg",0.102945607251387,"5-variate xAM",5,"66%"
3,2,"5xAM","he_rg",0.182025325944548,"5-variate xAM",5,"66%"
3,3,"5xAM","he_rg",0.232147885538267,"5-variate xAM",5,"66%"
3,4,"5xAM","he_rg",0.275116513562732,"5-variate xAM",5,"66%"
3,5,"5xAM","he_rg",0.293949208022371,"5-variate xAM",5,"66%"
3,0,"5xAM","he_rg",-0.00106367429231623,"5-variate xAM",5,"50%"
3,1,"5xAM","he_rg",0.104089901182432,"5-variate xAM",5,"50%"
3,2,"5xAM","he_rg",0.179465019109435,"5-variate xAM",5,"50%"
3,3,"5xAM","he_rg",0.2286752666077,"5-variate xAM",5,"50%"
3,4,"5xAM","he_rg",0.264510021330525,"5-variate xAM",5,"50%"
3,5,"5xAM","he_rg",0.303099623635174,"5-variate xAM",5,"50%"
3,0,"5xAM","he_rg",-0.00235369435666404,"5-variate xAM",5,"39%"
3,1,"5xAM","he_rg",0.096774262888742,"5-variate xAM",5,"39%"
3,2,"5xAM","he_rg",0.180215406741635,"5-variate xAM",5,"39%"
3,3,"5xAM","he_rg",0.227160118283922,"5-variate xAM",5,"39%"
3,4,"5xAM","he_rg",0.266496427690056,"5-variate xAM",5,"39%"
3,5,"5xAM","he_rg",0.288789459821044,"5-variate xAM",5,"39%"
30,0,"2xAM","he_rg",0.00200418992066532,"2-variate xAM",2,"50%"
30,1,"2xAM","he_rg",0.100892644937069,"2-variate xAM",2,"50%"
30,2,"2xAM","he_rg",0.156669592006452,"2-variate xAM",2,"50%"
30,3,"2xAM","he_rg",0.184484642165441,"2-variate xAM",2,"50%"
30,4,"2xAM","he_rg",0.230983904548801,"2-variate xAM",2,"50%"
30,5,"2xAM","he_rg",0.237673087560361,"2-variate xAM",2,"50%"
30,0,"2xAM","he_rg",-0.00750508982425054,"2-variate xAM",2,"39%"
30,1,"2xAM","he_rg",0.0858099975451998,"2-variate xAM",2,"39%"
30,2,"2xAM","he_rg",0.160156402004836,"2-variate xAM",2,"39%"
30,3,"2xAM","he_rg",0.17936153488144,"2-variate xAM",2,"39%"
30,4,"2xAM","he_rg",0.228353794068856,"2-variate xAM",2,"39%"
30,5,"2xAM","he_rg",0.243473450195651,"2-variate xAM",2,"39%"
30,0,"2xAM","he_rg",-0.00666037149346253,"2-variate xAM",2,"66%"
30,1,"2xAM","he_rg",0.0810960378881419,"2-variate xAM",2,"66%"
30,2,"2xAM","he_rg",0.141701243747918,"2-variate xAM",2,"66%"
30,3,"2xAM","he_rg",0.164598649766645,"2-variate xAM",2,"66%"
30,4,"2xAM","he_rg",0.175112714638427,"2-variate xAM",2,"66%"
30,5,"2xAM","he_rg",0.194722242336197,"2-variate xAM",2,"66%"
30,0,"5xAM","he_rg",0.00122402453064422,"5-variate xAM",5,"66%"
30,1,"5xAM","he_rg",0.0984975042875863,"5-variate xAM",5,"66%"
30,2,"5xAM","he_rg",0.167868785004813,"5-variate xAM",5,"66%"
30,3,"5xAM","he_rg",0.232706293727822,"5-variate xAM",5,"66%"
30,4,"5xAM","he_rg",0.267105340491495,"5-variate xAM",5,"66%"
30,5,"5xAM","he_rg",0.278072941756831,"5-variate xAM",5,"66%"
30,0,"5xAM","he_rg",0.000419558689239282,"5-variate xAM",5,"50%"
30,1,"5xAM","he_rg",0.0964782818912336,"5-variate xAM",5,"50%"
30,2,"5xAM","he_rg",0.170099025875612,"5-variate xAM",5,"50%"
30,3,"5xAM","he_rg",0.222651771907586,"5-variate xAM",5,"50%"
30,4,"5xAM","he_rg",0.266633921848529,"5-variate xAM",5,"50%"
30,5,"5xAM","he_rg",0.268130492549502,"5-variate xAM",5,"50%"
30,0,"5xAM","he_rg",0.0010791871888265,"5-variate xAM",5,"39%"
30,1,"5xAM","he_rg",0.0997007074675544,"5-variate xAM",5,"39%"
30,2,"5xAM","he_rg",0.175807026365364,"5-variate xAM",5,"39%"
30,3,"5xAM","he_rg",0.235818813376313,"5-variate xAM",5,"39%"
30,4,"5xAM","he_rg",0.266458857796127,"5-variate xAM",5,"39%"
30,5,"5xAM","he_rg",0.29229167911468,"5-variate xAM",5,"39%"
31,0,"2xAM","he_rg",0.00064709568067492,"2-variate xAM",2,"50%"
31,1,"2xAM","he_rg",0.100362171538286,"2-variate xAM",2,"50%"
31,2,"2xAM","he_rg",0.152635779043537,"2-variate xAM",2,"50%"
31,3,"2xAM","he_rg",0.173280967021521,"2-variate xAM",2,"50%"
31,4,"2xAM","he_rg",0.221658053958224,"2-variate xAM",2,"50%"
31,5,"2xAM","he_rg",0.204882318740629,"2-variate xAM",2,"50%"
31,0,"2xAM","he_rg",0.00028003017760868,"2-variate xAM",2,"39%"
31,1,"2xAM","he_rg",0.112629779128441,"2-variate xAM",2,"39%"
31,2,"2xAM","he_rg",0.166793851536585,"2-variate xAM",2,"39%"
31,3,"2xAM","he_rg",0.186343883839336,"2-variate xAM",2,"39%"
31,4,"2xAM","he_rg",0.194728146707023,"2-variate xAM",2,"39%"
31,5,"2xAM","he_rg",0.189751628439158,"2-variate xAM",2,"39%"
31,0,"2xAM","he_rg",-0.000359588878047628,"2-variate xAM",2,"66%"
31,1,"2xAM","he_rg",0.0955513110608983,"2-variate xAM",2,"66%"
31,2,"2xAM","he_rg",0.14526922923298,"2-variate xAM",2,"66%"
31,3,"2xAM","he_rg",0.192499821603166,"2-variate xAM",2,"66%"
31,4,"2xAM","he_rg",0.216001319810359,"2-variate xAM",2,"66%"
31,5,"2xAM","he_rg",0.232690310021337,"2-variate xAM",2,"66%"
31,0,"5xAM","he_rg",-0.000943087942002572,"5-variate xAM",5,"66%"
31,1,"5xAM","he_rg",0.100768713177058,"5-variate xAM",5,"66%"
31,2,"5xAM","he_rg",0.18088960501522,"5-variate xAM",5,"66%"
31,3,"5xAM","he_rg",0.231922346624436,"5-variate xAM",5,"66%"
31,4,"5xAM","he_rg",0.274690081622151,"5-variate xAM",5,"66%"
31,5,"5xAM","he_rg",0.289021702345969,"5-variate xAM",5,"66%"
31,0,"5xAM","he_rg",-0.000482151074945938,"5-variate xAM",5,"50%"
31,1,"5xAM","he_rg",0.0980638713577621,"5-variate xAM",5,"50%"
31,2,"5xAM","he_rg",0.178143588482113,"5-variate xAM",5,"50%"
31,3,"5xAM","he_rg",0.23903642275855,"5-variate xAM",5,"50%"
31,4,"5xAM","he_rg",0.274522193758446,"5-variate xAM",5,"50%"
31,5,"5xAM","he_rg",0.28456892029563,"5-variate xAM",5,"50%"
31,0,"5xAM","he_rg",-0.00072126966307047,"5-variate xAM",5,"39%"
31,1,"5xAM","he_rg",0.0982570541689229,"5-variate xAM",5,"39%"
31,2,"5xAM","he_rg",0.181254695826826,"5-variate xAM",5,"39%"
31,3,"5xAM","he_rg",0.227133066888673,"5-variate xAM",5,"39%"
31,4,"5xAM","he_rg",0.265858909900635,"5-variate xAM",5,"39%"
31,5,"5xAM","he_rg",0.299091945710606,"5-variate xAM",5,"39%"
32,0,"2xAM","he_rg",-0.00188430900055005,"2-variate xAM",2,"50%"
32,1,"2xAM","he_rg",0.0901907718528695,"2-variate xAM",2,"50%"
32,2,"2xAM","he_rg",0.139042692963617,"2-variate xAM",2,"50%"
32,3,"2xAM","he_rg",0.162964605042603,"2-variate xAM",2,"50%"
32,4,"2xAM","he_rg",0.151118238773689,"2-variate xAM",2,"50%"
32,5,"2xAM","he_rg",0.218566695395694,"2-variate xAM",2,"50%"
32,0,"2xAM","he_rg",0.00940413548408311,"2-variate xAM",2,"39%"
32,1,"2xAM","he_rg",0.0998711003750565,"2-variate xAM",2,"39%"
32,2,"2xAM","he_rg",0.156150319924153,"2-variate xAM",2,"39%"
32,3,"2xAM","he_rg",0.190106598111604,"2-variate xAM",2,"39%"
32,4,"2xAM","he_rg",0.230160943109555,"2-variate xAM",2,"39%"
32,5,"2xAM","he_rg",0.25796424501723,"2-variate xAM",2,"39%"
32,0,"2xAM","he_rg",0.000611413522102299,"2-variate xAM",2,"66%"
32,1,"2xAM","he_rg",0.102844075526199,"2-variate xAM",2,"66%"
32,2,"2xAM","he_rg",0.142337419098322,"2-variate xAM",2,"66%"
32,3,"2xAM","he_rg",0.194946282854748,"2-variate xAM",2,"66%"
32,4,"2xAM","he_rg",0.221346235185178,"2-variate xAM",2,"66%"
32,5,"2xAM","he_rg",0.252266165299179,"2-variate xAM",2,"66%"
32,0,"5xAM","he_rg",-0.00110929171872107,"5-variate xAM",5,"66%"
32,1,"5xAM","he_rg",0.0959472828849105,"5-variate xAM",5,"66%"
32,2,"5xAM","he_rg",0.168377284567375,"5-variate xAM",5,"66%"
32,3,"5xAM","he_rg",0.225993933002008,"5-variate xAM",5,"66%"
32,4,"5xAM","he_rg",0.256665527963782,"5-variate xAM",5,"66%"
32,5,"5xAM","he_rg",0.289942655248179,"5-variate xAM",5,"66%"
32,0,"5xAM","he_rg",0.000935053394531958,"5-variate xAM",5,"50%"
32,1,"5xAM","he_rg",0.10847970685355,"5-variate xAM",5,"50%"
32,2,"5xAM","he_rg",0.180569120884973,"5-variate xAM",5,"50%"
32,3,"5xAM","he_rg",0.232032106880497,"5-variate xAM",5,"50%"
32,4,"5xAM","he_rg",0.268739220729674,"5-variate xAM",5,"50%"
32,5,"5xAM","he_rg",0.280321374494992,"5-variate xAM",5,"50%"
32,0,"5xAM","he_rg",-0.00224420245977421,"5-variate xAM",5,"39%"
32,1,"5xAM","he_rg",0.0973758074468669,"5-variate xAM",5,"39%"
32,2,"5xAM","he_rg",0.173759540940304,"5-variate xAM",5,"39%"
32,3,"5xAM","he_rg",0.240513983731585,"5-variate xAM",5,"39%"
32,4,"5xAM","he_rg",0.270461661334452,"5-variate xAM",5,"39%"
32,5,"5xAM","he_rg",0.294063585328683,"5-variate xAM",5,"39%"
33,0,"2xAM","he_rg",-1.41624959727545e-05,"2-variate xAM",2,"50%"
33,1,"2xAM","he_rg",0.0981889070395425,"2-variate xAM",2,"50%"
33,2,"2xAM","he_rg",0.155498564067665,"2-variate xAM",2,"50%"
33,3,"2xAM","he_rg",0.169534003145933,"2-variate xAM",2,"50%"
33,4,"2xAM","he_rg",0.17881578567023,"2-variate xAM",2,"50%"
33,5,"2xAM","he_rg",0.204287401197154,"2-variate xAM",2,"50%"
33,0,"2xAM","he_rg",-9.14479082775782e-05,"2-variate xAM",2,"39%"
33,1,"2xAM","he_rg",0.0921306748689197,"2-variate xAM",2,"39%"
33,2,"2xAM","he_rg",0.137013002121746,"2-variate xAM",2,"39%"
33,3,"2xAM","he_rg",0.156232212719944,"2-variate xAM",2,"39%"
33,4,"2xAM","he_rg",0.183313899915421,"2-variate xAM",2,"39%"
33,5,"2xAM","he_rg",0.259242614035011,"2-variate xAM",2,"39%"
33,0,"2xAM","he_rg",0.00721779554069139,"2-variate xAM",2,"66%"
33,1,"2xAM","he_rg",0.0958508251524709,"2-variate xAM",2,"66%"
33,2,"2xAM","he_rg",0.132425135363888,"2-variate xAM",2,"66%"
33,3,"2xAM","he_rg",0.167730278626883,"2-variate xAM",2,"66%"
33,4,"2xAM","he_rg",0.193260100026825,"2-variate xAM",2,"66%"
33,5,"2xAM","he_rg",0.181412349708045,"2-variate xAM",2,"66%"
33,0,"5xAM","he_rg",-0.000847188253394109,"5-variate xAM",5,"66%"
33,1,"5xAM","he_rg",0.0971819295932423,"5-variate xAM",5,"66%"
33,2,"5xAM","he_rg",0.175997903183118,"5-variate xAM",5,"66%"
33,3,"5xAM","he_rg",0.229823645483932,"5-variate xAM",5,"66%"
33,4,"5xAM","he_rg",0.282126526671702,"5-variate xAM",5,"66%"
33,5,"5xAM","he_rg",0.308008478565629,"5-variate xAM",5,"66%"
33,0,"5xAM","he_rg",0.00134260699747565,"5-variate xAM",5,"50%"
33,1,"5xAM","he_rg",0.102962860067141,"5-variate xAM",5,"50%"
33,2,"5xAM","he_rg",0.179559966517912,"5-variate xAM",5,"50%"
33,3,"5xAM","he_rg",0.238514472079141,"5-variate xAM",5,"50%"
33,4,"5xAM","he_rg",0.268612301444188,"5-variate xAM",5,"50%"
33,5,"5xAM","he_rg",0.311234790537004,"5-variate xAM",5,"50%"
33,0,"5xAM","he_rg",-0.00447993395611072,"5-variate xAM",5,"39%"
33,1,"5xAM","he_rg",0.0983798864142612,"5-variate xAM",5,"39%"
33,2,"5xAM","he_rg",0.174050417089854,"5-variate xAM",5,"39%"
33,3,"5xAM","he_rg",0.226783502061876,"5-variate xAM",5,"39%"
33,4,"5xAM","he_rg",0.269621981811531,"5-variate xAM",5,"39%"
33,5,"5xAM","he_rg",0.301635851292411,"5-variate xAM",5,"39%"
34,0,"2xAM","he_rg",-0.00259490659981547,"2-variate xAM",2,"50%"
34,1,"2xAM","he_rg",0.0931820158672973,"2-variate xAM",2,"50%"
34,2,"2xAM","he_rg",0.145805747062814,"2-variate xAM",2,"50%"
34,3,"2xAM","he_rg",0.174284793980472,"2-variate xAM",2,"50%"
34,4,"2xAM","he_rg",0.177318133421062,"2-variate xAM",2,"50%"
34,5,"2xAM","he_rg",0.216433147535441,"2-variate xAM",2,"50%"
34,0,"2xAM","he_rg",0.00537920315640424,"2-variate xAM",2,"39%"
34,1,"2xAM","he_rg",0.0960158770881517,"2-variate xAM",2,"39%"
34,2,"2xAM","he_rg",0.142476824652923,"2-variate xAM",2,"39%"
34,3,"2xAM","he_rg",0.196606234262034,"2-variate xAM",2,"39%"
34,4,"2xAM","he_rg",0.217635047964765,"2-variate xAM",2,"39%"
34,5,"2xAM","he_rg",0.235756348063744,"2-variate xAM",2,"39%"
34,0,"2xAM","he_rg",-0.00474418225534373,"2-variate xAM",2,"66%"
34,1,"2xAM","he_rg",0.093000307243159,"2-variate xAM",2,"66%"
34,2,"2xAM","he_rg",0.148681418889563,"2-variate xAM",2,"66%"
34,3,"2xAM","he_rg",0.179515140467672,"2-variate xAM",2,"66%"
34,4,"2xAM","he_rg",0.234804860460635,"2-variate xAM",2,"66%"
34,5,"2xAM","he_rg",0.230267576855612,"2-variate xAM",2,"66%"
34,0,"5xAM","he_rg",-0.00109089054146505,"5-variate xAM",5,"66%"
34,1,"5xAM","he_rg",0.0948860202047131,"5-variate xAM",5,"66%"
34,2,"5xAM","he_rg",0.169223268323869,"5-variate xAM",5,"66%"
34,3,"5xAM","he_rg",0.222667297255714,"5-variate xAM",5,"66%"
34,4,"5xAM","he_rg",0.253531363746953,"5-variate xAM",5,"66%"
34,5,"5xAM","he_rg",0.276381066133839,"5-variate xAM",5,"66%"
34,0,"5xAM","he_rg",-0.00271202452816947,"5-variate xAM",5,"50%"
34,1,"5xAM","he_rg",0.0999146126841348,"5-variate xAM",5,"50%"
34,2,"5xAM","he_rg",0.17817765039654,"5-variate xAM",5,"50%"
34,3,"5xAM","he_rg",0.231205423216739,"5-variate xAM",5,"50%"
34,4,"5xAM","he_rg",0.284583047137668,"5-variate xAM",5,"50%"
34,5,"5xAM","he_rg",0.317483450239082,"5-variate xAM",5,"50%"
34,0,"5xAM","he_rg",0.00072964347428148,"5-variate xAM",5,"39%"
34,1,"5xAM","he_rg",0.103599196313223,"5-variate xAM",5,"39%"
34,2,"5xAM","he_rg",0.180656312718646,"5-variate xAM",5,"39%"
34,3,"5xAM","he_rg",0.235968456853445,"5-variate xAM",5,"39%"
34,4,"5xAM","he_rg",0.258933181852452,"5-variate xAM",5,"39%"
34,5,"5xAM","he_rg",0.307604987690627,"5-variate xAM",5,"39%"
35,0,"2xAM","he_rg",-5.98651564812427e-05,"2-variate xAM",2,"50%"
35,1,"2xAM","he_rg",0.088704409256026,"2-variate xAM",2,"50%"
35,2,"2xAM","he_rg",0.141125592611939,"2-variate xAM",2,"50%"
35,3,"2xAM","he_rg",0.180045888715645,"2-variate xAM",2,"50%"
35,4,"2xAM","he_rg",0.20509268211505,"2-variate xAM",2,"50%"
35,5,"2xAM","he_rg",0.206308646673788,"2-variate xAM",2,"50%"
35,0,"2xAM","he_rg",-0.00561487569727754,"2-variate xAM",2,"39%"
35,1,"2xAM","he_rg",0.0937040227607589,"2-variate xAM",2,"39%"
35,2,"2xAM","he_rg",0.14563741599488,"2-variate xAM",2,"39%"
35,3,"2xAM","he_rg",0.189242550564192,"2-variate xAM",2,"39%"
35,4,"2xAM","he_rg",0.223088014279728,"2-variate xAM",2,"39%"
35,5,"2xAM","he_rg",0.2250620256028,"2-variate xAM",2,"39%"
35,0,"2xAM","he_rg",-0.000781552831235961,"2-variate xAM",2,"66%"
35,1,"2xAM","he_rg",0.0957782528500098,"2-variate xAM",2,"66%"
35,2,"2xAM","he_rg",0.152550072866916,"2-variate xAM",2,"66%"
35,3,"2xAM","he_rg",0.18713355212688,"2-variate xAM",2,"66%"
