"","scenario","gen","args_n","args_m","args_subsample","args_kphen","args_kmate","args_rmate","args_theta","args_phi","args_gamma","args_h2","args_env","GWAS","alpha","FalsePositive","TruePositive","params"
"871","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",1.58113883008419e-07,0,0.006515625,"5xAM_eVT"
"872","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",2.81170662595175e-07,0,0.00719921875,"5xAM_eVT"
"873","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",5e-07,0,0.00802083333333333,"5xAM_eVT"
"874","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",8.89139705019461e-07,0,0.00898177083333333,"5xAM_eVT"
"875","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",1.58113883008419e-06,1.30208333333333e-06,0.0100065104166667,"5xAM_eVT"
"876","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",2.81170662595175e-06,1.30208333333333e-06,0.0111809895833333,"5xAM_eVT"
"877","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",5e-06,2.60416666666667e-06,0.01253125,"5xAM_eVT"
"878","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",8.89139705019461e-06,5.20833333333333e-06,0.0139973958333333,"5xAM_eVT"
"879","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",1.58113883008419e-05,1.04166666666667e-05,0.0157565104166667,"5xAM_eVT"
"880","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",2.81170662595175e-05,2.34375e-05,0.0175625,"5xAM_eVT"
"881","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",5e-05,4.42708333333333e-05,0.0196549479166667,"5xAM_eVT"
"882","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",8.89139705019461e-05,7.03125e-05,0.0220065104166667,"5xAM_eVT"
"883","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.000158113883008419,0.00013671875,0.0246549479166667,"5xAM_eVT"
"884","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.000281170662595174,0.000223958333333333,0.0277369791666667,"5xAM_eVT"
"885","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",5e-04,0.00041015625,0.0311341145833333,"5xAM_eVT"
"886","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.000889139705019461,0.000713541666666667,0.0350143229166667,"5xAM_eVT"
"887","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.00158113883008419,0.00130859375,0.0394791666666667,"5xAM_eVT"
"888","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.00281170662595175,0.00229296875,0.0445442708333333,"5xAM_eVT"
"889","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.005,0.0040546875,0.0503203125,"5xAM_eVT"
"890","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.00889139705019461,0.00714973958333333,0.0570091145833333,"5xAM_eVT"
"891","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.0158113883008419,0.0126041666666667,0.064890625,"5xAM_eVT"
"892","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.0281170662595174,0.02239453125,0.0742421875,"5xAM_eVT"
"893","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.05,0.0397942708333333,0.08473046875,"5xAM_eVT"
"894","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.0889139705019461,0.0707005208333333,0.0975546875,"5xAM_eVT"
"895","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.158113883008419,0.126178385416667,0.1131640625,"5xAM_eVT"
"896","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.281170662595174,0.225145833333333,0.13215625,"5xAM_eVT"
"897","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.5,0.399981770833333,0.156861979166667,"5xAM_eVT"
"898","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",0.889139705,0.71072265625,0.190852864583333,"5xAM_eVT"
"899","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Population",1,0.8,0.2,"5xAM_eVT"
"900","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",5e-08,0,0.0051953125,"5xAM_eVT"
"901","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",8.89139705019461e-08,0,0.00575651041666667,"5xAM_eVT"
"902","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",1.58113883008419e-07,0,0.00643098958333333,"5xAM_eVT"
"903","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",2.81170662595175e-07,0,0.00713671875,"5xAM_eVT"
"904","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",5e-07,0,0.00797786458333333,"5xAM_eVT"
"905","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",8.89139705019461e-07,0,0.00885416666666667,"5xAM_eVT"
"906","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",1.58113883008419e-06,2.60416666666667e-06,0.00990364583333333,"5xAM_eVT"
"907","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",2.81170662595175e-06,2.60416666666667e-06,0.01112109375,"5xAM_eVT"
"908","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",5e-06,3.90625e-06,0.0124388020833333,"5xAM_eVT"
"909","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",8.89139705019461e-06,7.8125e-06,0.0138841145833333,"5xAM_eVT"
"910","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",1.58113883008419e-05,1.171875e-05,0.0155911458333333,"5xAM_eVT"
"911","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",2.81170662595175e-05,1.82291666666667e-05,0.0173450520833333,"5xAM_eVT"
"912","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",5e-05,3.38541666666667e-05,0.0194713541666667,"5xAM_eVT"
"913","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",8.89139705019461e-05,6.640625e-05,0.0218450520833333,"5xAM_eVT"
"914","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.000158113883008419,0.000109375,0.0244713541666667,"5xAM_eVT"
"915","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.000281170662595174,0.000213541666666667,0.02748046875,"5xAM_eVT"
"916","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",5e-04,0.000411458333333333,0.0309427083333333,"5xAM_eVT"
"917","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.000889139705019461,0.000666666666666667,0.0349973958333333,"5xAM_eVT"
"918","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.00158113883008419,0.00123697916666667,0.0395924479166667,"5xAM_eVT"
"919","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.00281170662595175,0.00226692708333333,0.0448151041666667,"5xAM_eVT"
"920","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.005,0.00402213541666667,0.0504739583333333,"5xAM_eVT"
"921","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.00889139705019461,0.00712760416666667,0.0571106770833333,"5xAM_eVT"
"922","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.0158113883008419,0.0126484375,0.064859375,"5xAM_eVT"
"923","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.0281170662595174,0.02269921875,0.0739869791666667,"5xAM_eVT"
"924","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.05,0.0399622395833333,0.0846471354166667,"5xAM_eVT"
"925","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.0889139705019461,0.0709322916666667,0.0976549479166667,"5xAM_eVT"
"926","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.158113883008419,0.126220052083333,0.113130208333333,"5xAM_eVT"
"927","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.281170662595174,0.2253203125,0.13246484375,"5xAM_eVT"
"928","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.5,0.399994791666667,0.157071614583333,"5xAM_eVT"
"929","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",0.889139705,0.7113828125,0.190921875,"5xAM_eVT"
"930","0_5_0.1_0.0_True_8000",0,512000,8000,16000,5,5,0.2,0.1,0,0,0.5,"True","Within-Sib",1,0.8,0.2,"5xAM_eVT"
"931","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-08,0,0.059561170212766,"5xAM_pVT_gXe"
"932","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-08,0,0.0616755319148936,"5xAM_pVT_gXe"
"933","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-07,0,0.0635771276595745,"5xAM_pVT_gXe"
"934","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-07,0,0.0654787234042553,"5xAM_pVT_gXe"
"935","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-07,0,0.0675,"5xAM_pVT_gXe"
"936","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-07,0,0.0692553191489362,"5xAM_pVT_gXe"
"937","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-06,0,0.0716489361702128,"5xAM_pVT_gXe"
"938","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-06,0,0.0741622340425532,"5xAM_pVT_gXe"
"939","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-06,0,0.0767287234042553,"5xAM_pVT_gXe"
"940","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-06,0,0.0794015957446809,"5xAM_pVT_gXe"
"941","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-05,0,0.0817952127659574,"5xAM_pVT_gXe"
"942","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-05,0,0.0844813829787234,"5xAM_pVT_gXe"
"943","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-05,1.32978723404255e-05,0.0875531914893617,"5xAM_pVT_gXe"
"944","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-05,3.98936170212766e-05,0.0907978723404255,"5xAM_pVT_gXe"
"945","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000158113883008419,0.00011968085106383,0.0940159574468085,"5xAM_pVT_gXe"
"946","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000281170662595174,0.000199468085106383,0.0976329787234043,"5xAM_pVT_gXe"
"947","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-04,0.000345744680851064,0.10155585106383,"5xAM_pVT_gXe"
"948","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000889139705019461,0.000811170212765957,0.105664893617021,"5xAM_pVT_gXe"
"949","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00158113883008419,0.00132978723404255,0.109521276595745,"5xAM_pVT_gXe"
"950","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00281170662595175,0.00232712765957447,0.113869680851064,"5xAM_pVT_gXe"
"951","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.005,0.00424202127659574,0.118457446808511,"5xAM_pVT_gXe"
"952","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00889139705019461,0.00700797872340426,0.123484042553191,"5xAM_pVT_gXe"
"953","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.0158113883008419,0.0128324468085106,0.129202127659574,"5xAM_pVT_gXe"
"954","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.0281170662595174,0.0228590425531915,0.135478723404255,"5xAM_pVT_gXe"
"955","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.05,0.0405984042553192,0.142380319148936,"5xAM_pVT_gXe"
"956","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.0889139705019461,0.0715026595744681,0.149773936170213,"5xAM_pVT_gXe"
"957","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.158113883008419,0.126609042553191,0.157752659574468,"5xAM_pVT_gXe"
"958","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.281170662595174,0.224348404255319,0.168257978723404,"5xAM_pVT_gXe"
"959","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.5,0.399175531914894,0.180598404255319,"5xAM_pVT_gXe"
"960","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.889139705,0.711529255319149,0.196130319148936,"5xAM_pVT_gXe"
"961","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1,0.8,0.2,"5xAM_pVT_gXe"
"962","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",5e-08,0,0.059813829787234,"5xAM_pVT_gXe"
"963","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-08,0,0.0615824468085106,"5xAM_pVT_gXe"
"964","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-07,0,0.0633643617021277,"5xAM_pVT_gXe"
"965","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-07,0,0.0651728723404255,"5xAM_pVT_gXe"
"966","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",5e-07,0,0.0675265957446809,"5xAM_pVT_gXe"
"967","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-07,0,0.0696542553191489,"5xAM_pVT_gXe"
"968","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-06,0,0.0717686170212766,"5xAM_pVT_gXe"
"969","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-06,0,0.0740824468085106,"5xAM_pVT_gXe"
"970","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",5e-06,0,0.0765159574468085,"5xAM_pVT_gXe"
"971","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-06,0,0.0792021276595745,"5xAM_pVT_gXe"
"972","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",1.58113883008419e-05,0,0.0821941489361702,"5xAM_pVT_gXe"
"973","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",2.81170662595175e-05,1.32978723404255e-05,0.085093085106383,"5xAM_pVT_gXe"
"974","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",5e-05,3.98936170212766e-05,0.0881515957446808,"5xAM_pVT_gXe"
"975","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",8.89139705019461e-05,9.30851063829787e-05,0.0913563829787234,"5xAM_pVT_gXe"
"976","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.000158113883008419,0.000172872340425532,0.0946143617021277,"5xAM_pVT_gXe"
"977","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.000281170662595174,0.000305851063829787,0.098218085106383,"5xAM_pVT_gXe"
"978","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",5e-04,0.000492021276595745,0.102021276595745,"5xAM_pVT_gXe"
"979","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.000889139705019461,0.000784574468085106,0.105864361702128,"5xAM_pVT_gXe"
"980","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.00158113883008419,0.00134308510638298,0.110053191489362,"5xAM_pVT_gXe"
"981","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.00281170662595175,0.00228723404255319,0.114561170212766,"5xAM_pVT_gXe"
"982","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.005,0.00402925531914894,0.119268617021277,"5xAM_pVT_gXe"
"983","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.00889139705019461,0.00695478723404255,0.124414893617021,"5xAM_pVT_gXe"
"984","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.0158113883008419,0.0123537234042553,0.129867021276596,"5xAM_pVT_gXe"
"985","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.0281170662595174,0.0216356382978723,0.135744680851064,"5xAM_pVT_gXe"
"986","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.05,0.0394946808510638,0.142127659574468,"5xAM_pVT_gXe"
"987","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.0889139705019461,0.0693484042553191,0.149720744680851,"5xAM_pVT_gXe"
"988","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.158113883008419,0.123909574468085,0.157992021276596,"5xAM_pVT_gXe"
"989","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.281170662595174,0.221609042553191,0.168071808510638,"5xAM_pVT_gXe"
"990","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.5,0.39875,0.180039893617021,"5xAM_pVT_gXe"
"991","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",0.889139705,0.712380319148936,0.195718085106383,"5xAM_pVT_gXe"
"992","0_5_0.1_0.1_False_800",0,512000,800,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Within-Sib",1,0.8,0.2,"5xAM_pVT_gXe"
"993","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-08,0,0.00071875,"5xAM_pVT_gXe"
"994","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-08,0,0.0008125,"5xAM_pVT_gXe"
"995","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-07,0,0.001,"5xAM_pVT_gXe"
"996","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-07,0,0.00128125,"5xAM_pVT_gXe"
"997","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-07,0,0.00159375,"5xAM_pVT_gXe"
"998","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-07,0,0.00175,"5xAM_pVT_gXe"
"999","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-06,0,0.00221875,"5xAM_pVT_gXe"
"1000","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-06,0,0.00271875,"5xAM_pVT_gXe"
"1001","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-06,0,0.00328125,"5xAM_pVT_gXe"
"1002","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-06,0,0.004,"5xAM_pVT_gXe"
"1003","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",1.58113883008419e-05,3.125e-05,0.00471875,"5xAM_pVT_gXe"
"1004","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",2.81170662595175e-05,6.25e-05,0.00571875,"5xAM_pVT_gXe"
"1005","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-05,9.375e-05,0.00671875,"5xAM_pVT_gXe"
"1006","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",8.89139705019461e-05,0.000125,0.00821875,"5xAM_pVT_gXe"
"1007","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000158113883008419,0.00015625,0.009625,"5xAM_pVT_gXe"
"1008","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000281170662595174,0.00021875,0.01153125,"5xAM_pVT_gXe"
"1009","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",5e-04,0.000375,0.0135,"5xAM_pVT_gXe"
"1010","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.000889139705019461,0.000625,0.01596875,"5xAM_pVT_gXe"
"1011","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00158113883008419,0.00109375,0.019125,"5xAM_pVT_gXe"
"1012","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00281170662595175,0.001875,0.02325,"5xAM_pVT_gXe"
"1013","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.005,0.00378125,0.02803125,"5xAM_pVT_gXe"
"1014","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.00889139705019461,0.00671875,0.0338125,"5xAM_pVT_gXe"
"1015","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.0158113883008419,0.01228125,0.04128125,"5xAM_pVT_gXe"
"1016","0_5_0.1_0.1_False_8000",0,512000,8000,8000,5,5,0.2,0.1,0.1,0,0.5,"False","Population",0.0281170662595174,0.0218125,0.04925,"5xAM_pVT_gXe"
