"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.5117063868810925537134409557077881986690984829212,42.122747819304268512875190328488439501720079792412,-0.0038709478815540342201825233577242343534577977847767,0.01,-1,-0.9862103649349478,0.07098062100595853,-1.1950110394361104,0.0710377733731916,0.00005715236723306816
1,1,0.5,0.01,0.3,0.1,-0.34226614034943433172653698631976188534595219688972,-3.5190324828325372509576318924285156827787845657469,0.00022612296266407823730217422370190342024269760429164,0.01,-1,-1.1101411515057782,0.07069292772982858,-1.2768782874684281,0.07069026171840193,-2.6660114266496837e-6
1,1,0.5,0.01,0.3,0.1,0.16841003751754210609656800262141844458590246692807,-1.1969679919641812410853307189349632824725066022748,0.000017680988596319901930915149101081740134144664164486,0.01,-1,-1.6001308408321506,0.07070867757956348,-1.518025217661534,0.07070878023086209,1.0265129861408706e-7
1,1,0.5,0.01,0.3,0.1,0.15373953932693176785784354483133966425918418903763,-0.8233027377426943930343939888541610300139606442695,-0.000015861371207408821759066479611788795585812491464271,0.01,-1,-1.0764511049970213,0.07071188543210565,-1.0014952837082582,0.07071180136403155,-8.406807409933048e-8
1,1,0.5,0.01,0.3,0.1,0.36204691733992840481762733914488463009889754860416,-0.88223577898739645514156385372492723161290090804592,-0.00001057120026058321047826372539844020481895766764913,0.01,-1,-1.5210572672861509,0.0707118151040018,-1.3445416951321554,0.07071168315918726,-1.3194481454648077e-7
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999999999999999999993273746987006382,-7.8473501769200594271253118694716550784436064423572e16,-3.2236289547639497925758601332739994051353469295803e-18,0.01,0,0.,-0.07071067811865475,0.,-0.07071067811865475,0.
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999999999999999999999949055776802084318,-1.412900831979147799668706075181252998136016353821e16,-5.4407871445698655384788138965197050166347178640358e-17,0.01,0,0.,-0.07071067811865475,0.,-0.07071067811865475,0.
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000000000000000000012119156353358914,8.6985723475132701789041312991732892053447500911503e15,-1.0139385324884868526355410089688359666123832813135e-16,0.01,0,0.,-0.07071067811865475,0.,-0.07071067811865475,0.
1,-1,0.5,0.01,0.3,0.1,-0.4999999999999999278626100546698981720073619505149,-2.8350604951238152257163096031599269639827943555867,-0.30975997367387546645352460871635602315525902630639,0.01,0,-4.440892098500626e-16,-0.07071067811865477,0.4578500303441224,-0.06068223424572272,0.010028443872932044
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999993465706364316567038460903917770055,-1.6882920196797854566985638718425614352128724439927,0.50392623973584066517454625924084871786173641861854,0.01,0,-2.220446049250313e-16,-0.07071067811865474,0.03637698773680964,-0.07200689809071942,-0.00129621997206468
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000030506738321510895453415959781170956,2.8369923461396117078246667327913772923371536912455,0.30955662469558144124167935298565076923238509304627,0.01,0,-1.7763568394002505e-15,-0.07071067811865471,0.4578552740358184,-0.08073265337052318,-0.010021975251868473
1,-1,0.5,0.01,0.3,0.1,-0.5000000000000003600505467767756008481187140164782,1.6869179519330548555335480465481788488859660103482,-0.5042975780076360007707761140826585839023137806458,0.01,0,-1.1102230246251565e-15,-0.0707106781186548,0.03639307952681947,-0.06941292915414776,0.0012977489645070311
1,-1,0.5,0.01,0.3,0.1,-0.70071696687040352235336253264538922319375448342324,3.0280223794664305296335083083042909918713102622828e-17,0.32028084334247309027026551918357884518876669735541,0.01,0,-7.627990566621093e-24,-0.07071067811865475,0.34163059224323483,-0.07844768030180772,-0.007737002183152972
1,-1,0.5,0.01,0.3,0.1,0.08662223028220943627861328677674772508044884143086,1.2809443725591189076752715034741479544877127325491e-18,-0.7807940880039356963122602650502709032665825978212,0.01,0,2.0472527597352317e-22,-0.07071067811865475,-0.04223217822869447,-0.07304233692619445,-0.002331658807539702
1,-1,0.5,0.01,0.3,0.1,0.086614410710293265501961117621907246644400231031767,1.2806791164523202788034968593890298285418446582579e-18,0.78370079455166683807221044027362924818248885793986,0.01,0,9.134242886563932e-24,-0.07071067811865475,-0.0422283658406532,-0.06837055037964446,0.002340127739010295
1,-1,0.5,0.01,0.3,0.1,-0.70064901487149340107339523001528947162158750627096,3.0287524754299963808481115379766558051884651990025e-17,-0.3212053305772765130953237710427861213211338298658,0.01,0,-1.0645164909850128e-24,-0.07071067811865475,0.34159746263066754,-0.06295209562249174,0.007758582496163013
1,1,0.5,0.01,0.3,0.1,-0.50000000000000000000000000000000003773101318550485,-1.0020449751040014817555687287821603689425794834263e17,1.4674267348098971308300064092060777799549378261067e-18,0.01,0,0.,0.07071067811865475,0.,0.07071067811865475,0.
1,1,0.5,0.01,0.3,0.1,-0.50000000000000000000000000000000009080809994827959,-1.4634084945324936695507196927078252396259993542043e16,5.4359509993774265221094454499451607990997769553551e-17,0.01,0,0.,0.07071067811865475,0.,0.07071067811865475,0.
1,1,0.5,0.01,0.3,0.1,-0.49999999999999999999999999999999934146574891097053,1.1789891165158636100641477884782487508177986621072e16,7.6879409183641647406636885602430908004098468056456e-17,0.01,0,0.,0.07071067811865475,0.,0.07071067811865475,0.
