"seed","dx1","dx2","rmate","vg1","vg2"
223,"ALC","ANX",0.0868094584286912,0.367358943144565,0.566984138138833
223,"SCZ","ANX",0.178338752335004,0.601817338069157,0.566984138138833
223,"BIP","ANX",0.0556663660734927,0.725173442398008,0.566984138138833
223,"MDD","ANX",0.177216645788689,0.3661830739858,0.566984138138833
223,"ANX","ANX",0.343818674542487,0.566984138138833,0.566984138138833
223,"ADHD","ANX",0.132304425450061,0.446486679244904,0.566984138138833
223,"ALC","ADHD",0.160505643386578,0.367358943144565,0.446486679244904
223,"SCZ","ADHD",0.182919590747258,0.601817338069157,0.446486679244904
223,"BIP","ADHD",0.131894464265565,0.725173442398008,0.446486679244904
223,"MDD","ADHD",0.15100579937462,0.3661830739858,0.446486679244904
223,"ANX","ADHD",0.132304425450061,0.566984138138833,0.446486679244904
223,"ADHD","ADHD",0.354799648892851,0.446486679244904,0.446486679244904
224,"ALC","ALC",0.291087730091296,0.443986122025256,0.443986122025256
224,"SCZ","ALC",0.138378057053285,0.51214125240919,0.443986122025256
224,"BIP","ALC",0.109078377791409,0.699285942148225,0.443986122025256
224,"MDD","ALC",0.118084965257338,0.375916906810022,0.443986122025256
224,"ANX","ALC",0.0730736956831002,0.554405395079807,0.443986122025256
224,"ADHD","ALC",0.141572104700243,0.63871140105125,0.443986122025256
224,"ALC","SCZ",0.138378057053285,0.443986122025256,0.51214125240919
224,"SCZ","SCZ",0.255895997524336,0.51214125240919,0.51214125240919
224,"BIP","SCZ",0.120148276278057,0.699285942148225,0.51214125240919
224,"MDD","SCZ",0.157149480624292,0.375916906810022,0.51214125240919
224,"ANX","SCZ",0.153266554745482,0.554405395079807,0.51214125240919
224,"ADHD","SCZ",0.091203365878753,0.63871140105125,0.51214125240919
224,"ALC","BIP",0.109078377791409,0.443986122025256,0.699285942148225
224,"SCZ","BIP",0.120148276278057,0.51214125240919,0.699285942148225
224,"BIP","BIP",0.106062678509904,0.699285942148225,0.699285942148225
224,"MDD","BIP",0.0975696884386312,0.375916906810022,0.699285942148225
224,"ANX","BIP",0.0344479394418102,0.554405395079807,0.699285942148225
224,"ADHD","BIP",0.131085157506393,0.63871140105125,0.699285942148225
224,"ALC","MDD",0.118084965257338,0.443986122025256,0.375916906810022
224,"SCZ","MDD",0.157149480624292,0.51214125240919,0.375916906810022
224,"BIP","MDD",0.0975696884386312,0.699285942148225,0.375916906810022
224,"MDD","MDD",0.178213055512833,0.375916906810022,0.375916906810022
224,"ANX","MDD",0.18380919908615,0.554405395079807,0.375916906810022
224,"ADHD","MDD",0.169803853444542,0.63871140105125,0.375916906810022
224,"ALC","ANX",0.0730736956831002,0.443986122025256,0.554405395079807
224,"SCZ","ANX",0.153266554745482,0.51214125240919,0.554405395079807
224,"BIP","ANX",0.0344479394418102,0.699285942148225,0.554405395079807
224,"MDD","ANX",0.18380919908615,0.375916906810022,0.554405395079807
224,"ANX","ANX",0.335850265808388,0.554405395079807,0.554405395079807
224,"ADHD","ANX",0.11313733465012,0.63871140105125,0.554405395079807
224,"ALC","ADHD",0.141572104700243,0.443986122025256,0.63871140105125
224,"SCZ","ADHD",0.091203365878753,0.51214125240919,0.63871140105125
224,"BIP","ADHD",0.131085157506393,0.699285942148225,0.63871140105125
224,"MDD","ADHD",0.169803853444542,0.375916906810022,0.63871140105125
224,"ANX","ADHD",0.11313733465012,0.554405395079807,0.63871140105125
224,"ADHD","ADHD",0.315019077918329,0.63871140105125,0.63871140105125
225,"ALC","ALC",0.299339999839305,0.473272818320665,0.473272818320665
225,"SCZ","ALC",0.142782848695097,0.548419487817498,0.473272818320665
225,"BIP","ALC",0.0947889873103279,0.440761525408734,0.473272818320665
225,"MDD","ALC",0.115985766895051,0.310608817572967,0.473272818320665
225,"ANX","ALC",0.0886448449832101,0.655552626252271,0.473272818320665
225,"ADHD","ALC",0.144806630143844,0.689942994132208,0.473272818320665
225,"ALC","SCZ",0.142782848695097,0.473272818320665,0.548419487817498
225,"SCZ","SCZ",0.281024028459665,0.548419487817498,0.548419487817498
225,"BIP","SCZ",0.130892122035712,0.440761525408734,0.548419487817498
225,"MDD","SCZ",0.146740248138958,0.310608817572967,0.548419487817498
225,"ANX","SCZ",0.17316105993011,0.655552626252271,0.548419487817498
225,"ADHD","SCZ",0.125065366551496,0.689942994132208,0.548419487817498
225,"ALC","BIP",0.0947889873103279,0.473272818320665,0.440761525408734
225,"SCZ","BIP",0.130892122035712,0.548419487817498,0.440761525408734
225,"BIP","BIP",0.162120497226993,0.440761525408734,0.440761525408734
225,"MDD","BIP",0.0696974232199672,0.310608817572967,0.440761525408734
225,"ANX","BIP",0.0439429173420652,0.655552626252271,0.440761525408734
225,"ADHD","BIP",0.128143142345451,0.689942994132208,0.440761525408734
225,"ALC","MDD",0.115985766895051,0.473272818320665,0.310608817572967
225,"SCZ","MDD",0.146740248138958,0.548419487817498,0.310608817572967
225,"BIP","MDD",0.0696974232199672,0.440761525408734,0.310608817572967
225,"MDD","MDD",0.18308524120299,0.310608817572967,0.310608817572967
225,"ANX","MDD",0.187059029529278,0.655552626252271,0.310608817572967
225,"ADHD","MDD",0.157802535126118,0.689942994132208,0.310608817572967
225,"ALC","ANX",0.0886448449832101,0.473272818320665,0.655552626252271
225,"SCZ","ANX",0.17316105993011,0.548419487817498,0.655552626252271
225,"BIP","ANX",0.0439429173420652,0.440761525408734,0.655552626252271
225,"MDD","ANX",0.187059029529278,0.310608817572967,0.655552626252271
225,"ANX","ANX",0.331288544871498,0.655552626252271,0.655552626252271
225,"ADHD","ANX",0.0995253535015906,0.689942994132208,0.655552626252271
225,"ALC","ADHD",0.144806630143844,0.473272818320665,0.689942994132208
225,"SCZ","ADHD",0.125065366551496,0.548419487817498,0.689942994132208
225,"BIP","ADHD",0.128143142345451,0.440761525408734,0.689942994132208
225,"MDD","ADHD",0.157802535126118,0.310608817572967,0.689942994132208
225,"ANX","ADHD",0.0995253535015906,0.655552626252271,0.689942994132208
225,"ADHD","ADHD",0.348226399261433,0.689942994132208,0.689942994132208
226,"ALC","ALC",0.305582646405174,0.564590091225016,0.564590091225016
226,"SCZ","ALC",0.150168349885968,0.568527253280091,0.564590091225016
226,"BIP","ALC",0.104905663791413,0.362703275784177,0.564590091225016
226,"MDD","ALC",0.127457656939928,0.293170772812457,0.564590091225016
226,"ANX","ALC",0.0857862433173866,0.540221359131131,0.564590091225016
226,"ADHD","ALC",0.131691597683776,0.996577995053394,0.564590091225016
226,"ALC","SCZ",0.150168349885968,0.564590091225016,0.568527253280091
226,"SCZ","SCZ",0.27294958749208,0.568527253280091,0.568527253280091
226,"BIP","SCZ",0.148054536702377,0.362703275784177,0.568527253280091
226,"MDD","SCZ",0.151767518676379,0.293170772812457,0.568527253280091
226,"ANX","SCZ",0.166749073420431,0.540221359131131,0.568527253280091
226,"ADHD","SCZ",0.106016475925476,0.996577995053394,0.568527253280091
226,"ALC","BIP",0.104905663791413,0.564590091225016,0.362703275784177
226,"SCZ","BIP",0.148054536702377,0.568527253280091,0.362703275784177
226,"BIP","BIP",0.117417274423511,0.362703275784177,0.362703275784177
226,"MDD","BIP",0.107690337251722,0.293170772812457,0.362703275784177
226,"ANX","BIP",0.0607580628943507,0.540221359131131,0.362703275784177
226,"ADHD","BIP",0.161910574430824,0.996577995053394,0.362703275784177
226,"ALC","MDD",0.127457656939928,0.564590091225016,0.293170772812457
226,"SCZ","MDD",0.151767518676379,0.568527253280091,0.293170772812457
226,"BIP","MDD",0.107690337251722,0.362703275784177,0.293170772812457
226,"MDD","MDD",0.169856741828271,0.293170772812457,0.293170772812457
226,"ANX","MDD",0.17867058950145,0.540221359131131,0.293170772812457
226,"ADHD","MDD",0.181535725682386,0.996577995053394,0.293170772812457
226,"ALC","ANX",0.0857862433173866,0.564590091225016,0.540221359131131
226,"SCZ","ANX",0.166749073420431,0.568527253280091,0.540221359131131
226,"BIP","ANX",0.0607580628943507,0.362703275784177,0.540221359131131
226,"MDD","ANX",0.17867058950145,0.293170772812457,0.540221359131131
226,"ANX","ANX",0.336145567452277,0.540221359131131,0.540221359131131
226,"ADHD","ANX",0.144921731995504,0.996577995053394,0.540221359131131
226,"ALC","ADHD",0.131691597683776,0.564590091225016,0.996577995053394
226,"SCZ","ADHD",0.106016475925476,0.568527253280091,0.996577995053394
226,"BIP","ADHD",0.161910574430824,0.362703275784177,0.996577995053394
226,"MDD","ADHD",0.181535725682386,0.293170772812457,0.996577995053394
226,"ANX","ADHD",0.144921731995504,0.540221359131131,0.996577995053394
226,"ADHD","ADHD",0.361531387714985,0.996577995053394,0.996577995053394
227,"ALC","ALC",0.294524134782949,0.409938278149804,0.409938278149804
227,"SCZ","ALC",0.1640367118089,0.589646270630673,0.409938278149804
227,"BIP","ALC",0.123705307775029,0.6318721092971,0.409938278149804
227,"MDD","ALC",0.118763155178623,0.277888984517431,0.409938278149804
227,"ANX","ALC",0.079608277734711,0.624801032122906,0.409938278149804
227,"ADHD","ALC",0.15128165603007,0.788280143670016,0.409938278149804
227,"ALC","SCZ",0.1640367118089,0.409938278149804,0.589646270630673
227,"SCZ","SCZ",0.304944946158196,0.589646270630673,0.589646270630673
227,"BIP","SCZ",0.17945437913696,0.6318721092971,0.589646270630673
227,"MDD","SCZ",0.159207989500823,0.277888984517431,0.589646270630673
227,"ANX","SCZ",0.153190138603082,0.624801032122906,0.589646270630673
227,"ADHD","SCZ",0.122057098148527,0.788280143670016,0.589646270630673
227,"ALC","BIP",0.123705307775029,0.409938278149804,0.6318721092971
227,"SCZ","BIP",0.17945437913696,0.589646270630673,0.6318721092971
227,"BIP","BIP",0.0868643237933132,0.6318721092971,0.6318721092971
227,"MDD","BIP",0.0794059631013439,0.277888984517431,0.6318721092971
227,"ANX","BIP",0.0359699577022079,0.624801032122906,0.6318721092971
227,"ADHD","BIP",0.148399358469122,0.788280143670016,0.6318721092971
227,"ALC","MDD",0.118763155178623,0.409938278149804,0.277888984517431
227,"SCZ","MDD",0.159207989500823,0.589646270630673,0.277888984517431
227,"BIP","MDD",0.0794059631013439,0.6318721092971,0.277888984517431
227,"MDD","MDD",0.182421652053431,0.277888984517431,0.277888984517431
227,"ANX","MDD",0.18659762147061,0.624801032122906,0.277888984517431
227,"ADHD","MDD",0.16110499357955,0.788280143670016,0.277888984517431
227,"ALC","ANX",0.079608277734711,0.409938278149804,0.624801032122906
227,"SCZ","ANX",0.153190138603082,0.589646270630673,0.624801032122906
227,"BIP","ANX",0.0359699577022079,0.6318721092971,0.624801032122906
227,"MDD","ANX",0.18659762147061,0.277888984517431,0.624801032122906
227,"ANX","ANX",0.340686651153604,0.624801032122906,0.624801032122906
227,"ADHD","ANX",0.119122885962685,0.788280143670016,0.624801032122906
227,"ALC","ADHD",0.15128165603007,0.409938278149804,0.788280143670016
227,"SCZ","ADHD",0.122057098148527,0.589646270630673,0.788280143670016
227,"BIP","ADHD",0.148399358469122,0.6318721092971,0.788280143670016
227,"MDD","ADHD",0.16110499357955,0.277888984517431,0.788280143670016
227,"ANX","ADHD",0.119122885962685,0.624801032122906,0.788280143670016
227,"ADHD","ADHD",0.396038804061791,0.788280143670016,0.788280143670016
228,"ALC","ALC",0.30115547662535,0.461081021078749,0.461081021078749
228,"SCZ","ALC",0.152995916558158,0.613064097517659,0.461081021078749
228,"BIP","ALC",0.0931448674015846,0.739976055807971,0.461081021078749
228,"MDD","ALC",0.114358593077805,0.380755658662332,0.461081021078749
228,"ANX","ALC",0.0869766229620786,0.573184179588613,0.461081021078749
228,"ADHD","ALC",0.141434957853107,0.905804613520096,0.461081021078749
228,"ALC","SCZ",0.152995916558158,0.461081021078749,0.613064097517659
228,"SCZ","SCZ",0.293255112220776,0.613064097517659,0.613064097517659
228,"BIP","SCZ",0.14143035764797,0.739976055807971,0.613064097517659
228,"MDD","SCZ",0.136479775528464,0.380755658662332,0.613064097517659
228,"ANX","SCZ",0.140256034094822,0.573184179588613,0.613064097517659
228,"ADHD","SCZ",0.0838479477697137,0.905804613520096,0.613064097517659
228,"ALC","BIP",0.0931448674015846,0.461081021078749,0.739976055807971
228,"SCZ","BIP",0.14143035764797,0.613064097517659,0.739976055807971
228,"BIP","BIP",0.160470401334356,0.739976055807971,0.739976055807971
228,"MDD","BIP",0.0883429606533478,0.380755658662332,0.739976055807971
228,"ANX","BIP",0.0467220158279152,0.573184179588613,0.739976055807971
228,"ADHD","BIP",0.132667356062492,0.905804613520096,0.739976055807971
228,"ALC","MDD",0.114358593077805,0.461081021078749,0.380755658662332
228,"SCZ","MDD",0.136479775528464,0.613064097517659,0.380755658662332
228,"BIP","MDD",0.0883429606533478,0.739976055807971,0.380755658662332
228,"MDD","MDD",0.162766303996462,0.380755658662332,0.380755658662332
228,"ANX","MDD",0.184558972632267,0.573184179588613,0.380755658662332
228,"ADHD","MDD",0.155954946408462,0.905804613520096,0.380755658662332
228,"ALC","ANX",0.0869766229620786,0.461081021078749,0.573184179588613
228,"SCZ","ANX",0.140256034094822,0.613064097517659,0.573184179588613
228,"BIP","ANX",0.0467220158279152,0.739976055807971,0.573184179588613
228,"MDD","ANX",0.184558972632267,0.380755658662332,0.573184179588613
228,"ANX","ANX",0.335750018880477,0.573184179588613,0.573184179588613
228,"ADHD","ANX",0.145660544358996,0.905804613520096,0.573184179588613
228,"ALC","ADHD",0.141434957853107,0.461081021078749,0.905804613520096
228,"SCZ","ADHD",0.0838479477697137,0.613064097517659,0.905804613520096
228,"BIP","ADHD",0.132667356062492,0.739976055807971,0.905804613520096
228,"MDD","ADHD",0.155954946408462,0.380755658662332,0.905804613520096
228,"ANX","ADHD",0.145660544358996,0.573184179588613,0.905804613520096
228,"ADHD","ADHD",0.348227449808391,0.905804613520096,0.905804613520096
229,"ALC","ALC",0.301063725529975,0.323874375239812,0.323874375239812
229,"SCZ","ALC",0.154841898463404,0.651060239644605,0.323874375239812
229,"BIP","ALC",0.0973953455672433,0.714290555140148,0.323874375239812
229,"MDD","ALC",0.121431470632259,0.357729555667925,0.323874375239812
229,"ANX","ALC",0.0804453467310449,0.557151266546898,0.323874375239812
229,"ADHD","ALC",0.154015165181953,0.870514338701656,0.323874375239812
229,"ALC","SCZ",0.154841898463404,0.323874375239812,0.651060239644605
229,"SCZ","SCZ",0.288525838705265,0.651060239644605,0.651060239644605
229,"BIP","SCZ",0.153631101597361,0.714290555140148,0.651060239644605
229,"MDD","SCZ",0.140268568908218,0.357729555667925,0.651060239644605
229,"ANX","SCZ",0.162604720199459,0.557151266546898,0.651060239644605
229,"ADHD","SCZ",0.104334364686258,0.870514338701656,0.651060239644605
229,"ALC","BIP",0.0973953455672433,0.323874375239812,0.714290555140148
229,"SCZ","BIP",0.153631101597361,0.651060239644605,0.714290555140148
229,"BIP","BIP",0.10963024327067,0.714290555140148,0.714290555140148
229,"MDD","BIP",0.0869935193692124,0.357729555667925,0.714290555140148
229,"ANX","BIP",0.0711310975804017,0.557151266546898,0.714290555140148
229,"ADHD","BIP",0.111924030910963,0.870514338701656,0.714290555140148
229,"ALC","MDD",0.121431470632259,0.323874375239812,0.357729555667925
229,"SCZ","MDD",0.140268568908218,0.651060239644605,0.357729555667925
229,"BIP","MDD",0.0869935193692124,0.714290555140148,0.357729555667925
229,"MDD","MDD",0.175161786447384,0.357729555667925,0.357729555667925
229,"ANX","MDD",0.188512338249796,0.557151266546898,0.357729555667925
229,"ADHD","MDD",0.169781881996358,0.870514338701656,0.357729555667925
229,"ALC","ANX",0.0804453467310449,0.323874375239812,0.557151266546898
229,"SCZ","ANX",0.162604720199459,0.651060239644605,0.557151266546898
229,"BIP","ANX",0.0711310975804017,0.714290555140148,0.557151266546898
229,"MDD","ANX",0.188512338249796,0.357729555667925,0.557151266546898
229,"ANX","ANX",0.335533887447323,0.557151266546898,0.557151266546898
229,"ADHD","ANX",0.13953116237502,0.870514338701656,0.557151266546898
229,"ALC","ADHD",0.154015165181953,0.323874375239812,0.870514338701656
229,"SCZ","ADHD",0.104334364686258,0.651060239644605,0.870514338701656
229,"BIP","ADHD",0.111924030910963,0.714290555140148,0.870514338701656
229,"MDD","ADHD",0.169781881996358,0.357729555667925,0.870514338701656
229,"ANX","ADHD",0.13953116237502,0.557151266546898,0.870514338701656
229,"ADHD","ADHD",0.369193043624768,0.870514338701656,0.870514338701656
230,"ALC","ALC",0.297704768863483,0.454434933589476,0.454434933589476
230,"SCZ","ALC",0.164835472309527,0.529267968623708,0.454434933589476
230,"BIP","ALC",0.0931593679284777,0.744252298345573,0.454434933589476
230,"MDD","ALC",0.118166825923281,0.360280688361597,0.454434933589476
230,"ANX","ALC",0.0888452259588809,0.532009856256734,0.454434933589476
230,"ADHD","ALC",0.164684369506227,0.786975103832259,0.454434933589476
230,"ALC","SCZ",0.164835472309527,0.454434933589476,0.529267968623708
230,"SCZ","SCZ",0.320893557467397,0.529267968623708,0.529267968623708
230,"BIP","SCZ",0.137231816804986,0.744252298345573,0.529267968623708
230,"MDD","SCZ",0.158034285922074,0.360280688361597,0.529267968623708
230,"ANX","SCZ",0.169926709632717,0.532009856256734,0.529267968623708
230,"ADHD","SCZ",0.154382966389779,0.786975103832259,0.529267968623708
230,"ALC","BIP",0.0931593679284777,0.454434933589476,0.744252298345573
230,"SCZ","BIP",0.137231816804986,0.529267968623708,0.744252298345573
230,"BIP","BIP",0.0724509004820279,0.744252298345573,0.744252298345573
230,"MDD","BIP",0.069166666023921,0.360280688361597,0.744252298345573
230,"ANX","BIP",0.0236285935227448,0.532009856256734,0.744252298345573
230,"ADHD","BIP",0.0770210539623771,0.786975103832259,0.744252298345573
230,"ALC","MDD",0.118166825923281,0.454434933589476,0.360280688361597
230,"SCZ","MDD",0.158034285922074,0.529267968623708,0.360280688361597
230,"BIP","MDD",0.069166666023921,0.744252298345573,0.360280688361597
230,"MDD","MDD",0.162547355930314,0.360280688361597,0.360280688361597
230,"ANX","MDD",0.176566720631443,0.532009856256734,0.360280688361597
230,"ADHD","MDD",0.164993962123461,0.786975103832259,0.360280688361597
230,"ALC","ANX",0.0888452259588809,0.454434933589476,0.532009856256734
230,"SCZ","ANX",0.169926709632717,0.529267968623708,0.532009856256734
230,"BIP","ANX",0.0236285935227448,0.744252298345573,0.532009856256734
230,"MDD","ANX",0.176566720631443,0.360280688361597,0.532009856256734
230,"ANX","ANX",0.332046009418231,0.532009856256734,0.532009856256734
230,"ADHD","ANX",0.14758824883484,0.786975103832259,0.532009856256734
230,"ALC","ADHD",0.164684369506227,0.454434933589476,0.786975103832259
230,"SCZ","ADHD",0.154382966389779,0.529267968623708,0.786975103832259
230,"BIP","ADHD",0.0770210539623771,0.744252298345573,0.786975103832259
230,"MDD","ADHD",0.164993962123461,0.360280688361597,0.786975103832259
230,"ANX","ADHD",0.14758824883484,0.532009856256734,0.786975103832259
230,"ADHD","ADHD",0.31385344497954,0.786975103832259,0.786975103832259
231,"ALC","ALC",0.293103902157467,0.433783138731623,0.433783138731623
231,"SCZ","ALC",0.162011097586775,0.637819550733647,0.433783138731623
231,"BIP","ALC",0.114330481808138,0.489984081715249,0.433783138731623
231,"MDD","ALC",0.116660441981594,0.301140175838301,0.433783138731623
231,"ANX","ALC",0.0768303208419182,0.500694925113589,0.433783138731623
231,"ADHD","ALC",0.131064025341111,0.784737998567372,0.433783138731623
231,"ALC","SCZ",0.162011097586775,0.433783138731623,0.637819550733647
231,"SCZ","SCZ",0.290132227293913,0.637819550733647,0.637819550733647
231,"BIP","SCZ",0.135127588807464,0.489984081715249,0.637819550733647
231,"MDD","SCZ",0.172221354403387,0.301140175838301,0.637819550733647
231,"ANX","SCZ",0.169845837286715,0.500694925113589,0.637819550733647
231,"ADHD","SCZ",0.144202402386528,0.784737998567372,0.637819550733647
231,"ALC","BIP",0.114330481808138,0.433783138731623,0.489984081715249
231,"SCZ","BIP",0.135127588807464,0.637819550733647,0.489984081715249
231,"BIP","BIP",0.117041065409698,0.489984081715249,0.489984081715249
231,"MDD","BIP",0.0868333869755617,0.301140175838301,0.489984081715249
231,"ANX","BIP",0.0466672691007694,0.500694925113589,0.489984081715249
231,"ADHD","BIP",0.1469916027525,0.784737998567372,0.489984081715249
231,"ALC","MDD",0.116660441981594,0.433783138731623,0.301140175838301
231,"SCZ","MDD",0.172221354403387,0.637819550733647,0.301140175838301
231,"BIP","MDD",0.0868333869755617,0.489984081715249,0.301140175838301
231,"MDD","MDD",0.185358220868005,0.301140175838301,0.301140175838301
231,"ANX","MDD",0.197335061419803,0.500694925113589,0.301140175838301
231,"ADHD","MDD",0.155593271199689,0.784737998567372,0.301140175838301
231,"ALC","ANX",0.0768303208419182,0.433783138731623,0.500694925113589
231,"SCZ","ANX",0.169845837286715,0.637819550733647,0.500694925113589
231,"BIP","ANX",0.0466672691007694,0.489984081715249,0.500694925113589
231,"MDD","ANX",0.197335061419803,0.301140175838301,0.500694925113589
231,"ANX","ANX",0.359956557001048,0.500694925113589,0.500694925113589
231,"ADHD","ANX",0.150542268760481,0.784737998567372,0.500694925113589
231,"ALC","ADHD",0.131064025341111,0.433783138731623,0.784737998567372
231,"SCZ","ADHD",0.144202402386528,0.637819550733647,0.784737998567372
231,"BIP","ADHD",0.1469916027525,0.489984081715249,0.784737998567372
231,"MDD","ADHD",0.155593271199689,0.301140175838301,0.784737998567372
231,"ANX","ADHD",0.150542268760481,0.500694925113589,0.784737998567372
231,"ADHD","ADHD",0.324352796105526,0.784737998567372,0.784737998567372
232,"ALC","ALC",0.309666759993219,0.502224855298032,0.502224855298032
232,"SCZ","ALC",0.147261016956034,0.552247013957091,0.502224855298032
232,"BIP","ALC",0.0998940720365213,0.555049208851017,0.502224855298032
232,"MDD","ALC",0.110074160853411,0.355621046203005,0.502224855298032
232,"ANX","ALC",0.0721950467057694,0.48075279789855,0.502224855298032
232,"ADHD","ALC",0.131749956865592,0.709581402759866,0.502224855298032
232,"ALC","SCZ",0.147261016956034,0.502224855298032,0.552247013957091
232,"SCZ","SCZ",0.294245651913766,0.552247013957091,0.552247013957091
232,"BIP","SCZ",0.142202592695227,0.555049208851017,0.552247013957091
232,"MDD","SCZ",0.144787715265421,0.355621046203005,0.552247013957091
232,"ANX","SCZ",0.142086423510273,0.48075279789855,0.552247013957091
232,"ADHD","SCZ",0.103430546578907,0.709581402759866,0.552247013957091
232,"ALC","BIP",0.0998940720365213,0.502224855298032,0.555049208851017
232,"SCZ","BIP",0.142202592695227,0.552247013957091,0.555049208851017
232,"BIP","BIP",0.0939134904133513,0.555049208851017,0.555049208851017
232,"MDD","BIP",0.0878566960924125,0.355621046203005,0.555049208851017
232,"ANX","BIP",0.045467006833664,0.48075279789855,0.555049208851017
232,"ADHD","BIP",0.0998202342334844,0.709581402759866,0.555049208851017
232,"ALC","MDD",0.110074160853411,0.502224855298032,0.355621046203005
232,"SCZ","MDD",0.144787715265421,0.552247013957091,0.355621046203005
232,"BIP","MDD",0.0878566960924125,0.555049208851017,0.355621046203005
232,"MDD","MDD",0.157551857292543,0.355621046203005,0.355621046203005
232,"ANX","MDD",0.180960564742117,0.48075279789855,0.355621046203005
232,"ADHD","MDD",0.159429806257273,0.709581402759866,0.355621046203005
232,"ALC","ANX",0.0721950467057694,0.502224855298032,0.48075279789855
232,"SCZ","ANX",0.142086423510273,0.552247013957091,0.48075279789855
232,"BIP","ANX",0.045467006833664,0.555049208851017,0.48075279789855
232,"MDD","ANX",0.180960564742117,0.355621046203005,0.48075279789855
232,"ANX","ANX",0.334453205272239,0.48075279789855,0.48075279789855
232,"ADHD","ANX",0.136026255271144,0.709581402759866,0.48075279789855
232,"ALC","ADHD",0.131749956865592,0.502224855298032,0.709581402759866
232,"SCZ","ADHD",0.103430546578907,0.552247013957091,0.709581402759866
232,"BIP","ADHD",0.0998202342334844,0.555049208851017,0.709581402759866
232,"MDD","ADHD",0.159429806257273,0.355621046203005,0.709581402759866
232,"ANX","ADHD",0.136026255271144,0.48075279789855,0.709581402759866
232,"ADHD","ADHD",0.365828030060051,0.709581402759866,0.709581402759866
233,"ALC","ALC",0.292774987328842,0.508011876274293,0.508011876274293
233,"SCZ","ALC",0.153578374665824,0.59690921403629,0.508011876274293
233,"BIP","ALC",0.118769911415539,0.68330520978651,0.508011876274293
233,"MDD","ALC",0.118162550150383,0.426698116617004,0.508011876274293
233,"ANX","ALC",0.0778408178004975,0.58707830992396,0.508011876274293
233,"ADHD","ALC",0.157491350043312,0.819654663576878,0.508011876274293
233,"ALC","SCZ",0.153578374665824,0.508011876274293,0.59690921403629
233,"SCZ","SCZ",0.31388767810261,0.59690921403629,0.59690921403629
233,"BIP","SCZ",0.152537035485628,0.68330520978651,0.59690921403629
233,"MDD","SCZ",0.147622380801307,0.426698116617004,0.59690921403629
233,"ANX","SCZ",0.174384663931862,0.58707830992396,0.59690921403629
233,"ADHD","SCZ",0.154500796836115,0.819654663576878,0.59690921403629
233,"ALC","BIP",0.118769911415539,0.508011876274293,0.68330520978651
233,"SCZ","BIP",0.152537035485628,0.59690921403629,0.68330520978651
233,"BIP","BIP",0.123704280291223,0.68330520978651,0.68330520978651
233,"MDD","BIP",0.0997626466821351,0.426698116617004,0.68330520978651
233,"ANX","BIP",0.0724422818587321,0.58707830992396,0.68330520978651
233,"ADHD","BIP",0.16596223245722,0.819654663576878,0.68330520978651
233,"ALC","MDD",0.118162550150383,0.508011876274293,0.426698116617004
233,"SCZ","MDD",0.147622380801307,0.59690921403629,0.426698116617004
233,"BIP","MDD",0.0997626466821351,0.68330520978651,0.426698116617004
233,"MDD","MDD",0.173739944644354,0.426698116617004,0.426698116617004
233,"ANX","MDD",0.192177226525001,0.58707830992396,0.426698116617004
233,"ADHD","MDD",0.168903952235685,0.819654663576878,0.426698116617004
233,"ALC","ANX",0.0778408178004975,0.508011876274293,0.58707830992396
233,"SCZ","ANX",0.174384663931862,0.59690921403629,0.58707830992396
233,"BIP","ANX",0.0724422818587321,0.68330520978651,0.58707830992396
233,"MDD","ANX",0.192177226525001,0.426698116617004,0.58707830992396
233,"ANX","ANX",0.352155591119706,0.58707830992396,0.58707830992396
233,"ADHD","ANX",0.148583020453031,0.819654663576878,0.58707830992396
233,"ALC","ADHD",0.157491350043312,0.508011876274293,0.819654663576878
233,"SCZ","ADHD",0.154500796836115,0.59690921403629,0.819654663576878
233,"BIP","ADHD",0.16596223245722,0.68330520978651,0.819654663576878
233,"MDD","ADHD",0.168903952235685,0.426698116617004,0.819654663576878
233,"ANX","ADHD",0.148583020453031,0.58707830992396,0.819654663576878
233,"ADHD","ADHD",0.347605467317596,0.819654663576878,0.819654663576878
234,"ALC","ALC",0.296433118490026,0.41343734776165,0.41343734776165
234,"SCZ","ALC",0.155299288459412,0.564610283894455,0.41343734776165
234,"BIP","ALC",0.106087540870945,0.687690557568269,0.41343734776165
234,"MDD","ALC",0.11000266661828,0.333649406545535,0.41343734776165
234,"ANX","ALC",0.0753320889355975,0.519199877680825,0.41343734776165
234,"ADHD","ALC",0.157715178124954,0.918879353113372,0.41343734776165
234,"ALC","SCZ",0.155299288459412,0.41343734776165,0.564610283894455
234,"SCZ","SCZ",0.287872993899885,0.564610283894455,0.564610283894455
234,"BIP","SCZ",0.182196537497508,0.687690557568269,0.564610283894455
234,"MDD","SCZ",0.167452820487163,0.333649406545535,0.564610283894455
234,"ANX","SCZ",0.170301648940332,0.519199877680825,0.564610283894455
234,"ADHD","SCZ",0.102263318716733,0.918879353113372,0.564610283894455
234,"ALC","BIP",0.106087540870945,0.41343734776165,0.687690557568269
234,"SCZ","BIP",0.182196537497508,0.564610283894455,0.687690557568269
234,"BIP","BIP",0.137118982418057,0.687690557568269,0.687690557568269
234,"MDD","BIP",0.0948819300306601,0.333649406545535,0.687690557568269
234,"ANX","BIP",0.057042343619516,0.519199877680825,0.687690557568269
